ArcLength,DeltaRD
-13.335,-2.4109640653357427E-5
-12.835,-2.465050544464564E-5
-12.335,-2.546297005444646E-5
-11.835,-2.5886999092559148E-5
-11.335,-2.548817059891135E-5
-10.835,-2.4579115245009007E-5
-10.335,-2.516130036297635E-5
-9.83502,-2.6235102540834976E-5
-9.33502,-2.8413836660617117E-5
-8.83502,-3.173162068965507E-5
-8.33502,-3.577417876588038E-5
-7.83502,-4.0377833030852926E-5
-7.33502,-4.423196279491849E-5
-6.83502,-4.652752268602552E-5
-6.33502,-4.684211796733215E-5
-5.83502,-4.541290108892905E-5
-5.33502,-4.3722553539019796E-5
-4.83502,-4.4179671506352244E-5
-4.33502,-4.9507848457350234E-5
-3.83502,-6.199328947368438E-5
-3.33502,-8.08371651542651E-5
-2.83502,-9.962532395644283E-5
-2.33502,-1.0763789110707815E-4
-1.83502,-9.74404446460979E-5
-1.33502,-7.095864972776799E-5
-0.835016,-3.952834936479083E-5
-0.335016,-1.2057950090744573E-5
0.164984,1.7874019963702754E-6
0.664984,1.4090744101634281E-6
1.16498,-7.974580762250467E-6
1.66498,-2.0695162431941857E-5
2.16498,-3.453326588021775E-5
2.66498,-4.770824047186945E-5
3.16498,-5.975559709618872E-5
3.66498,-7.073555353901995E-5
4.16498,-8.08060771324867E-5
4.66498,-8.900812159709612E-5
5.16498,-9.255819872958256E-5
5.66498,-8.769057350272255E-5
6.16498,-7.201356079854812E-5
6.66498,-4.73112958257714E-5
7.16498,-1.9673310344827527E-5
7.66498,4.759674228675182E-6
8.16498,2.2425789473684305E-5
8.66498,3.2751713248638996E-5
9.16498,3.7769255898366405E-5
9.66498,3.8959718693284875E-5
10.165,3.7637945553538766E-5
10.665,3.191633030852998E-5
11.165,1.8943343920145507E-5
11.665,6.670372050816874E-6
