ArcLength,DeltaRD
-20.2523,-4.689054718693276E-5
-19.7523,-4.566427495462835E-5
-19.2523,-4.2853807622504386E-5
-18.7523,-3.879160980036292E-5
-18.2523,-3.407266243194199E-5
-17.7523,-2.9857549909255822E-5
-17.2523,-2.9265646098003764E-5
-16.7523,-3.300976225045359E-5
-16.2523,-3.6508076225045464E-5
-15.7523,-3.268158620689651E-5
-15.2523,-1.6628003629764218E-5
-14.7523,1.0678253176043357E-5
-14.2523,4.1044271324864007E-5
-13.7523,6.396179764065347E-5
-13.2523,7.326448911070763E-5
-12.7523,7.041055807622534E-5
-12.2523,6.150772323048996E-5
-11.7523,5.2934421052631487E-5
-11.2523,4.6798483666061434E-5
-10.7523,4.1486129764065245E-5
-10.2523,3.507940925589863E-5
-9.75233,2.7727134301270477E-5
-9.25233,2.112099818511791E-5
-8.75233,1.7109349364790964E-5
-8.25233,1.5546195099818533E-5
-7.75233,1.4591270417422609E-5
-7.25233,1.1960977313974636E-5
-6.75233,6.577254083484302E-6
-6.25233,-1.682794010889185E-6
-5.75233,-1.2346032667876535E-5
-5.25233,-2.3441558983666017E-5
-4.75233,-3.218206261343024E-5
-4.25233,-3.5694486388384715E-5
-3.75233,-3.146659255898318E-5
-3.25233,-2.1146653357531804E-5
-2.75233,-8.535476406533416E-6
-2.25233,2.5565444646095947E-6
-1.75233,8.255282214155888E-6
-1.25233,7.76339382940164E-6
-0.752326,4.037924682395461E-6
-0.252326,-4.011868421052679E-6
0.247674,-1.251979582577085E-5
0.747674,-1.7803646098004137E-5
1.24767,-1.930028221415643E-5
1.74767,-1.9770911978221574E-5
2.24767,-2.1299851179673417E-5
2.74767,-2.5804690562613642E-5
3.24767,-3.376903357531777E-5
3.74767,-4.2802663339382976E-5
4.24767,-5.012200090744089E-5
4.74767,-5.393268421052615E-5
5.24767,-5.47525435571686E-5
5.74767,-5.321202722323036E-5
6.24767,-5.0763524500907226E-5
6.74767,-4.874273411978227E-5
7.24767,-4.761612250453744E-5
7.74767,-4.716899364791275E-5
8.24767,-4.7000323956442784E-5
8.74767,-4.7216381125226854E-5
9.24767,-4.8110139745916524E-5
9.74767,-5.010702994555382E-5
10.2477,-5.3379132486388605E-5
10.7477,-5.79307758620688E-5
11.2477,-6.31262332123413E-5
11.7477,-6.816182304900207E-5
12.2477,-7.234207985480938E-5
12.7477,-7.538238384754991E-5
13.2477,-7.750390653357513E-5
13.7477,-7.924308711433766E-5
14.2477,-8.143156987295837E-5
14.7477,-8.429961705989106E-5
15.2477,-8.701049455535413E-5
15.7477,-8.827432304900221E-5
16.2477,-8.697445735027232E-5
16.7477,-8.355079854809467E-5
17.2477,-7.957105353902007E-5
17.7477,-7.65774038112521E-5
18.2477,-7.656844101633397E-5
18.7477,-7.977323230490025E-5
19.2477,-8.52148103448275E-5
19.7477,-9.424321234119783E-5
