ArcLength,DeltaRD
-15.728,-7.427519963702355E-5
-15.228,-7.570753629764057E-5
-14.728,-7.828369691470038E-5
-14.228,-8.188553720508182E-5
-13.728,-8.649500362976404E-5
-13.228,-9.14173747731396E-5
-12.728,-9.363202813067136E-5
-12.228,-9.087422776769523E-5
-11.728,-8.373468511796737E-5
-11.228,-7.55710689655173E-5
-10.728,-6.9937059891107E-5
-10.228,-6.834918058076214E-5
-9.72801,-6.93305145190562E-5
-9.22801,-7.007166969146992E-5
-8.72801,-6.895672232304882E-5
-8.22801,-6.619682849364796E-5
-7.72801,-6.280269147005465E-5
-7.22801,-5.967738747731429E-5
-6.72801,-5.748062341197802E-5
-6.22801,-5.646351996370228E-5
-5.72801,-5.662128856624357E-5
-5.22801,-5.730210254083494E-5
-4.72801,-5.760444646098022E-5
-4.22801,-5.7419392014518896E-5
-3.72801,-5.71765136116153E-5
-3.22801,-5.697290381125237E-5
-2.72801,-5.675364156079862E-5
-2.22801,-5.674514337568033E-5
-1.72801,-5.750911796733227E-5
-1.22801,-5.922535480943757E-5
-0.728009,-6.124986569872937E-5
-0.228009,-6.45591016333936E-5
0.271991,-6.786298094373837E-5
0.771991,-6.930667059891135E-5
1.27199,-6.959140653357539E-5
1.77199,-6.986447731397469E-5
2.27199,-7.0261286751361E-5
2.77199,-7.108623684210511E-5
3.27199,-7.232852450090731E-5
3.77199,-7.345924137931031E-5
4.27199,-7.389067967332127E-5
4.77199,-7.354861887477304E-5
5.27199,-7.233553539019949E-5
5.77199,-7.052538203266775E-5
6.27199,-6.814711796733193E-5
6.77199,-6.4154442831216E-5
7.27199,-5.8004433756806036E-5
7.77199,-5.043234392014507E-5
8.27199,-4.2662080762250246E-5
8.77199,-3.592388203266781E-5
9.27199,-3.061774410163332E-5
9.77199,-2.6173723230489706E-5
10.272,-2.1990820326678816E-5
10.772,-1.8462936479128958E-5
11.272,-1.670914791288556E-5
11.772,-1.819639382940122E-5
12.272,-2.4250816696914598E-5
12.772,-3.4572205989110284E-5
13.272,-4.711673411978237E-5
13.772,-5.8497879310344825E-5
14.272,-6.663508620689666E-5
14.772,-7.293881578947356E-5
15.272,-7.824393738656993E-5
15.772,-8.37870789473686E-5
