ArcLength,DeltaRD
-30.7621,1.4775830308529688E-5
-30.2621,7.836011796733076E-6
-29.7621,1.179666061706247E-6
-29.2621,-5.7424283121598144E-6
-28.7621,-7.772389292196101E-6
-28.2621,-1.0002159709620586E-6
-27.7621,1.1176102540835092E-5
-27.2621,2.3470830308529875E-5
-26.7621,3.2995342105263136E-5
-26.2621,3.8280403811252577E-5
-25.7621,3.818887477313932E-5
-25.2621,3.3558024500907535E-5
-24.7621,2.5888494555354087E-5
-24.2621,1.7524581669691353E-5
-23.7621,9.5969092558985E-6
-23.2621,1.2530671506352006E-6
-22.7621,-8.0871660617061E-6
-22.2621,-1.8568284029038193E-5
-21.7621,-2.9381964609800438E-5
-21.2621,-3.912994646098006E-5
-20.7621,-4.61906261343013E-5
-20.2621,-4.936665698729585E-5
-19.7621,-4.908041470054437E-5
-19.2621,-4.7184518148820265E-5
-18.7621,-4.561363883847546E-5
-18.2621,-4.481766696914696E-5
-17.7621,-4.4216580762250436E-5
-17.2621,-4.374995372050816E-5
-16.7621,-4.409225952813067E-5
-16.2621,-4.57592949183303E-5
-15.7621,-4.7791127949183194E-5
-15.2621,-4.766614519056256E-5
-14.7621,-4.38997368421052E-5
-14.2621,-3.790746551724129E-5
-13.7621,-3.320682577132505E-5
-13.2621,-3.253274591651545E-5
-12.7621,-3.4217049909255996E-5
-12.2621,-3.426457078039923E-5
-11.7621,-2.9909872958257602E-5
-11.2621,-2.1627038112522823E-5
-10.7621,-1.2656517241379334E-5
-10.2621,-5.8328058076227165E-6
-9.76212,-2.645993647912932E-6
-9.26212,-3.151764065335643E-6
-8.76212,-6.5914818511794726E-6
-8.26212,-1.1799810344827644E-5
-7.76212,-1.7565892014519092E-5
-7.26212,-2.296451724137944E-5
-6.76212,-2.7575996370235998E-5
-6.26212,-3.111403448275861E-5
-5.76212,-3.370168784029028E-5
-5.26212,-3.548768965517233E-5
-4.76212,-3.6616566243194263E-5
-4.26212,-3.751930308529944E-5
-3.76212,-3.906662159709615E-5
-3.26212,-4.1884053539019905E-5
-2.76212,-4.5898814882032674E-5
-2.26212,-5.0474906533575534E-5
-1.76212,-5.4608617967332026E-5
-1.26212,-5.714359800362991E-5
-0.762117,-5.78301288566243E-5
-0.262117,-5.532884392014508E-5
0.237883,-5.0356979128856596E-5
0.737883,-4.611112341197811E-5
1.23788,-4.458667604355718E-5
1.73788,-4.510323230490015E-5
2.23788,-4.6995515426497307E-5
2.73788,-4.892756987295827E-5
3.23788,-5.0267487295825814E-5
3.73788,-5.254669963702333E-5
4.23788,-6.025840199637021E-5
4.73788,-7.88987976406536E-5
5.23788,-1.1078795644283129E-4
5.73788,-1.5051464156079844E-4
6.23788,-1.883682813067153E-4
6.73788,-2.1726232849364805E-4
7.23788,-2.3431463157894735E-4
7.73788,-2.4047513974591642E-4
8.23788,-2.3319456170598906E-4
8.73788,-2.099312014519054E-4
9.23788,-1.7169030399274054E-4
9.73788,-1.257058711433758E-4
10.2379,-8.275922776769496E-5
10.7379,-5.005960617059904E-5
11.2379,-3.0417963702359264E-5
11.7379,-2.2952781306714875E-5
12.2379,-2.491394646098006E-5
12.7379,-3.25616379310344E-5
13.2379,-4.1634368421052646E-5
13.7379,-4.835566878402895E-5
14.2379,-5.119916424682397E-5
14.7379,-5.124238203266777E-5
15.2379,-5.1476743194192446E-5
15.7379,-5.440764246823944E-5
16.2379,-6.0078199637023685E-5
16.7379,-6.632210617059912E-5
17.2379,-7.154270054446485E-5
17.7379,-7.661161615245038E-5
18.2379,-8.392336025408374E-5
18.7379,-9.449413520871118E-5
19.2379,-1.0606404809437387E-4
19.7379,-1.1494457259528137E-4
20.2379,-1.1806466061705973E-4
20.7379,-1.1292795281306735E-4
21.2379,-9.734101996370227E-5
21.7379,-7.072625408348473E-5
22.2379,-3.507900453720528E-5
22.7379,3.209080762250731E-6
23.2379,3.5898659709618884E-5
23.7379,5.649153629764061E-5
24.2379,6.202277858439185E-5
24.7379,5.2861577132486516E-5
25.2379,3.2514825771325106E-5
25.7379,5.549819419237959E-6
26.2379,-1.955391315789463E-5
26.7379,-3.7357573684210395E-5
27.2379,-5.131154292195995E-5
27.7379,-5.938404473684227E-5
28.2379,-5.708003901996363E-5
28.7379,-6.064718402903804E-5
29.2379,-6.747778384755005E-5
