ArcLength,DeltaRD
-21.4606,-1.839094464609807E-5
-20.9606,-2.036830399274037E-5
-20.4606,-2.4708912885662484E-5
-19.9606,-2.9142980943738794E-5
-19.4606,-3.387565880217801E-5
-18.9606,-3.8987973684210826E-5
-18.4606,-4.477837840290361E-5
-17.9606,-5.06334936479126E-5
-17.4606,-5.568238475499071E-5
-16.9606,-6.0218811252268716E-5
-16.4606,-6.465414882032676E-5
-15.9606,-6.885509891107089E-5
-15.4606,-7.228787568058065E-5
-14.9606,-7.446641470054444E-5
-14.4606,-7.571159891107092E-5
-13.9606,-7.671972867513623E-5
-13.4606,-7.778041107078023E-5
-12.9606,-7.815376497277671E-5
-12.4606,-7.685580671506348E-5
-11.9606,-7.342479491833026E-5
-11.4606,-6.833720961887458E-5
-10.9606,-6.289053629764043E-5
-10.4606,-5.802594373865706E-5
-9.96065,-5.4081369328493663E-5
-9.46065,-5.0977255898366526E-5
-8.96065,-4.835969600725941E-5
-8.46065,-4.634319600725948E-5
-7.96065,-4.5060277676950964E-5
-7.46065,-4.46142921960073E-5
-6.96065,-4.485685027223231E-5
-6.46065,-4.5842449183303114E-5
-5.96065,-4.780028312159688E-5
-5.46065,-5.069291923774958E-5
-4.96065,-5.445588203266806E-5
-4.46065,-5.881669963702372E-5
-3.96065,-6.329260072595276E-5
-3.46065,-6.741293194192379E-5
-2.96065,-7.064556442831213E-5
-2.46065,-7.282292377495486E-5
-1.96065,-7.426664700544474E-5
-1.46065,-7.545231578947361E-5
-0.960648,-7.555198457350273E-5
-0.460648,-7.342214882032658E-5
0.0393522,-6.844329582577117E-5
0.539352,-6.121612885662421E-5
1.03935,-5.3591924682395726E-5
1.53935,-4.58567858439202E-5
2.03935,-3.778254174228692E-5
2.53935,-2.9428008166969017E-5
3.03935,-2.1898814882032633E-5
3.53935,-1.6698264972776788E-5
4.03935,-1.4599714156079773E-5
4.53935,-1.5291631578947303E-5
5.03935,-1.7532716878402785E-5
5.53935,-2.0165999092558733E-5
6.03935,-2.265887205081692E-5
6.53935,-2.4843353901996337E-5
7.03935,-2.6706213248638838E-5
7.53935,-2.843896551724134E-5
8.03935,-3.0083022686025343E-5
8.53935,-3.1761336660617186E-5
9.03935,-3.368415607985496E-5
9.53935,-3.597891742286726E-5
10.0394,-3.8061509981851386E-5
10.5394,-3.829459981851172E-5
11.0394,-3.502264065335719E-5
11.5394,-2.7316055353901903E-5
12.0394,-1.548965063520851E-5
12.5394,-6.437395644279687E-7
13.0394,1.6554416515426537E-5
13.5394,3.483587749546278E-5
14.0394,5.32925662431944E-5
14.5394,7.046739927404726E-5
15.0394,8.558260798548114E-5
15.5394,9.980477495462813E-5
16.0394,1.1264012613430147E-4
16.5394,1.2492470961887516E-4
17.0394,1.3690061705989116E-4
17.5394,1.472696551724136E-4
18.0394,1.5514587477313975E-4
18.5394,1.582211215970965E-4
19.0394,1.537607268602537E-4
19.5394,1.4138352268602502E-4
20.0394,1.2244406442831206E-4
20.5394,9.892256170598911E-5
21.0394,6.930456170598962E-5
21.5394,2.7180931941923826E-5
22.0394,-3.5406215970962013E-5
22.5394,-4.648318784029057E-5
23.0394,-5.218955444646076E-5
23.5394,-4.405596279491821E-5
24.0394,-3.22528257713251E-5
24.5394,-2.8563742286751384E-5
25.0394,-2.867072776769502E-5
25.5394,-3.633715426497265E-5
