ArcLength,DeltaRD
-14.9789,-1.6789223738656987E-4
-14.4789,-1.6938948103448288E-4
-13.9789,-1.666383696007261E-4
-13.4789,-1.6064660108892925E-4
-12.9789,-1.4871863357531737E-4
-12.4789,-1.357068315789474E-4
-11.9789,-1.232986941923774E-4
-11.4789,-1.2133925580762263E-4
-10.9789,-1.4125441805807633E-4
-10.4789,-1.49902936479129E-4
-9.97891,-1.5319809437386588E-4
-9.47891,-1.5180672232304886E-4
-8.97891,-1.522216379310345E-4
-8.47891,-1.6889350998185106E-4
-7.97891,-1.807355825771325E-4
-7.47891,-1.7193758166969162E-4
-6.97891,-1.3874090199637022E-4
-6.47891,-9.10566052631578E-5
-5.97891,-4.781928493647952E-5
-5.47891,-2.1134005444645946E-5
-4.97891,-1.2676221415607947E-5
-4.47891,-1.7259666061705998E-5
-3.97891,-2.891005626134307E-5
-3.47891,-4.358533847549905E-5
-2.97891,-5.8774118874773133E-5
-2.47891,-7.251079491833018E-5
-1.97891,-8.270161524500904E-5
-1.47891,-8.87449682395644E-5
-0.978906,-9.269263793103445E-5
-0.478906,-9.61309600725952E-5
0.021094,-9.932616061706002E-5
0.521094,-1.0145893738656991E-4
1.02109,-1.00905492740472E-4
1.52109,-9.745490562613411E-5
2.02109,-8.897004174228678E-5
2.52109,-7.480174682395683E-5
3.02109,-5.734546188747736E-5
3.52109,-4.172503992740486E-5
4.02109,-3.164925771324866E-5
4.52109,-2.6563685117967305E-5
5.02109,-2.2730733212341096E-5
5.52109,-1.77035199637024E-5
6.02109,-1.3531302177858151E-5
6.52109,-1.5249694192377467E-5
7.02109,-2.645865426497253E-5
7.52109,-4.572619600725969E-5
8.02109,-6.847922595281297E-5
8.52109,-9.071674137931039E-5
9.02109,-1.1092984301270425E-4
9.52109,-1.2960228856624347E-4
10.0211,-1.4663170780399276E-4
10.5211,-1.5823885934664256E-4
11.0211,-1.6440552087114348E-4
11.5211,-1.663568511796734E-4
12.0211,-1.61897328493648E-4
