ArcLength,DeltaRD
-23.6997,-4.650645190562358E-6
-23.1997,-9.586751361161561E-6
-22.6997,-7.907578039927478E-6
-22.1997,-3.34476043557211E-6
-21.6997,3.363611615278539E-8
-21.1997,1.3134019963702932E-6
-20.6997,-2.112091651542119E-6
-20.1997,-9.035911070780786E-6
-19.6997,-1.8089658802177846E-5
-19.1997,-2.734436751361134E-5
-18.6997,-3.511982304900201E-5
-18.1997,-4.086634301270415E-5
-17.6997,-4.472159618874763E-5
-17.1997,-4.6887405626134366E-5
-16.6997,-4.781780852994549E-5
-16.1997,-4.845957259528135E-5
-15.6997,-4.95646270417423E-5
-15.1997,-5.089511615244993E-5
-14.6997,-5.165615245009082E-5
-14.1997,-5.133890653357553E-5
-13.6997,-5.014387386569893E-5
-13.1997,-4.890142105263152E-5
-12.6997,-4.785037114337585E-5
-12.1997,-4.6744509981851276E-5
-11.6997,-4.5214891107078065E-5
-11.1997,-4.341481941923757E-5
-10.6997,-4.20653947368421E-5
-10.1997,-4.175665517241388E-5
-9.69968,-4.256446098003646E-5
-9.19968,-4.346648003629737E-5
-8.69968,-4.322761978221422E-5
-8.19968,-4.266483393829416E-5
-7.69968,-4.4229603448275954E-5
-7.19968,-5.003286932849383E-5
-6.69968,-5.9885971869328585E-5
-6.19968,-7.057893920145192E-5
-5.69968,-7.896253811252277E-5
-5.19968,-8.38996079854811E-5
-4.69968,-8.548127586206886E-5
-4.19968,-8.44431043557169E-5
-3.69968,-8.152013430127016E-5
-3.19968,-7.732582395644284E-5
-2.69968,-7.141802359346677E-5
-2.19968,-6.172876769510002E-5
-1.69968,-4.660570871143374E-5
-1.19968,-2.836806715063539E-5
-0.69968,-1.4582027223230469E-5
-0.19968,-1.3812651542649567E-5
0.30032,-2.5472332123411797E-5
0.80032,-4.3252948275862156E-5
1.30032,-5.710154537205074E-5
1.80032,-5.973692014519074E-5
2.30032,-5.413875317604347E-5
2.80032,-4.429730127041747E-5
3.30032,-3.52423439201454E-5
3.80032,-3.143782214156093E-5
4.30032,-3.4960024500907275E-5
4.80032,-4.4514392014518775E-5
5.30032,-5.599865789473709E-5
5.80032,-6.310436025408364E-5
6.30032,-6.112191107078037E-5
6.80032,-5.0601847549909E-5
7.30032,-3.699573684210551E-5
7.80032,-2.7273145190562557E-5
8.30032,-2.4931482758620794E-5
8.80032,-2.8283429219600332E-5
9.30032,-3.3613034482758816E-5
9.80032,-3.830883847549918E-5
10.3003,-4.1621756805807516E-5
10.8003,-4.402739110707807E-5
11.3003,-4.586965063520883E-5
11.8003,-4.706467150635197E-5
12.3003,-4.761863339382955E-5
12.8003,-4.7930878402903864E-5
13.3003,-4.8539009981851016E-5
13.8003,-4.9920349364791284E-5
14.3003,-5.194539927404738E-5
14.8003,-5.4047137931034425E-5
15.3003,-5.578676406533574E-5
15.8003,-5.712307894736819E-5
16.3003,-5.863158529945578E-5
16.8003,-6.0797387477314036E-5
17.3003,-6.352734936479118E-5
17.8003,-6.629334936479137E-5
18.3003,-6.833311978221394E-5
18.8003,-6.902516424682383E-5
19.3003,-6.796877223230475E-5
19.8003,-6.490893557168764E-5
20.3003,-5.9760843920145094E-5
20.8003,-5.3223047186932776E-5
21.3003,-4.64665163339386E-5
21.8003,-4.031049909255938E-5
22.3003,-3.6212643375680515E-5
22.8003,-3.914233393829416E-5
