ArcLength,DeltaRD
-26.1154,-1.0565099818511561E-5
-25.6154,-1.700867967332142E-5
-25.1154,-2.197242921960071E-5
-24.6154,-2.8017911070780965E-5
-24.1154,-3.3517289473684224E-5
-23.6154,-3.6547180580762204E-5
-23.1154,3.6299174228674944E-6
-22.6154,3.134790199637021E-5
-22.1154,5.11048294010891E-5
-21.6154,6.93031923774956E-5
-21.1154,8.798840562613446E-5
-20.6154,1.0605089564428281E-4
-20.1154,1.2020880943738681E-4
-19.6154,1.259848121597096E-4
-19.1154,1.2216084936479102E-4
-18.6154,1.099785390199638E-4
-18.1154,9.177448275862049E-5
-17.6154,7.320794373865715E-5
-17.1154,5.664716424682388E-5
-16.6154,4.266792649727769E-5
-16.1154,3.095379491833007E-5
-15.6154,2.125876043557206E-5
-15.1154,1.375883393829418E-5
-14.6154,7.711063520871486E-6
-14.1154,2.8541179673321343E-6
-13.6154,-1.0596751361161526E-6
-13.1154,-3.7610508166968995E-6
-12.6154,-5.324915607985282E-6
-12.1154,-5.439057168783799E-6
-11.6154,-4.304945553538901E-6
-11.1154,-2.359799455535364E-6
-10.6154,-8.108711433752781E-8
-10.1154,2.094541742287E-6
-9.61538,3.1341370235935494E-6
-9.11538,2.550438294010929E-6
-8.61538,3.0008620689650056E-7
-8.11538,-3.5792740471867184E-6
-7.61538,-8.229105263157896E-6
-7.11538,-1.3060343012704354E-5
-6.61538,-1.7291849364791398E-5
-6.11538,-2.0064068965517192E-5
-5.61538,-2.095000998185133E-5
-5.11538,-1.974102631578943E-5
-4.61538,-1.703818511796716E-5
-4.11538,-1.405406533575319E-5
-3.61538,-1.2095325771325008E-5
-3.11538,-1.2350840290381224E-5
-2.61538,-1.4465811252268451E-5
-2.11538,-1.73334237749546E-5
-1.61538,-2.0429980943738812E-5
-1.11538,-2.3718785843920257E-5
-0.615376,-2.731177676951001E-5
-0.115376,-3.0352657894736827E-5
0.384624,-3.0760566243194325E-5
0.884624,-2.7709769509981833E-5
1.38462,-2.3105147005444754E-5
1.88462,-1.9369445553539142E-5
2.38462,-1.833285571687835E-5
2.88462,-2.041472050816703E-5
3.38462,-2.425403176043551E-5
3.88462,-2.851652903811255E-5
4.38462,-3.259158348457348E-5
4.88462,-3.5993353901996256E-5
5.38462,-3.7944064428312445E-5
5.88462,-3.7885598911070674E-5
6.38462,-3.637508076225046E-5
6.88462,-3.478714700544481E-5
7.38462,-3.4635235027223035E-5
7.88462,-3.646399364791279E-5
8.38462,-3.952301905626142E-5
8.88462,-4.3201137023593517E-5
9.38462,-4.7181896551724226E-5
9.88462,-5.1777035390199915E-5
10.3846,-5.705443829401085E-5
10.8846,-6.229561887477334E-5
11.3846,-6.633558711433756E-5
11.8846,-6.793168330308525E-5
12.3846,-6.707561705989124E-5
12.8846,-6.444494646097999E-5
13.3846,-6.133615063520878E-5
13.8846,-5.836983938294017E-5
14.3846,-5.554298003629756E-5
14.8846,-5.312915426497261E-5
15.3846,-5.15023284936479E-5
15.8846,-5.071001905626127E-5
16.3846,-4.972763974591657E-5
16.8846,-4.722452268602511E-5
17.3846,-4.2972230490018084E-5
17.8846,-3.825163157894745E-5
18.3846,-3.473623321234131E-5
18.8846,-3.2124040834845616E-5
19.3846,-2.9980629764065746E-5
