ArcLength,DeltaRD
-24.7262,-8.665238203266798E-5
-24.2262,-9.501145735027223E-5
-23.7262,-9.970285390199633E-5
-23.2262,-1.006989010889292E-4
-22.7262,-9.832515607985484E-5
-22.2262,-9.395844918330318E-5
-21.7262,-8.81469854809438E-5
-21.2262,-8.10202050816697E-5
-20.7262,-7.29804863883848E-5
-20.2262,-6.392560163339387E-5
-19.7262,-5.42864573502722E-5
-19.2262,-4.5003070780399285E-5
-18.7262,-3.608754627949177E-5
-18.2262,-2.6613709618874713E-5
-17.7262,-1.5797137023593492E-5
-17.2262,-3.352042649727694E-6
-16.7262,1.0993506352087153E-5
-16.2262,2.7754230490018136E-5
-15.7262,4.8731231397459074E-5
-15.2262,7.609131125226856E-5
-14.7262,1.1075799183303065E-4
-14.2262,1.479682078039927E-4
-13.7262,1.8219092831215982E-4
-13.2262,2.1002495916515426E-4
-12.7262,2.3225533575317613E-4
-12.2262,2.5167860617059936E-4
-11.7262,2.6472811252268636E-4
-11.2262,2.660722921960075E-4
-10.7262,2.558285399274045E-4
-10.2262,2.4154090381125267E-4
-9.72623,2.3855910889292208E-4
-9.22623,2.545557921960071E-4
-8.72623,2.8546319963702383E-4
-8.22623,3.202141261343009E-4
-7.72623,3.419590571687841E-4
-7.22623,3.3825764609800367E-4
-6.72623,3.033750998185118E-4
-6.22623,2.3676394101633416E-4
-5.72623,1.502729292196008E-4
-5.22623,7.29790390199634E-5
-4.72623,3.533963611615249E-5
-4.22623,5.302856079854811E-5
-3.72623,1.1441993829401067E-4
-3.22623,1.9107967059891118E-4
-2.72623,2.550848321234122E-4
-2.22623,2.883392114337569E-4
-1.72623,2.879402395644284E-4
-1.22623,2.614446651542649E-4
-0.726232,2.289730825771329E-4
-0.226232,2.0933144373865692E-4
0.273768,2.0526990653357542E-4
0.773768,2.0273123502722353E-4
1.27377,1.8601051179673316E-4
1.77377,1.4539073865698726E-4
2.27377,9.181197005444651E-5
2.77377,4.5084281306714824E-5
3.27377,2.3827503629764114E-5
3.77377,3.957937386569912E-5
4.27377,8.761037205081692E-5
4.77377,1.5114052813067127E-4
5.27377,2.1039896823956414E-4
5.77377,2.5180777223230485E-4
6.27377,2.7328334918330296E-4
6.77377,2.836224147912891E-4
7.27377,2.9673524228675133E-4
7.77377,3.192583339382941E-4
8.27377,3.465048176043557E-4
8.77377,3.652189264972777E-4
9.27377,3.640128593466423E-4
9.77377,3.4296654900181503E-4
10.2738,3.079774709618875E-4
10.7738,2.668480753176041E-4
11.2738,2.2460591016333956E-4
11.7738,1.8229064791288544E-4
12.2738,1.4128082577132505E-4
12.7738,1.048904882032665E-4
13.2738,7.676858983666064E-5
13.7738,5.71447450090742E-5
14.2738,4.320816152450095E-5
14.7738,3.073324500907441E-5
15.2738,1.7431270417422764E-5
15.7738,3.346156987296038E-6
16.2738,-1.0534290381125102E-5
16.7738,-2.2979037205081692E-5
17.2738,-3.297965063520867E-5
17.7738,-4.0719696007259626E-5
18.2738,-4.785112704174232E-5
18.7738,-5.712687295825761E-5
19.2738,-7.03265735027222E-5
19.7738,-8.516753448275865E-5
20.2738,-9.699301542649729E-5
20.7738,-1.031653294010891E-4
21.2738,-1.0371470054446459E-4
21.7738,-9.981106896551716E-5
22.2738,-9.296330127041752E-5
22.7738,-8.373141107078042E-5
23.2738,-7.251326678765855E-5
23.7738,-6.328312613430127E-5
24.2738,-6.297831306715054E-5
24.7738,-7.089000725952837E-5
