ArcLength,DeltaRD
-13.5243,-1.119333684210526E-4
-13.0243,-1.1421569736842102E-4
-12.5243,-1.1747021710526318E-4
-12.0243,-1.2190492763157891E-4
-11.5243,-1.2696288157894753E-4
-11.0243,-1.3096255263157894E-4
-10.5243,-1.3425287499999972E-4
-10.0243,-1.373974078947369E-4
-9.52426,-1.408251710526315E-4
-9.02426,-1.4403149999999993E-4
-8.52426,-1.4628378947368422E-4
-8.02426,-1.4663698684210555E-4
-7.52426,-1.4410183552631556E-4
-7.02426,-1.3880812500000007E-4
-6.52426,-1.33320407894737E-4
-6.02426,-1.307863421052631E-4
-5.52426,-1.31731032894737E-4
-5.02426,-1.3439688157894738E-4
-4.52426,-1.3732407894736837E-4
-4.02426,-1.400934934210526E-4
-3.52426,-1.424589539473685E-4
-3.02426,-1.4425155263157892E-4
-2.52426,-1.4515404605263153E-4
-2.02426,-1.4514077631578952E-4
-1.52426,-1.4488936842105282E-4
-1.02426,-1.4508338815789467E-4
-0.524263,-1.4611234210526328E-4
-0.0242627,-1.4864741447368423E-4
0.475737,-1.5072490131578956E-4
0.975737,-1.5002754605263166E-4
1.47574,-1.4593976973684218E-4
1.97574,-1.3885051973684204E-4
2.47574,-1.3150753947368393E-4
2.97574,-1.2602205263157894E-4
3.47574,-1.2270023026315826E-4
3.97574,-1.2063363157894743E-4
4.47574,-1.1894155263157886E-4
4.97574,-1.1789259210526323E-4
5.47574,-1.1740432894736847E-4
5.97574,-1.1686463157894729E-4
6.47574,-1.1524051315789461E-4
6.97574,-1.1225388815789454E-4
7.47574,-1.0918544078947353E-4
7.97574,-1.062879539473683E-4
8.47574,-1.0356159210526321E-4
8.97574,-1.0065322368421072E-4
9.47574,-9.796958552631563E-5
9.97574,-9.638635526315782E-5
10.4757,-9.465478947368424E-5
10.9757,-9.156600657894741E-5
11.4757,-8.655826973684195E-5
11.9757,-8.091849342105242E-5
12.4757,-7.726021710526302E-5
