ArcLength,DeltaRD
-31.4028,-1.107395723684211E-4
-30.9028,-1.1041884210526338E-4
-30.4028,-1.1317659868421038E-4
-29.9028,-1.1728613157894726E-4
-29.4028,-1.2277672368421044E-4
-28.9028,-1.2877882236842072E-4
-28.4028,-1.3386054605263168E-4
-27.9028,-1.3687795394736846E-4
-27.4028,-1.3792978289473685E-4
-26.9028,-1.3729178947368434E-4
-26.4028,-1.3550183552631567E-4
-25.9028,-1.331318289473684E-4
-25.4028,-1.3116148026315756E-4
-24.9028,-1.3051124342105256E-4
-24.4028,-1.3149388157894732E-4
-23.9028,-1.3390201315789468E-4
-23.4028,-1.3725889473684225E-4
-22.9028,-1.4120661184210514E-4
-22.4028,-1.4569343421052617E-4
-21.9028,-1.5079714473684213E-4
-21.4028,-1.5650387499999998E-4
-20.9028,-1.6264946052631582E-4
-20.4028,-1.687541184210527E-4
-19.9028,-1.743588618421056E-4
-19.4028,-1.7901622368421063E-4
-18.9028,-1.8271313157894754E-4
-18.4028,-1.8555559210526316E-4
-17.9028,-1.877039407894739E-4
-17.4028,-1.8918228947368415E-4
-16.9028,-1.8965490789473697E-4
-16.4028,-1.8883273684210534E-4
-15.9028,-1.8666481578947364E-4
-15.4028,-1.834100986842105E-4
-14.9028,-1.7914811184210541E-4
-14.4028,-1.7361612499999985E-4
-13.9028,-1.6672920394736833E-4
-13.4028,-1.5918551315789492E-4
-12.9028,-1.526891052631578E-4
-12.4028,-1.4944251315789471E-4
-11.9028,-1.5163242105263152E-4
-11.4028,-1.6039034210526312E-4
-10.9028,-1.7488647368421042E-4
-10.4028,-1.9248380263157895E-4
-9.90278,-2.094456842105263E-4
-9.40278,-2.2276659210526304E-4
-8.90278,-2.3217565131578943E-4
-8.40278,-2.3842374342105278E-4
-7.90278,-2.4285104605263163E-4
-7.40278,-2.454725131578946E-4
-6.90278,-2.4556767763157897E-4
-6.40278,-2.4409854605263165E-4
-5.90278,-2.4207307894736843E-4
-5.40278,-2.415543223684209E-4
-4.90278,-2.4184264473684202E-4
-4.40278,-2.4132707894736834E-4
-3.90278,-2.378151315789474E-4
-3.40278,-2.3183844736842095E-4
-2.90278,-2.2892594078947372E-4
-2.40278,-2.3560959210526316E-4
-1.90278,-2.571271776315791E-4
-1.40278,-2.914976644736843E-4
-0.902781,-3.299569802631579E-4
-0.402781,-3.5817360526315783E-4
0.0972189,-3.648644407894738E-4
0.597219,-3.4826380921052625E-4
1.09722,-3.183631710526316E-4
1.59722,-2.894865592105262E-4
2.09722,-2.6887924342105276E-4
2.59722,-2.565265065789475E-4
3.09722,-2.469652171052631E-4
3.59722,-2.3701158552631572E-4
4.09722,-2.2722857236842121E-4
4.59722,-2.2105673026315785E-4
5.09722,-2.2090791447368423E-4
5.59722,-2.2591954605263165E-4
6.09722,-2.3258983552631567E-4
6.59722,-2.374243289473685E-4
7.09722,-2.3791654605263173E-4
7.59722,-2.3266017105263146E-4
8.09722,-2.2210059868421053E-4
8.59722,-2.0698124342105237E-4
9.09722,-1.895116052631579E-4
9.59722,-1.7172894736842091E-4
10.0972,-1.555328092105264E-4
10.5972,-1.4253944078947373E-4
11.0972,-1.3433748684210526E-4
11.5972,-1.311414934210526E-4
12.0972,-1.3218290789473693E-4
12.5972,-1.3581323684210532E-4
13.0972,-1.4020491447368417E-4
13.5972,-1.44011480263158E-4
14.0972,-1.465477039473684E-4
14.5972,-1.4796730921052647E-4
15.0972,-1.4877263815789462E-4
15.5972,-1.4906117763157896E-4
16.0972,-1.4856141447368418E-4
16.5972,-1.4728975000000003E-4
17.0972,-1.4554240131578943E-4
17.5972,-1.441060328947367E-4
18.0972,-1.4362586184210515E-4
18.5972,-1.44010282894737E-4
19.0972,-1.4486104605263147E-4
19.5972,-1.456570657894739E-4
20.0972,-1.463924868421051E-4
20.5972,-1.472491973684212E-4
21.0972,-1.4807014473684223E-4
21.5972,-1.485741513157895E-4
22.0972,-1.4840263815789486E-4
22.5972,-1.4740841447368424E-4
23.0972,-1.4588011184210516E-4
23.5972,-1.4385441447368412E-4
24.0972,-1.4138261842105277E-4
24.5972,-1.3867319736842116E-4
25.0972,-1.3637427631578967E-4
25.5972,-1.3524992105263156E-4
26.0972,-1.36021388157895E-4
26.5972,-1.3954718421052635E-4
27.0972,-1.4576558552631576E-4
27.5972,-1.5357361842105238E-4
28.0972,-1.604296381578946E-4
28.5972,-1.6308207894736822E-4
29.0972,-1.6170217763157894E-4
29.5972,-1.5752731578947397E-4
30.0972,-1.5220949342105276E-4
30.5972,-1.47468467105263E-4
31.0972,-1.4388196710526295E-4
