ArcLength,DeltaRD
-18.9593,-3.536213815789457E-5
-18.4593,-7.077513157894709E-5
-17.9593,-9.149760526315769E-5
-17.4593,-1.0624034868421059E-4
-16.9593,-1.2049326315789483E-4
-16.4593,-1.416114868421052E-4
-15.9593,-1.7160045394736868E-4
-15.4593,-1.9083723026315784E-4
-14.9593,-1.975936184210528E-4
-14.4593,-1.976002499999999E-4
-13.9593,-1.9442430263157877E-4
-13.4593,-1.896805723684209E-4
-12.9593,-1.8418548684210527E-4
-12.4593,-1.7792478289473687E-4
-11.9593,-1.7117425657894728E-4
-11.4593,-1.6579723684210514E-4
-10.9593,-1.639281973684209E-4
-10.4593,-1.6664238157894742E-4
-9.95928,-1.7310067105263168E-4
-9.45928,-1.804723618421051E-4
-8.95928,-1.8564584210526314E-4
-8.45928,-1.862617631578947E-4
-7.95928,-1.8192173026315792E-4
-7.45928,-1.7575034868421043E-4
-6.95928,-1.7210269078947373E-4
-6.45928,-1.7324895394736845E-4
-5.95928,-1.7866073684210532E-4
-5.45928,-1.8639169736842098E-4
-4.95928,-1.9689330921052618E-4
-4.45928,-2.136466842105263E-4
-3.95928,-2.3940880921052637E-4
-3.45928,-2.7222865789473675E-4
-2.95928,-3.065835723684211E-4
-2.45928,-3.358866118421054E-4
-1.95928,-3.5855236184210537E-4
-1.45928,-3.8026957236842124E-4
-0.959279,-4.0654843421052627E-4
-0.459279,-4.4429870394736837E-4
0.0407205,-4.87179447368421E-4
0.540721,-5.09421894736842E-4
1.04072,-4.972364210526314E-4
1.54072,-4.61157519736842E-4
2.04072,-4.150528421052633E-4
2.54072,-3.7352647368421035E-4
3.04072,-3.3787807894736845E-4
3.54072,-3.001389934210526E-4
4.04072,-2.594819473684208E-4
4.54072,-2.2159995394736831E-4
5.04072,-1.9108599999999982E-4
5.54072,-1.6915901973684237E-4
6.04072,-1.53680519736842E-4
6.54072,-1.4365390131578935E-4
7.04072,-1.3981851315789454E-4
7.54072,-1.4301946052631563E-4
8.04072,-1.5220336184210528E-4
8.54072,-1.6309903289473695E-4
9.04072,-1.7095766447368442E-4
9.54072,-1.737375723684212E-4
10.0407,-1.7204234210526314E-4
10.5407,-1.6807650000000025E-4
11.0407,-1.6410045394736833E-4
11.5407,-1.616922828947369E-4
12.0407,-1.6182161184210512E-4
12.5407,-1.6408547368421036E-4
13.0407,-1.6731722368421053E-4
13.5407,-1.6983448684210526E-4
14.0407,-1.701841249999997E-4
14.5407,-1.682881644736843E-4
15.0407,-1.650573289473685E-4
15.5407,-1.6163115789473675E-4
16.0407,-1.582412039473686E-4
16.5407,-1.4868156578947366E-4
17.0407,-1.260845657894738E-4
17.5407,-1.0083467763157895E-4
18.0407,-7.442096052631588E-5
18.5407,-4.361472368421063E-5
