ArcLength,DeltaRD
-30.2452,-4.342947368421077E-5
-29.7452,-3.1757006578947335E-5
-29.2452,-6.081230263157837E-6
-28.7452,1.7145447368421157E-5
-28.2452,1.7079085526315878E-5
-27.7452,5.173559210526111E-6
-27.2452,-2.0839098684210687E-5
-26.7452,-5.066084868421048E-5
-26.2452,-7.282296710526312E-5
-25.7452,-9.461904605263143E-5
-25.2452,-1.173857565789474E-4
-24.7452,-1.41852875E-4
-24.2452,-1.6259511842105277E-4
-23.7452,-1.752022171052633E-4
-23.2452,-1.802498026315791E-4
-22.7452,-1.8095077631578936E-4
-22.2452,-1.7861003947368436E-4
-21.7452,-1.7497892763157887E-4
-21.2452,-1.7127434868421053E-4
-20.7452,-1.677467763157894E-4
-20.2452,-1.642627105263156E-4
-19.7452,-1.6048896710526309E-4
-19.2452,-1.563645723684211E-4
-18.7452,-1.5206050657894728E-4
-18.2452,-1.4723715789473699E-4
-17.7452,-1.4191307236842112E-4
-17.2452,-1.365491381578946E-4
-16.7452,-1.318759342105262E-4
-16.2452,-1.2900048684210525E-4
-15.7452,-1.3003133552631579E-4
-15.2452,-1.3806705263157907E-4
-14.7452,-1.5421711184210524E-4
-14.2452,-1.7448346052631567E-4
-13.7452,-1.906391381578949E-4
-13.2452,-1.9527240131578943E-4
-12.7452,-1.8662999342105267E-4
-12.2452,-1.6919676315789456E-4
-11.7452,-1.4958279605263157E-4
-11.2452,-1.3501376315789475E-4
-10.7452,-1.3005162500000006E-4
-10.2452,-1.3138728289473678E-4
-9.74516,-1.334115789473684E-4
-9.24516,-1.306408223684211E-4
-8.74516,-1.2199701973684198E-4
-8.24516,-1.1267101315789481E-4
-7.74516,-1.060762763157894E-4
-7.24516,-1.0277686842105258E-4
-6.74516,-1.0143836184210524E-4
-6.24516,-1.0029099999999997E-4
-5.74516,-9.889407894736853E-5
-5.24516,-9.785028289473674E-5
-4.74516,-9.780670394736842E-5
-4.24516,-9.842897368421048E-5
-3.74516,-9.873892763157893E-5
-3.24516,-9.788328289473682E-5
-2.74516,-9.5614519736842E-5
-2.24516,-9.230226973684207E-5
-1.74516,-8.857468421052619E-5
-1.24516,-8.415995394736846E-5
-0.745162,-7.965428289473684E-5
-0.245162,-7.126029605263154E-5
0.254838,-6.13839078947368E-5
0.754838,-5.47149868421053E-5
1.25484,-5.2734638157894774E-5
1.75484,-5.4482493421052726E-5
2.25484,-5.587857894736865E-5
2.75484,-5.879809868421064E-5
3.25484,-7.385087500000017E-5
3.75484,-1.1559867763157906E-4
4.25484,-1.931486250000002E-4
4.75484,-3.000524539473685E-4
5.25484,-4.15440572368421E-4
5.75484,-5.167838223684209E-4
6.25484,-5.918057763157895E-4
6.75484,-6.415310131578948E-4
7.25484,-6.737341447368424E-4
7.75484,-6.901042500000001E-4
8.25484,-6.835660789473684E-4
8.75484,-6.438001052631583E-4
9.25484,-5.672318157894735E-4
9.75484,-4.633373223684213E-4
10.2548,-3.5149513157894724E-4
10.7548,-2.5109983552631596E-4
11.2548,-1.7659130921052636E-4
11.7548,-1.3006525000000015E-4
12.2548,-1.059459868421053E-4
12.7548,-9.585679605263165E-5
13.2548,-9.26394868421053E-5
13.7548,-9.100672368421068E-5
14.2548,-8.7977085526316E-5
14.7548,-8.197649999999983E-5
15.2548,-7.185755921052634E-5
15.7548,-6.162046052631573E-5
16.2548,-6.064474999999993E-5
16.7548,-7.194019078947368E-5
17.2548,-9.120526315789491E-5
17.7548,-1.089714210526317E-4
18.2548,-1.1437709210526334E-4
18.7548,-1.056984407894736E-4
19.2548,-8.53838157894737E-5
19.7548,-5.745598026315785E-5
20.2548,-3.0353934210526428E-5
20.7548,-1.4497907894736638E-5
21.2548,-1.6555282894736736E-5
21.7548,-3.4976730263157926E-5
22.2548,-6.002636842105237E-5
22.7548,-8.047414473684206E-5
23.2548,-8.978775657894741E-5
23.7548,-8.847184210526325E-5
24.2548,-8.063738157894731E-5
24.7548,-7.044975328947376E-5
25.2548,-5.875380592105259E-5
25.7548,-4.672380269736846E-5
26.2548,-3.041938374802615E-5
26.7548,-7.868296052631588E-6
27.2548,1.9705585526315762E-5
27.7548,5.225217763157907E-5
28.2548,8.623971052631606E-5
