ArcLength,DeltaFA
-19.028,0.011112516842105236
-18.528,0.010625594736842103
-18.028,0.010662699999999997
-17.528,0.010734302105263133
-17.028,0.01031211894736847
-16.528,0.005767599999999956
-16.028,-6.582884210526718E-4
-15.528,-0.004075183157894763
-15.028,-0.004693384210526286
-14.528,-0.0037750810526315792
-14.028,-0.0020236978947368867
-13.528,6.862400000000601E-4
-13.028,0.004517341052631602
-12.528,0.009525046315789598
-12.028,0.015593424210526341
-11.528,0.02203690526315799
-11.028,0.027886330526315728
-10.528,0.03248180631578948
-10.028,0.03532456421052632
-9.52798,0.036791535789473584
-9.02798,0.03803533578947382
-8.52798,0.04007093684210539
-8.02798,0.04337955789473691
-7.52798,0.046876531578947445
-7.02798,0.04881917263157887
-6.52798,0.04804843473684217
-6.02798,0.04457525789473682
-5.52798,0.03977297999999996
-5.02798,0.03472566947368416
-4.52798,0.0303302094736842
-4.02798,0.027162728421052662
-3.52798,0.024749397894736958
-3.02798,0.02147186947368418
-2.52798,0.016132303157894823
-2.02798,0.009792858947368255
-1.52798,0.0049451378947367175
-1.02798,0.0029646305263159034
-0.527979,0.0029516557894737616
-0.0279793,0.0022436789473685437
0.472021,-7.813642105263252E-4
0.972021,-0.004906462105263021
1.47202,-0.007951865263157942
1.97202,-0.0087861347368422
2.47202,-0.007554765263157792
2.97202,-0.004289885263157767
3.47202,7.219389473684945E-4
3.97202,0.008344394736842065
4.47202,0.018568573684210388
4.97202,0.029704075789473705
5.47202,0.04027681578947356
5.97202,0.049907845263157946
6.47202,0.05876332526315792
6.97202,0.06663772315789479
7.47202,0.07284646000000006
7.97202,0.07687396947368419
8.47202,0.07893068105263162
8.97202,0.07908138315789465
9.47202,0.07689490947368424
9.97202,0.07122963052631584
10.472,0.06172593894736855
10.972,0.04909079684210538
11.472,0.03489089263157891
11.972,0.021401681052631627
12.472,0.010586739999999983
12.972,0.0029550768421052753
13.472,-0.0016871515789473879
13.972,-0.003889127368421036
14.472,-0.004227364210526385
14.972,-0.0030679105263157203
15.472,-0.0010943326315789315
15.972,-5.191368421051945E-4
16.472,-0.002042663157894725
16.972,-0.0029886294736842234
17.472,-0.001724829473684214
17.972,7.5835684210529E-4
18.472,0.003998488210526313
18.972,0.007499789473684265
