Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-14.3111,0.0018515,0.000910737,0.000947943,0.000980895,0.00129002,0.00110315,0.000875067,0.001321,0.00168087,0.00100229,0.000937364,0.00111015,0.00161062,0.00128152,0.0012643,0.00133964,0.00153219,0.00122377,5.5488e-06
-13.8111,0.00189712,0.00110488,0.000974175,0.00115372,0.00139529,0.00108509,0.000881358,0.00146167,0.00172949,0.00122913,0.0010587,0.00131852,0.00168759,0.00135835,0.00141962,0.00146594,0.00163417,0.00139189,1.02976e-05
-13.3111,0.00190831,0.00134393,0.00113655,0.00137532,0.00154309,0.00127304,0.000889629,0.0016024,0.00172891,0.00128591,0.00117496,0.00155004,0.00180121,0.00145349,0.00163709,0.00161219,0.00174387,0.00161071,2.42864e-05
-12.8111,0.00183307,0.00154475,0.00129961,0.00156823,0.00159603,0.00148264,0.000914889,0.00170583,0.00167741,0.00132704,0.00120699,0.00174782,0.00188133,0.00154009,0.00182804,0.00173489,0.00181343,0.00177867,5.87899e-05
-12.3111,0.00160171,0.00170742,0.00143762,0.00171617,0.00151272,0.00165931,0.000852205,0.00178703,0.00151057,0.00142897,0.00111073,0.00191095,0.00192654,0.00162172,0.00198924,0.00177521,0.00187728,0.00190691,0.000123695
-11.8111,0.00133363,0.00183341,0.00156595,0.00182272,0.0013578,0.00181632,0.000762199,0.00185517,0.00125602,0.00153294,0.00106734,0.00204065,0.00194706,0.00170385,0.00211424,0.00167848,0.00194251,0.00199206,0.000232398
-11.3111,0.00116363,0.00184235,0.00158778,0.00181342,0.0012607,0.00185233,0.000711392,0.00188038,0.00109601,0.00162977,0.00112534,0.00205671,0.00190882,0.00173893,0.00210524,0.00146028,0.00196812,0.00195653,0.000362803
-10.8111,0.00115195,0.00176737,0.00150559,0.00170662,0.0012806,0.0017852,0.000720586,0.00186668,0.00111985,0.00166901,0.00127323,0.0019712,0.00183797,0.00170719,0.00197607,0.00124341,0.00195549,0.00183216,0.000480532
-10.3111,0.00128873,0.0016641,0.00137562,0.00155877,0.00142356,0.00169261,0.000853833,0.00180505,0.00129737,0.00161753,0.00147693,0.00183809,0.00175733,0.00160774,0.00180089,0.00114995,0.00186533,0.00166839,0.000573045
-9.81114,0.00136097,0.00155892,0.00123808,0.00140106,0.00153485,0.00160702,0.00101901,0.00168161,0.00147013,0.00152406,0.00149422,0.00169403,0.0016534,0.00144797,0.00163322,0.00118233,0.00168474,0.00148959,0.000661052
-9.31114,0.00129459,0.00145108,0.00112735,0.00125291,0.00148093,0.00152706,0.00113524,0.00150075,0.00147441,0.0014072,0.00134268,0.0015467,0.00151854,0.00125927,0.00149018,0.00120966,0.00144945,0.00130985,0.000765336
-8.81114,0.00116658,0.00132302,0.00104164,0.00112463,0.00134744,0.00143196,0.00119223,0.00129523,0.00136764,0.00127498,0.00114298,0.00139228,0.00135121,0.00107511,0.00135364,0.00115456,0.0012114,0.001128,0.000870263
-8.31114,0.00103422,0.0011717,0.000959279,0.00101435,0.00118462,0.00130592,0.00117218,0.00110003,0.00124754,0.00113822,0.000959557,0.00122636,0.00116607,0.000924645,0.00119871,0.00103563,0.00101752,0.00095476,0.000938899
-7.81114,0.000922179,0.00101341,0.000876693,0.000919982,0.00102632,0.00115714,0.00108741,0.000940886,0.00113998,0.00102049,0.000835903,0.00106183,0.000997544,0.000830291,0.00103905,0.000911938,0.000882889,0.000819894,0.000947003
-7.31114,0.000840632,0.000875841,0.000811541,0.000849282,0.000903639,0.00101407,0.000980234,0.000834961,0.00105117,0.000941673,0.000775464,0.000926798,0.000880319,0.000799225,0.000911302,0.00082443,0.000798692,0.000750521,0.00090612
