Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-13.335,0.000636914,0.000657699,0.000628277,0.000598366,0.00057653,0.000598411,0.00072874,0.000646132,0.000675245,0.000615053,0.000595612,0.000656645,0.000629492,0.000610564,0.000664687,0.000641338,0.000637507,0.000649569,0.000647497
-12.835,0.000614086,0.000639853,0.000628921,0.000598874,0.000585919,0.000592278,0.000710154,0.000638259,0.000655663,0.000595224,0.000566331,0.000638434,0.000620502,0.000615518,0.000648057,0.00063534,0.000632769,0.00063421,0.000636019
-12.335,0.000612152,0.000634475,0.000634479,0.000600491,0.000600656,0.000601552,0.000700857,0.000633691,0.000649383,0.000585422,0.0005595,0.000628083,0.000617842,0.000628529,0.000643075,0.000639095,0.000636008,0.000633205,0.000631488
-11.835,0.000628257,0.000641371,0.000641035,0.000603516,0.000617963,0.000619754,0.000698033,0.000632103,0.000650759,0.000589108,0.000571452,0.000626279,0.000618486,0.000644345,0.000647162,0.000649053,0.000648657,0.00064243,0.000631546
-11.335,0.000646749,0.000649905,0.000641437,0.000604996,0.000629554,0.000633202,0.00069707,0.000632467,0.000655919,0.000598628,0.000592587,0.000628009,0.000616453,0.000653458,0.000651682,0.000656608,0.000657437,0.000651474,0.000630379
-10.835,0.000659125,0.000646493,0.000634085,0.000603741,0.000629314,0.000636503,0.000692973,0.000628751,0.000656075,0.000606969,0.000610874,0.000626782,0.00060694,0.000653925,0.000650857,0.00066041,0.000652894,0.000653969,0.000623066
-10.335,0.000662097,0.000640178,0.000625781,0.000600786,0.00062474,0.000634684,0.000692789,0.000627467,0.00065814,0.000615659,0.000621659,0.000627201,0.000602346,0.000652993,0.000649022,0.000663617,0.000646528,0.000654372,0.000615777
-9.83502,0.00065703,0.000632565,0.000619227,0.000598044,0.000619575,0.000630938,0.000698067,0.000629396,0.000662489,0.000623553,0.000627011,0.000631808,0.000602877,0.000652142,0.00064723,0.00066533,0.000642286,0.000653476,0.000610363
-9.33502,0.000647405,0.000622811,0.000612772,0.000596036,0.000614236,0.0006268,0.000704071,0.000631832,0.000665996,0.000628921,0.000628271,0.000638152,0.000606262,0.000651791,0.000644417,0.000663607,0.000636544,0.000651194,0.000604687
-8.83502,0.000636077,0.000613002,0.000608007,0.00059652,0.000610593,0.000624652,0.000710604,0.000635664,0.000668983,0.000633853,0.000628899,0.000645526,0.000613052,0.000652754,0.000641246,0.000660061,0.000631138,0.00064922,0.000599848
