Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-31.0576,0.000720109,0.000831278,0.000822917,0.00101135,0.000878947,0.00071812,0.000827384,0.000847246,0.00102326,0.000892183,0.000844359,0.000968329,0.000696073,0.000871301,0.000697007,0.000907002,0.000797786,0.00108963,0.000800536
-30.5576,0.000776438,0.000892075,0.000742579,0.000814662,0.000665975,0.000720157,0.000906755,0.000740194,0.000902889,0.000877237,0.000866717,0.000888623,0.000706603,0.000910869,0.000756701,0.00102176,0.00107802,0.00111731,0.000632912
-30.0576,0.000775099,0.000841701,0.000715645,0.00071287,0.000576443,0.000719363,0.000868816,0.000619136,0.000833915,0.000837304,0.000802912,0.000834099,0.0007447,0.000889816,0.000779874,0.000993805,0.00109181,0.00105003,0.000568267
-29.5576,0.000751658,0.000778186,0.00071827,0.000690442,0.000591947,0.000722805,0.000800036,0.000587643,0.000798499,0.000792573,0.000733289,0.000809507,0.000735003,0.000832726,0.000752751,0.000922773,0.000969142,0.000952959,0.000584796
-29.0576,0.000729244,0.000733932,0.000720636,0.000669606,0.000629238,0.000723423,0.000741688,0.000594772,0.000779549,0.00075734,0.00068569,0.000790911,0.000709369,0.000777471,0.000728709,0.000858793,0.000861183,0.000869246,0.000596211
-28.5576,0.000710993,0.000704713,0.000722286,0.000646098,0.000672547,0.0007103,0.000694262,0.000622778,0.000762128,0.000726387,0.000649365,0.000779428,0.000688473,0.000736747,0.000710515,0.00080241,0.000767558,0.000798676,0.000598015
-28.0576,0.00069413,0.000688541,0.00071714,0.000642838,0.000707728,0.000695238,0.000657453,0.000659881,0.000737798,0.000717759,0.000610321,0.000763883,0.000678069,0.000716002,0.000678021,0.000756526,0.000693067,0.000746235,0.000597555
-27.5576,0.000683398,0.000686486,0.00070953,0.000650331,0.000726775,0.000687437,0.000657926,0.000681248,0.000727711,0.00071992,0.000588737,0.00075811,0.000682926,0.000716036,0.000667962,0.000733429,0.000663962,0.000722662,0.000604971
-27.0576,0.00067546,0.000685144,0.000700256,0.000662635,0.000730463,0.000683293,0.000675208,0.000681786,0.000720999,0.000717371,0.000568292,0.000751924,0.000690905,0.000725975,0.000669033,0.000721296,0.000658048,0.000716243,0.000620801
-26.5576,0.000667616,0.00067743,0.000689095,0.000676447,0.000726778,0.000684164,0.000697682,0.000666446,0.000715398,0.000707355,0.000557267,0.000744404,0.000693748,0.000732616,0.000675603,0.00071064,0.000658533,0.000713391,0.000641368
-26.0576,0.000661033,0.000666074,0.00067901,0.000680904,0.000722085,0.000683104,0.000720616,0.000645766,0.000710808,0.000685732,0.000572093,0.000739836,0.000688235,0.000731921,0.000693697,0.000700717,0.000658109,0.000707199,0.000659199
-25.5576,0.000656807,0.000656422,0.000670114,0.000682685,0.000716014,0.000677058,0.000732525,0.000632562,0.000699626,0.000669121,0.000600902,0.000731966,0.000679594,0.000727895,0.000700246,0.00069442,0.000653455,0.000698897,0.000664354
-25.0576,0.000656264,0.00065577,0.000666914,0.000686614,0.000710713,0.000672572,0.00074479,0.000630721,0.000692061,0.000666667,0.000638371,0.000728142,0.000676441,0.000725419,0.000696914,0.000697666,0.000648968,0.000692631,0.000662725
-24.5576,0.000655099,0.000658767,0.000665704,0.00068786,0.000703992,0.000668122,0.000754364,0.000633663,0.000686506,0.000669335,0.000660004,0.000722961,0.000674254,0.000723079,0.00068482,0.00070317,0.000646149,0.000687742,0.000656017
-24.0576,0.000648951,0.000657298,0.000660989,0.000683215,0.000693339,0.000659308,0.000757068,0.000632672,0.000678954,0.000667028,0.000661275,0.000714573,0.000667876,0.000716778,0.000667304,0.000702078,0.000641744,0.000681017,0.000643654
-23.5576,0.000636513,0.000648516,0.000650489,0.000672762,0.000677483,0.000643142,0.000752042,0.000623411,0.000667989,0.000655869,0.000652826,0.000701569,0.000655851,0.000704154,0.000650624,0.000691044,0.000632168,0.000670121,0.000624943
-23.0576,0.000617533,0.000631103,0.000632621,0.000657536,0.000655151,0.000617857,0.000738209,0.000604079,0.000651792,0.000635408,0.000638065,0.00068181,0.000637911,0.000683943,0.000632108,0.000669591,0.000615258,0.000652398,0.000598604
-22.5576,0.000596365,0.00060903,0.0006119,0.000641973,0.000630429,0.000589483,0.000718629,0.00058017,0.000634012,0.00061208,0.000619671,0.000658183,0.000618502,0.000661313,0.000611253,0.000644348,0.00059372,0.000631752,0.000568115
-22.0576,0.000576694,0.000585601,0.00059222,0.000629371,0.000607236,0.000564916,0.000696553,0.000558043,0.000616622,0.000591434,0.000601922,0.000635969,0.000601089,0.000641956,0.000589548,0.00062113,0.000573216,0.000611486,0.000537587
-21.5576,0.000560169,0.000563561,0.00057506,0.000619489,0.000587574,0.000547265,0.000674831,0.000540757,0.000600184,0.000575077,0.00058794,0.000618349,0.000587103,0.000627808,0.000570051,0.000601935,0.000557169,0.000592579,0.000509667
-21.0576,0.000547381,0.000547126,0.000561877,0.000610237,0.000572468,0.000536717,0.000656758,0.000528587,0.000586727,0.000562715,0.000578246,0.000605481,0.000577366,0.000618449,0.00055656,0.000587404,0.000546238,0.000575661,0.000486936
-20.5576,0.000537491,0.000538607,0.00055306,0.000599413,0.000562134,0.000531754,0.000644391,0.000519892,0.000577338,0.000553187,0.000571317,0.000595216,0.000571204,0.000611772,0.000548556,0.000577176,0.000538979,0.000561462,0.000470958
-20.0576,0.000529366,0.000536589,0.000547598,0.000586937,0.000556165,0.000530465,0.00063757,0.000513186,0.000571239,0.000545897,0.000565908,0.000585354,0.000567174,0.000605857,0.000542852,0.000570617,0.000533441,0.0005506,0.00046218
-19.5576,0.000522417,0.000537326,0.000543886,0.000574458,0.000553341,0.000530795,0.000635034,0.000508269,0.000566091,0.000540228,0.000561293,0.000575836,0.000564162,0.000600353,0.00053785,0.000566148,0.000528823,0.000543496,0.000460183
-19.0576,0.000517307,0.0005377,0.000539849,0.000563164,0.000551697,0.000530201,0.000636084,0.000504842,0.000560176,0.000534968,0.000556418,0.000567883,0.000561449,0.000595153,0.000533473,0.00056236,0.000524664,0.000539367,0.000463319
-18.5576,0.000514845,0.000536402,0.000533795,0.000551286,0.000548024,0.00052535,0.000639676,0.000499676,0.00055274,0.000528162,0.000548776,0.000561819,0.000557439,0.000588505,0.00052861,0.000557722,0.000518928,0.000535414,0.00046909
-18.0576,0.000512992,0.000532242,0.000524683,0.000535322,0.000538452,0.000513939,0.000641931,0.000486766,0.000541713,0.000519167,0.000535018,0.000554771,0.000549105,0.000577225,0.000519542,0.000550178,0.000508386,0.000528328,0.000473663
-17.5576,0.000507943,0.000524483,0.000513337,0.000513892,0.000521706,0.000496607,0.0006387,0.000462378,0.000526275,0.000508395,0.000514734,0.000543173,0.00053597,0.000559135,0.000503435,0.000538706,0.000491051,0.000516483,0.00047471
-17.0576,0.000498792,0.000514267,0.000501302,0.000489134,0.000500754,0.000476745,0.000629323,0.000429703,0.000508048,0.000497082,0.000490747,0.000528129,0.000521404,0.00053559,0.000482012,0.000525103,0.000468852,0.000501162,0.000473023
-16.5576,0.000488586,0.000504401,0.000490922,0.000466139,0.000482725,0.000459831,0.000618175,0.000400497,0.000491353,0.000486442,0.000468664,0.000515517,0.000510572,0.000512478,0.000462564,0.000512946,0.000448178,0.000486552,0.000471728
