Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-20.3041,0.00101614,0.000755653,0.000638303,0.000848171,0.000632161,0.000975981,0.000928984,0.00156799,0.00087056,0.000822725,0.000833459,0.000896208,0.00109434,0.000907258,0.000909464,0.0010655,0.000681243,0.000673557,0.000713851
-19.8041,0.00101782,0.000774104,0.000640165,0.000885639,0.000637731,0.000945314,0.000900133,0.00156224,0.000903838,0.000795002,0.000855523,0.000871558,0.00102132,0.000977922,0.000926588,0.0010835,0.000676334,0.000675798,0.000709592
-19.3041,0.00103041,0.000800287,0.000645411,0.00091368,0.000646149,0.000920077,0.000884261,0.00155527,0.000946564,0.00078591,0.000889618,0.000851929,0.000949483,0.00105252,0.000938916,0.00110586,0.000674861,0.000679398,0.000702182
-18.8041,0.00104058,0.000833504,0.000653834,0.000950828,0.000652832,0.000885514,0.000859511,0.00151626,0.000996014,0.00076855,0.000920056,0.000838354,0.000859517,0.00111651,0.000946525,0.00113204,0.000674345,0.000682845,0.000688326
-18.3041,0.00105044,0.000872761,0.00066585,0.000987134,0.000657157,0.000842327,0.000823349,0.00143927,0.00104712,0.000752097,0.000929626,0.000823757,0.00077544,0.00113722,0.000948975,0.00115631,0.000674355,0.000682167,0.000669455
-17.8041,0.00106556,0.000924198,0.000681086,0.00101165,0.000659801,0.000795732,0.000790277,0.00133491,0.00109158,0.000742837,0.000916964,0.000809195,0.000717487,0.0010963,0.000944917,0.00117647,0.000675721,0.000676553,0.000646951
-17.3041,0.0010815,0.0010075,0.000695319,0.00100398,0.000660775,0.000751865,0.000766784,0.00120862,0.00111392,0.000734927,0.000876763,0.000792776,0.000695053,0.000993974,0.000932441,0.00118333,0.00067759,0.000663516,0.000625127
-16.8041,0.00109473,0.00114178,0.000703691,0.000948524,0.000664277,0.000719171,0.000757598,0.00108241,0.00110238,0.000731118,0.000822428,0.000774177,0.000704281,0.000869058,0.000911419,0.00117167,0.000680128,0.000645356,0.000608154
-16.3041,0.00109534,0.00131849,0.000703286,0.000865879,0.000672241,0.000700497,0.00075944,0.000974572,0.00105825,0.000725721,0.000774265,0.000757592,0.000719667,0.000775974,0.000884227,0.00114067,0.000683567,0.000629384,0.000597921
-15.8041,0.00107161,0.00149398,0.000694679,0.000783015,0.000683132,0.000692873,0.000758231,0.000889097,0.000995223,0.000719538,0.000739937,0.00074491,0.000724411,0.000736786,0.000853813,0.00108822,0.000687417,0.000621388,0.000596154
-15.3041,0.00102216,0.00161002,0.000681374,0.000724085,0.000693775,0.000691635,0.000746218,0.000825409,0.000928255,0.000717514,0.000720393,0.000737141,0.000721247,0.000732634,0.00082344,0.00101509,0.000689903,0.00062441,0.000603054
-14.8041,0.000955947,0.00163095,0.000667384,0.000700457,0.000700965,0.000693314,0.00072805,0.000780333,0.00087157,0.000721684,0.000714148,0.000734199,0.000714778,0.000737341,0.000797103,0.000930425,0.000688369,0.000636831,0.000615723
-14.3041,0.000887941,0.00156309,0.000655786,0.000696657,0.000703945,0.000696004,0.00070847,0.000746705,0.000830471,0.000727389,0.000716877,0.000734699,0.000705911,0.000737765,0.000777834,0.000849269,0.000682394,0.000651875,0.00062919
-13.8041,0.000830845,0.00143931,0.000647851,0.000703506,0.000703984,0.000699802,0.000690654,0.000720292,0.000801664,0.000730168,0.000722944,0.000735176,0.000694667,0.000734357,0.00076549,0.000785985,0.00067448,0.000662024,0.000639531
-13.3041,0.000786756,0.00127412,0.000643919,0.000713838,0.000702306,0.000704273,0.000678168,0.00070098,0.000783863,0.000728347,0.000727671,0.000732147,0.000681611,0.000732632,0.000757106,0.000747368,0.000668709,0.00066343,0.000645836
-12.8041,0.000747739,0.00106111,0.000643213,0.000722371,0.000699707,0.000707052,0.000672295,0.00068791,0.00077467,0.000722206,0.000727588,0.000726034,0.000669084,0.000732899,0.000748266,0.000731473,0.000667347,0.000657376,0.000649006
-12.3041,0.000701399,0.000796042,0.000643763,0.000728713,0.000696425,0.000705642,0.00067407,0.000679487,0.000769556,0.000714256,0.000722017,0.000719702,0.000658876,0.000732794,0.000736147,0.000730617,0.000668956,0.000649175,0.000649892
-11.8041,0.000650341,0.000536551,0.000645106,0.000730365,0.000692837,0.000699352,0.000683257,0.000674617,0.00076448,0.000706661,0.00071287,0.000717269,0.000651275,0.000731396,0.000722179,0.00073491,0.00067108,0.000643463,0.000648377
-11.3041,0.000610117,0.000379118,0.000648041,0.000727108,0.000689674,0.000688613,0.000695472,0.000672783,0.000758071,0.000700728,0.000702852,0.000719876,0.000646212,0.000728979,0.000709888,0.000737632,0.000672659,0.000640611,0.000645075
-10.8041,0.000592976,0.000374917,0.000652447,0.000719863,0.000687722,0.000674199,0.000705244,0.000673857,0.000750623,0.00069559,0.00069459,0.000724385,0.000643554,0.000724978,0.00070159,0.000735304,0.000674023,0.000638559,0.000640992
-10.3041,0.000596053,0.000489404,0.000656595,0.00071014,0.000687427,0.000657136,0.000709692,0.000677467,0.000742317,0.000689614,0.000689449,0.000726947,0.00064232,0.000719195,0.000696342,0.000729078,0.000675131,0.000635771,0.000636876
-9.80412,0.000603559,0.000617733,0.000657959,0.000699138,0.000689141,0.000638608,0.00071047,0.000681191,0.000733063,0.000682331,0.000687256,0.000724195,0.000640506,0.000712235,0.000690849,0.000722661,0.000675538,0.000632599,0.000633127
-9.30412,0.000604668,0.000686107,0.000656233,0.000688928,0.000693412,0.000621043,0.000711716,0.00068293,0.000723643,0.000675495,0.000686922,0.000716695,0.000637408,0.000706044,0.000682612,0.000718775,0.000675348,0.00063183,0.000630443
-8.80412,0.000601349,0.000695088,0.000654244,0.000684092,0.000701243,0.000607399,0.000717236,0.000682543,0.000716099,0.000671617,0.000686671,0.000708362,0.000634977,0.000702486,0.000672262,0.000718096,0.000675107,0.000635345,0.000630505
-8.30412,0.000601382,0.0006802,0.00065606,0.000689444,0.000713547,0.000601037,0.000729397,0.000682097,0.000713277,0.000673345,0.000685356,0.000703549,0.000637971,0.000703464,0.00066432,0.000719747,0.000675837,0.000642151,0.000636298
