Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-18.7941,0.00068874,0.000652541,0.000759513,0.00047656,0.00118358,0.00060628,0.000700162,0.000578485,0.000841646,0.000783543,0.000615022,0.000702826,0.000361395,0.000734219,0.000663769,0.000646412,0.00067245,0.000724167,0.000396427
-18.2941,0.000678924,0.000660978,0.00076399,0.000537398,0.00124513,0.000612908,0.00071,0.000563088,0.000832562,0.000706243,0.000633177,0.000749804,0.000548232,0.000713064,0.000691098,0.000658526,0.000668562,0.000721931,0.000447058
-17.7941,0.000677676,0.000658229,0.000742996,0.00060601,0.00130081,0.000611719,0.000725488,0.000561973,0.000830202,0.00067628,0.000622203,0.000767802,0.000671219,0.000704458,0.000717833,0.000664268,0.000673925,0.000719758,0.000509609
-17.2941,0.000680401,0.0006574,0.000720058,0.000647274,0.00133913,0.000610637,0.000743067,0.000565344,0.000824113,0.000656808,0.000609985,0.000762173,0.000758474,0.000700829,0.000756524,0.000664666,0.000683887,0.000715872,0.000566885
-16.7941,0.000687547,0.00066023,0.000699187,0.00069347,0.00135945,0.000610807,0.000760514,0.000574276,0.000814179,0.000642703,0.00062258,0.00074102,0.000820794,0.00070241,0.000808837,0.000662471,0.000695903,0.000709319,0.000617529
-16.2941,0.000699135,0.000667913,0.000684593,0.000757917,0.00134145,0.000612947,0.00078172,0.00059196,0.000799892,0.000638104,0.000691409,0.000705022,0.000849892,0.000712278,0.000874597,0.0006572,0.000709053,0.000699503,0.000665859
-15.7941,0.000708025,0.000680336,0.000688988,0.000867789,0.00125868,0.000622653,0.000803501,0.000617115,0.000781343,0.000639211,0.00083171,0.00066601,0.000839758,0.000729911,0.000942063,0.000649627,0.000719517,0.000690684,0.000703838
-15.2941,0.000704345,0.000689632,0.000721744,0.00100819,0.00112018,0.000641367,0.000822496,0.000645577,0.000763365,0.000649254,0.000975521,0.000647528,0.000798408,0.000747259,0.000969614,0.000647045,0.000725357,0.00069549,0.000727898
-14.7941,0.000690707,0.000690163,0.000789448,0.0010642,0.000987009,0.000657643,0.000833852,0.000662809,0.000745746,0.000663144,0.00102417,0.00065238,0.000756591,0.000755803,0.00093278,0.000652779,0.000729075,0.000709947,0.000738871
-14.2941,0.0006789,0.00068282,0.000879886,0.000975525,0.000888343,0.000663282,0.000826361,0.000665751,0.000738736,0.000675067,0.000951479,0.000670252,0.000722025,0.000762716,0.000842023,0.000670128,0.000739046,0.000724205,0.00073788
-13.7941,0.000673294,0.000674716,0.000906245,0.000852276,0.000834846,0.000657621,0.000801398,0.000660378,0.000734577,0.000676938,0.000847546,0.000682009,0.000701176,0.000764071,0.000760505,0.000682845,0.000747497,0.000732904,0.000730222
-13.2941,0.000669308,0.000668945,0.000901897,0.00076703,0.000806112,0.000647645,0.000779368,0.000650515,0.000726637,0.000673255,0.000775629,0.000686878,0.000687319,0.000761553,0.000709737,0.000683534,0.000749622,0.000732402,0.000721129
-12.7941,0.000665817,0.000667223,0.000871058,0.000718424,0.000788351,0.000638056,0.000760094,0.000639345,0.000714846,0.0006669,0.000722148,0.00068972,0.000676539,0.000754895,0.000677241,0.000677191,0.000747636,0.000730864,0.000711896
-12.2941,0.00066237,0.00066986,0.000813822,0.000696334,0.000777202,0.000628297,0.000743424,0.000626757,0.000695998,0.000658961,0.000677363,0.000691437,0.000667186,0.000744565,0.000654654,0.000666743,0.000740694,0.000730471,0.000702492
-11.7941,0.000660177,0.000676871,0.000748428,0.000686129,0.000773468,0.000618594,0.000730492,0.000613318,0.000671912,0.000650517,0.000638834,0.000692051,0.00065803,0.000733959,0.000639282,0.000657516,0.000729689,0.000730256,0.000692489
-11.2941,0.000658407,0.00068818,0.000683004,0.000679853,0.000774443,0.000608881,0.00071989,0.000601451,0.000648526,0.000642272,0.000612438,0.000689585,0.000650359,0.000723354,0.000632698,0.000653726,0.000716723,0.000728877,0.000681989
-10.7941,0.000652366,0.000703194,0.000633224,0.000673365,0.000769378,0.000597388,0.000711157,0.000590473,0.000629913,0.000635067,0.000601904,0.000682322,0.000641522,0.000709437,0.000632587,0.000651988,0.000701335,0.000720499,0.000669015
-10.2941,0.000639458,0.000717404,0.000606617,0.000665516,0.000749491,0.000584638,0.000703362,0.0005799,0.000619608,0.000628728,0.000601823,0.000671552,0.000629796,0.000689819,0.000632934,0.000648239,0.000683525,0.00070413,0.000652983
