Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-15.728,0.000597414,0.000593167,0.000571964,0.000627524,0.00058505,0.000575079,0.000694302,0.000554495,0.000594099,0.000602335,0.000582301,0.000616991,0.00061063,0.000620144,0.000593365,0.000652718,0.00055376,0.000622418,0.000602671
-15.228,0.000591257,0.000594218,0.000574538,0.000626283,0.000584994,0.000575408,0.000698207,0.000556903,0.000600741,0.000596909,0.000579964,0.000614439,0.000611779,0.000620628,0.000591155,0.000646948,0.000558693,0.000617948,0.000599896
-14.728,0.000587463,0.000594165,0.000574871,0.000624093,0.000584026,0.000573762,0.00069651,0.000557087,0.000609401,0.000590396,0.000582866,0.000613884,0.000613059,0.000621196,0.000589866,0.00064109,0.000562532,0.000614957,0.00059788
-14.228,0.000586516,0.000594259,0.000575727,0.000621071,0.000582421,0.000570662,0.000693551,0.000557378,0.000620414,0.000583346,0.000588335,0.000613886,0.000614984,0.000622537,0.000589569,0.000635299,0.000566415,0.000612736,0.000596809
-13.728,0.000589132,0.000593638,0.000578618,0.000617157,0.000581499,0.000566807,0.000690287,0.000559142,0.000633844,0.000577071,0.000595329,0.000614953,0.000617969,0.000625716,0.00059071,0.000631065,0.000572558,0.000614068,0.00059792
-13.228,0.000596907,0.000594155,0.000585646,0.000614435,0.000584494,0.00056486,0.00068679,0.000564853,0.000649913,0.000575036,0.000605608,0.000619605,0.000623156,0.000633054,0.000595194,0.000631654,0.000584855,0.000622353,0.000603937
-12.728,0.000609783,0.000598804,0.000599415,0.000618887,0.000596314,0.000570049,0.000686626,0.000577047,0.000665396,0.000583394,0.000618323,0.000630455,0.000631821,0.000647036,0.000604808,0.000641543,0.000606106,0.000641376,0.000616487
-12.228,0.000624212,0.000608472,0.00061718,0.000632737,0.000617055,0.00058336,0.000689854,0.000593609,0.000677924,0.000603011,0.000632142,0.000648013,0.000643883,0.000666584,0.000617647,0.000659246,0.000634556,0.000669863,0.000632284
-11.728,0.000634282,0.000622392,0.000631345,0.000649335,0.000637997,0.000598757,0.000692411,0.000609476,0.000686042,0.000626117,0.00064466,0.000666881,0.000654606,0.000685279,0.00062761,0.000675793,0.000661274,0.000697598,0.000643931
-11.228,0.000639395,0.000635876,0.000636469,0.000659167,0.000649304,0.000609719,0.000691145,0.000621166,0.000690096,0.000643199,0.000654624,0.000680511,0.000658282,0.000696004,0.000630867,0.0006837,0.000675899,0.000714073,0.000646996
-10.728,0.000643366,0.000644573,0.000637006,0.000658781,0.000649447,0.000615561,0.000688698,0.000630062,0.000692832,0.000651425,0.000664468,0.000688318,0.000656209,0.000698086,0.000630022,0.000684569,0.000676008,0.000716666,0.000644701
-10.228,0.000650173,0.000649482,0.00064274,0.000655295,0.000647046,0.000622863,0.00069084,0.000641715,0.000699154,0.000656407,0.000680334,0.000695048,0.000655432,0.000698604,0.000631069,0.000685781,0.00067043,0.000715317,0.000644928
-9.72801,0.000664417,0.000656667,0.000662484,0.000661281,0.000653707,0.000640196,0.000704119,0.000659277,0.000713514,0.00066725,0.000706258,0.000706471,0.000664194,0.000705493,0.000640804,0.000695062,0.000672805,0.000726489,0.000654539
-9.22801,0.000684175,0.000673183,0.000695318,0.000681081,0.000671082,0.000668573,0.000727316,0.000679693,0.000735479,0.000684934,0.000736329,0.000721959,0.000684151,0.000718135,0.000659775,0.000711684,0.000688961,0.000754713,0.000672452
-8.72801,0.000703701,0.000698388,0.000729412,0.000708852,0.000690737,0.000701827,0.000752167,0.000696132,0.00075997,0.000702404,0.000758358,0.000735283,0.000706858,0.000729654,0.000682201,0.000729618,0.000712085,0.000784639,0.000691408
-8.22801,0.000718327,0.000724793,0.000755271,0.000733778,0.000704172,0.000731885,0.000769696,0.000703655,0.000782069,0.000712836,0.000764144,0.000742681,0.000723641,0.000735619,0.000702414,0.000743783,0.000731023,0.000797634,0.000705705
-7.72801,0.000725539,0.000743762,0.000768567,0.000749,0.000708974,0.000751298,0.000774375,0.000701893,0.000798208,0.000714468,0.000754732,0.000745188,0.000731688,0.000737151,0.000715557,0.000752023,0.000738516,0.000789351,0.000713238
-7.22801,0.000725888,0.000751552,0.000769325,0.000753748,0.000708321,0.000758038,0.000767987,0.000694319,0.000805572,0.000711156,0.000738544,0.000747075,0.00073285,0.000738129,0.000719792,0.000754295,0.000735521,0.000768981,0.00071547
-6.72801,0.000721858,0.000750836,0.000759362,0.000749865,0.000706243,0.000754965,0.000757523,0.000685569,0.000803116,0.000706431,0.000724161,0.000752162,0.000731945,0.000739589,0.000717055,0.000751399,0.000727518,0.000749666,0.000715298
-6.22801,0.000715215,0.000746372,0.000740926,0.000739815,0.000704511,0.000747154,0.000750396,0.000678926,0.00079257,0.000701833,0.000714473,0.000759372,0.000732019,0.00074025,0.000711001,0.000745674,0.000718671,0.000736991,0.000714215
-5.72801,0.000706921,0.000741614,0.000718846,0.000724558,0.000703317,0.00073878,0.000749143,0.000675976,0.000777664,0.000697881,0.000707856,0.000763563,0.000733129,0.000739744,0.000704895,0.000739149,0.000711328,0.00072941,0.000712418
-5.22801,0.00069947,0.000736975,0.000699743,0.000707087,0.000702192,0.000730817,0.000752013,0.000676534,0.000763621,0.000695415,0.000701698,0.000760248,0.000734616,0.000738805,0.000700464,0.000732996,0.000706779,0.000726672,0.000709678
-4.72801,0.000695776,0.000732528,0.000689094,0.00069187,0.000699958,0.000723014,0.000756375,0.000677886,0.000753303,0.000694069,0.000694395,0.000748488,0.000736044,0.000738093,0.000697934,0.000726672,0.000706016,0.000726281,0.000705749
-4.22801,0.000695868,0.000727014,0.000687606,0.00068246,0.000695304,0.000716118,0.00076209,0.000676362,0.000746601,0.000691085,0.000685631,0.000731953,0.000736331,0.000737359,0.000696766,0.000719352,0.000707543,0.000723802,0.000700595
-3.72801,0.000696955,0.000719816,0.000690892,0.000678686,0.000687876,0.000710661,0.000769706,0.000670791,0.000742645,0.000684329,0.000675838,0.000714741,0.000732784,0.00073568,0.000696151,0.000711763,0.000707704,0.000717526,0.000694551
-3.22801,0.000697266,0.000712937,0.000694485,0.000677476,0.000678373,0.00070643,0.000776577,0.000662851,0.000741082,0.000674439,0.00066677,0.000699611,0.000723193,0.000732305,0.00069572,0.000705555,0.000704224,0.000709702,0.000688262
-2.72801,0.000697505,0.000708365,0.000696054,0.000676103,0.000668931,0.000701965,0.000779322,0.000655847,0.000742666,0.000664697,0.000660709,0.000687608,0.000708204,0.000727413,0.000695478,0.000700923,0.000696842,0.000703708,0.000682193
-2.22801,0.000698034,0.00070742,0.000694783,0.000674022,0.000661978,0.000695976,0.000775501,0.000652563,0.000746999,0.000657224,0.000659934,0.000679187,0.000691467,0.000722125,0.000694782,0.000695885,0.000686492,0.000699227,0.000676614
-1.72801,0.00069663,0.000709218,0.000690765,0.000670591,0.000658707,0.000688729,0.000765789,0.00065239,0.000750881,0.000651254,0.000664354,0.000674677,0.000677676,0.000718141,0.000693105,0.000688875,0.000675693,0.00069286,0.000671333
-1.22801,0.000692265,0.000711076,0.000685186,0.00066618,0.000658929,0.000681879,0.000755113,0.000652808,0.000751203,0.000646151,0.000670938,0.000673536,0.000669631,0.000716244,0.000690716,0.000681798,0.000667126,0.000684729,0.000666699
-0.728009,0.000686497,0.000711425,0.000679879,0.000662003,0.000660366,0.000676798,0.000747065,0.000652929,0.000748074,0.000641545,0.000676311,0.000674073,0.000666177,0.000715716,0.000688163,0.00067637,0.000660979,0.000677131,0.000663154
-0.228009,0.000679616,0.000705674,0.000672003,0.000653862,0.000662424,0.000672156,0.000740673,0.000650325,0.000735648,0.000635081,0.000679616,0.000679223,0.000667455,0.000715549,0.000683277,0.000673732,0.000658755,0.000668254,0.000657769
0.271991,0.00068192,0.000690689,0.000664022,0.000644672,0.000663295,0.000670298,0.000738322,0.000644608,0.000715388,0.000627974,0.000678109,0.00068862,0.000671819,0.000713439,0.000675111,0.000674519,0.000661489,0.000661625,0.000650169
0.771991,0.000693698,0.000674256,0.000658671,0.00064132,0.000662166,0.000671186,0.000733686,0.000641114,0.000699214,0.000621836,0.00067459,0.000695249,0.000673554,0.000708805,0.000667275,0.000676272,0.000662954,0.000658004,0.000642832
1.27199,0.000708441,0.000662264,0.000654787,0.000642801,0.000660112,0.000671475,0.000723547,0.00064188,0.000691723,0.000617474,0.000671461,0.000696649,0.000671472,0.000703187,0.000662967,0.000677999,0.000661794,0.000654114,0.000637316
1.77199,0.000727699,0.000649273,0.000648749,0.00064635,0.000656034,0.00067007,0.000707599,0.000645322,0.000686166,0.000611745,0.00066491,0.000696577,0.000666493,0.000694856,0.000659988,0.00067991,0.000659181,0.00064748,0.000630669
2.27199,0.000741868,0.000640059,0.000640694,0.000651949,0.000650336,0.000665208,0.000689325,0.000651612,0.00068602,0.000605683,0.000653794,0.000695326,0.000659619,0.000685944,0.000660215,0.000680938,0.000655174,0.000639885,0.00062405
2.77199,0.000739599,0.000637084,0.000631838,0.000657655,0.000645695,0.000655615,0.000676162,0.000658429,0.00069086,0.000601257,0.000639396,0.000694537,0.000655392,0.000679507,0.000661699,0.000680073,0.000650326,0.000633976,0.000618279
3.27199,0.000718316,0.000638715,0.000624287,0.000661887,0.000645185,0.000643457,0.000670869,0.000662496,0.000696314,0.00060082,0.000626124,0.000694862,0.00065769,0.00067573,0.000660323,0.000677443,0.000643825,0.000630995,0.000612941
3.77199,0.000687217,0.000642427,0.000619923,0.000664008,0.000650419,0.000633464,0.000672768,0.000661382,0.000699172,0.000604725,0.000618686,0.000695614,0.000665692,0.000672998,0.000655323,0.000674663,0.000635271,0.000629039,0.000607488
4.27199,0.000660219,0.000645537,0.000618647,0.000664421,0.00065946,0.00062994,0.000677906,0.00065516,0.000699181,0.000610669,0.000617772,0.000697985,0.000673518,0.000670426,0.000648491,0.000673226,0.000626688,0.000624989,0.000601446
4.77199,0.000643936,0.000646206,0.000619601,0.000665262,0.000669151,0.000632011,0.000681267,0.000645277,0.000697872,0.000614372,0.000620999,0.000703726,0.000674377,0.000668728,0.000642994,0.000673419,0.000621511,0.000618197,0.000594551
5.27199,0.000635302,0.000642948,0.000622441,0.000667574,0.000676224,0.000635303,0.000682472,0.000633693,0.000697045,0.000612508,0.000626103,0.000712938,0.000666142,0.000668954,0.000640401,0.000674975,0.000621497,0.000611503,0.000587001
5.77199,0.000628331,0.000636216,0.000628185,0.000670101,0.000677594,0.000635079,0.000683314,0.000623586,0.000697506,0.000605872,0.000632043,0.000723639,0.00065296,0.000671323,0.000639518,0.000677734,0.000625264,0.000609,0.000579302
6.27199,0.000620805,0.000628765,0.000638024,0.000671735,0.000673985,0.000630062,0.000685394,0.000616922,0.000698725,0.000597177,0.000638269,0.000733001,0.000639541,0.000674666,0.000638145,0.000681192,0.00062985,0.000613699,0.000571932
6.77199,0.000614714,0.000623498,0.000651002,0.000671546,0.000668374,0.00062379,0.000690924,0.000613484,0.00069983,0.000589857,0.000642649,0.000737905,0.000627144,0.000678007,0.000634486,0.000683887,0.000634699,0.000625237,0.000565881
7.27199,0.000612361,0.0006217,0.000663301,0.000669562,0.0006635,0.000619012,0.000696739,0.000611485,0.000700028,0.000585983,0.000643009,0.00073648,0.000616367,0.000680516,0.000627417,0.000684403,0.000641505,0.000638399,0.000562066
7.77199,0.000614347,0.000623138,0.00066965,0.000666732,0.000663909,0.000616446,0.00069759,0.00060752,0.00069819,0.000585522,0.000640005,0.000727955,0.000606329,0.000681912,0.000616699,0.000682059,0.000650055,0.000647884,0.000560878
8.27199,0.000620969,0.00062632,0.000667088,0.000662198,0.000669337,0.000614961,0.000693028,0.000600984,0.00069412,0.000587051,0.000636123,0.000712732,0.000597688,0.000682759,0.000604331,0.000676761,0.000657498,0.000650318,0.000562254
8.77199,0.000631829,0.000629718,0.000657061,0.000655381,0.000676638,0.000613723,0.000687096,0.000595712,0.000688463,0.00058943,0.00063378,0.000695453,0.000594367,0.000683612,0.00059318,0.000671234,0.000661665,0.00064557,0.000565357
9.27199,0.000643683,0.00063267,0.000643649,0.000646232,0.000683234,0.000612216,0.000685562,0.000595569,0.000681535,0.000591587,0.000631951,0.000679961,0.000596061,0.000683915,0.000585666,0.000667956,0.000661808,0.000637246,0.000569213
9.77199,0.000651597,0.000635139,0.000631887,0.000635376,0.00068477,0.000611179,0.000691389,0.000601479,0.000673763,0.000594232,0.000627988,0.000668194,0.000601537,0.000681658,0.000584198,0.000667254,0.000660327,0.000630047,0.000573918
10.272,0.000653977,0.000639189,0.000623805,0.000626149,0.000680272,0.000613657,0.000701386,0.000612103,0.000666723,0.000599876,0.000623073,0.000661074,0.000609521,0.000676886,0.000588335,0.000668218,0.000660937,0.000628537,0.000580253
10.772,0.000654094,0.000647702,0.000618271,0.000621302,0.000673876,0.00062158,0.000710257,0.000625017,0.000664121,0.000610417,0.000621892,0.000659315,0.000618775,0.000672889,0.000596521,0.000672357,0.000664012,0.000635904,0.000588994
11.272,0.000657608,0.000663106,0.000615233,0.000624231,0.00067154,0.000635994,0.000716606,0.000638624,0.000669676,0.000626926,0.000629895,0.000663734,0.000630694,0.000673211,0.000608174,0.000682697,0.000671345,0.000652781,0.000601696
11.772,0.000666988,0.000683799,0.000616248,0.000635306,0.000676733,0.000654965,0.000722042,0.000652381,0.000684061,0.000647627,0.000647306,0.000673694,0.000645933,0.000679851,0.000623895,0.000700345,0.000684339,0.000676045,0.000619271
12.272,0.00067981,0.000704017,0.000624825,0.000651218,0.000689464,0.000672871,0.000726837,0.000663431,0.00070347,0.000666888,0.000666543,0.000685751,0.000662732,0.000691197,0.000644168,0.000722147,0.000702683,0.000699352,0.000641151
12.772,0.000691855,0.00071719,0.000641762,0.000666909,0.00070563,0.000683688,0.000728893,0.000669688,0.000719105,0.000677969,0.000678363,0.00069526,0.000676421,0.000703208,0.000664892,0.00073773,0.000722534,0.000714142,0.000662057
13.272,0.000701149,0.000720973,0.000662897,0.00067722,0.000720848,0.000685799,0.000728564,0.000672931,0.000724092,0.0006789,0.000680594,0.00070151,0.00068511,0.000713201,0.000682107,0.000742584,0.000738137,0.000717112,0.00067515
13.772,0.000706478,0.000718796,0.000680222,0.00068097,0.000731432,0.000682303,0.000727357,0.000673699,0.000719156,0.000672016,0.000677487,0.000704806,0.000689212,0.000718601,0.000693759,0.000739987,0.000745315,0.000711981,0.00067777
14.272,0.00070616,0.000712592,0.000688385,0.000679202,0.000734674,0.000676473,0.000724069,0.000671346,0.000709033,0.00066192,0.000672308,0.000704166,0.000687849,0.000718252,0.000697221,0.00073241,0.000743579,0.000702364,0.000673022
14.772,0.000700246,0.000702315,0.000688131,0.000673316,0.000730578,0.00066923,0.000718752,0.000665678,0.000695431,0.000649371,0.000666561,0.000699478,0.000682446,0.000712675,0.000695417,0.000721539,0.000733489,0.000690418,0.000662805
15.272,0.000683727,0.000683038,0.000677519,0.000662082,0.000714681,0.000658652,0.000707147,0.000650379,0.000677835,0.000630295,0.000657378,0.000686059,0.000670009,0.000698364,0.000686999,0.000703722,0.000712082,0.000672578,0.000647103
15.772,0.000625232,0.000620006,0.000636014,0.000626857,0.000658847,0.000628322,0.000664877,0.0005981,0.000640358,0.000583383,0.000622822,0.000633368,0.000623686,0.000652114,0.000641574,0.000647758,0.000647645,0.000621364,0.00061254
