ArcLength,DeltaRD
-28.7688,8.289075684210544E-5
-28.2688,7.585475473684202E-5
-27.7688,6.842704842105246E-5
-27.2688,5.9157706315789605E-5
-26.7688,4.9688082105263224E-5
-26.2688,4.232790631578944E-5
-25.7688,3.6549754736841904E-5
-25.2688,3.152284842105257E-5
-24.7688,2.6269241052631403E-5
-24.2688,1.9616698947368268E-5
-23.7688,1.1023992631578909E-5
-23.2688,2.877694736841711E-7
-22.7688,-1.1976015789473809E-5
-22.2688,-2.5061884210526137E-5
-21.7688,-3.9009461052631625E-5
-21.2688,-5.3263178947368325E-5
-20.7688,-6.67972242105264E-5
-20.2688,-7.775648631578951E-5
-19.7688,-8.405505263157887E-5
-19.2688,-8.379066526315807E-5
-18.7688,-7.720330842105223E-5
-18.2688,-6.747219052631603E-5
-17.7688,-6.150280315789453E-5
-17.2688,-6.467023894736793E-5
-16.7688,-7.989521368421048E-5
-16.2688,-1.0460750000000022E-4
-15.7688,-1.321984168421047E-4
-15.2688,-1.5829798315789424E-4
-14.7688,-1.789888705263161E-4
-14.2688,-1.9263353578947377E-4
-13.7688,-1.994267421052639E-4
-13.2688,-1.9999199999999996E-4
-12.7688,-1.9683913684210457E-4
-12.2688,-1.889778315789471E-4
-11.7688,-1.768320315789474E-4
-11.2688,-1.5898747368420967E-4
-10.7688,-1.341616210526319E-4
-10.2688,-1.0391616842105262E-4
-9.7688,-6.787153684210544E-5
-9.2688,-2.664924210526282E-5
-8.7688,1.5754715789473902E-5
-8.2688,5.0130168421052505E-5
-7.7688,6.690221052631554E-5
-7.2688,6.375073684210491E-5
-6.7688,4.803232105263168E-5
-6.2688,3.238432631578938E-5
-5.7688,2.531622210526327E-5
-5.2688,2.6261705263158283E-5
-4.7688,3.0290265263157234E-5
-4.2688,3.1441233684210545E-5
-3.7688,2.7520330526315147E-5
-3.2688,2.0958176842104936E-5
-2.7688,1.6023664210526633E-5
-2.2688,1.494587473684192E-5
-1.7688,1.5652672631579238E-5
-1.2688,1.3561328421052548E-5
-0.768799,7.592338947368278E-6
-0.268799,-4.688604210526751E-6
0.231201,-1.94070389473687E-5
0.731201,-2.8035652631579243E-5
1.2312,-2.858912210526349E-5
1.7312,-2.549368210526346E-5
2.2312,-2.0313796842105422E-5
2.7312,-1.984280315789474E-5
3.2312,-2.9368228421053008E-5
3.7312,-5.0372094736841986E-5
4.2312,-7.65901442105262E-5
4.7312,-9.930884736842173E-5
5.2312,-1.0900546315789476E-4
5.7312,-1.025983578947379E-4
6.2312,-8.408261052631643E-5
6.7312,-6.417458947368488E-5
7.2312,-5.743096842105279E-5
7.7312,-6.984440000000025E-5
8.2312,-1.0020016842105222E-4
8.7312,-1.3664261052631545E-4
9.2312,-1.7025582105263215E-4
9.7312,-1.9962948421052584E-4
10.2312,-2.2806371578947362E-4
10.7312,-2.587929263157898E-4
11.2312,-2.906910210526319E-4
11.7312,-3.191854631578953E-4
12.2312,-3.387086842105266E-4
12.7312,-3.4342091578947386E-4
13.2312,-3.31229914736842E-4
13.7312,-3.039007031578947E-4
14.2312,-2.6776212421052636E-4
14.7312,-2.2907113684210532E-4
15.2312,-1.9526966631578952E-4
15.7312,-1.6818295368421017E-4
16.2312,-1.4840121473684229E-4
16.7312,-1.3299049789473666E-4
17.2312,-1.1876409368421006E-4
17.7312,-1.0184004210526314E-4
18.2312,-8.203475157894722E-5
18.7312,-6.217527684210516E-5
19.2312,-4.589160947368425E-5
19.7312,-3.566121684210545E-5
20.2312,-3.108928315789469E-5
20.7312,-2.9961982105263006E-5
21.2312,-2.9812397894736953E-5
21.7312,-2.8339594736842078E-5
22.2312,-2.3274644210526064E-5
22.7312,-1.368158105263177E-5
23.2312,-5.158273684211477E-7
23.7312,1.3113606315789494E-5
24.2312,2.5070649473684227E-5
24.7312,3.4382427368421045E-5
25.2312,4.13668105263157E-5
25.7312,4.665967052631568E-5
26.2312,5.105173894736834E-5
26.7312,5.500696210526299E-5
27.2312,5.82922452631577E-5
27.7312,6.162179473684208E-5
28.2312,6.481118210526296E-5
