ArcLength,DeltaRD
-20.2523,2.0788236842104947E-5
-19.7523,1.9477487368421502E-5
-19.2523,1.5688282105263225E-5
-18.7523,1.0092448421052526E-5
-18.2523,1.929581052631589E-6
-17.7523,-9.113505263157965E-6
-17.2523,-2.0443926315789353E-5
-16.7523,-2.8596989473684393E-5
-16.2523,-3.0161458947368402E-5
-15.7523,-2.4811000000000125E-5
-15.2523,-1.4195989473684135E-5
-14.7523,-7.277642105258698E-7
-14.2523,1.24194631578948E-5
-13.7523,2.281511684210536E-5
-13.2523,2.928845157894723E-5
-12.7523,3.132783157894735E-5
-12.2523,2.9634752631578975E-5
-11.7523,2.568743894736851E-5
-11.2523,2.069670736842117E-5
-10.7523,1.65917736842106E-5
-10.2523,1.4245603157895018E-5
-9.75233,1.444309052631577E-5
-9.25233,1.7561865263157812E-5
-8.75233,2.317895684210555E-5
-8.25233,3.010010421052641E-5
-7.75233,3.658483578947364E-5
-7.25233,4.134969578947355E-5
-6.75233,4.252042315789489E-5
-6.25233,3.779207263157906E-5
-5.75233,2.5032874736842232E-5
-5.25233,3.7772410526313617E-6
-4.75233,-2.2963148421052768E-5
-4.25233,-4.937682947368425E-5
-3.75233,-7.131221157894775E-5
-3.25233,-8.633190526315788E-5
-2.75233,-9.47267284210527E-5
-2.25233,-9.818235894736797E-5
-1.75233,-9.82009284210526E-5
-1.25233,-9.54327421052632E-5
-0.752326,-9.266005157894711E-5
-0.252326,-9.117691157894698E-5
0.247674,-9.412664210526364E-5
0.747674,-1.0106132631578922E-4
1.24767,-1.0855219157894697E-4
1.74767,-1.1787608526315802E-4
2.24767,-1.260711115789472E-4
2.74767,-1.294571673684208E-4
3.24767,-1.2420117263157884E-4
3.74767,-1.1069008631578946E-4
4.24767,-9.160316736842077E-5
4.74767,-7.117453578947368E-5
5.24767,-5.391531368421042E-5
5.74767,-4.1814021052631795E-5
6.24767,-3.4627738947368646E-5
6.74767,-3.0493701052631563E-5
7.24767,-2.777353473684208E-5
7.74767,-2.5234368421052627E-5
8.24767,-2.2930990526315916E-5
8.74767,-2.174559473684212E-5
9.24767,-2.2344354736842102E-5
9.74767,-2.48797431578946E-5
10.2477,-2.83281957894736E-5
10.7477,-3.1561799999999885E-5
11.2477,-3.4332173684210334E-5
11.7477,-3.6933623157894705E-5
12.2477,-3.996068842105271E-5
12.7477,-4.2707916842105284E-5
13.2477,-4.319536105263158E-5
13.7477,-3.925312736842077E-5
14.2477,-2.9801707368420872E-5
14.7477,-1.6189810526315773E-5
15.2477,-7.026957894735574E-7
15.7477,1.433237684210541E-5
16.2477,2.7099426315789574E-5
16.7477,3.711715578947402E-5
17.2477,4.4962225263158015E-5
17.7477,5.132656105263174E-5
18.2477,5.7192618947368365E-5
18.7477,6.236603368421037E-5
19.2477,6.681421999999999E-5
19.7477,7.05776157894735E-5
