ArcLength,DeltaRD
-26.1154,-1.642811052631626E-5
-25.6154,-1.5967698947368168E-5
-25.1154,-1.6297065263157695E-5
-24.6154,-1.650121789473658E-5
-24.1154,-1.637707052631627E-5
-23.6154,-1.5222786315789456E-5
-23.1154,3.306676947368431E-5
-22.6154,5.3149864210526115E-5
-22.1154,5.882537473684212E-5
-21.6154,5.92394621052629E-5
-21.1154,5.561593368421031E-5
-20.6154,4.843843263157882E-5
-20.1154,3.984027263157874E-5
-19.6154,3.2231674736842107E-5
-19.1154,2.6797036842105275E-5
-18.6154,2.380613684210527E-5
-18.1154,2.1875920000000203E-5
-17.6154,2.006052315789463E-5
-17.1154,1.841063368421042E-5
-16.6154,1.666692315789467E-5
-16.1154,1.4749254736842179E-5
-15.6154,1.2674914736842216E-5
-15.1154,1.0747551578947634E-5
-14.6154,9.632595789473507E-6
-14.1154,9.62533789473669E-6
-13.6154,1.000695789473685E-5
-13.1154,9.341787368421063E-6
-12.6154,6.822685263157711E-6
-12.1154,1.9576757894734483E-6
-11.6154,-4.822597894737005E-6
-11.1154,-1.2047971578947451E-5
-10.6154,-1.7910947368421012E-5
-10.1154,-2.1172761052631688E-5
-9.61538,-2.0716747368421E-5
-9.11538,-1.636222105263162E-5
-8.61538,-8.456139999999984E-6
-8.11538,2.198194736842125E-6
-7.61538,1.4293285263157897E-5
-7.11538,2.6487154736842215E-5
-6.61538,3.728856315789479E-5
-6.11538,4.576262000000004E-5
-5.61538,5.2171218947368535E-5
-5.11538,5.701656631578936E-5
-4.61538,6.140118884210519E-5
-4.11538,6.600374947368426E-5
-3.61538,7.038389473684216E-5
-3.11538,7.341395284210528E-5
-2.61538,7.35337606315788E-5
-2.11538,7.003933494736833E-5
-1.61538,6.375457073684219E-5
-1.11538,5.641974294736833E-5
-0.615376,5.022512063157893E-5
-0.115376,4.587995389473688E-5
0.384624,4.453433010526321E-5
0.884624,4.6457259978947515E-5
1.38462,5.069301351578971E-5
1.88462,5.54769117052632E-5
2.38462,5.8476791578947315E-5
2.88462,5.8429133473684287E-5
3.38462,5.558678210526314E-5
3.88462,5.144040421052625E-5
4.38462,4.700216210526306E-5
4.88462,4.270968631578929E-5
5.38462,3.914109684210532E-5
5.88462,3.647077684210533E-5
6.38462,3.494248421052632E-5
6.88462,3.478054631578958E-5
7.38462,3.601481157894729E-5
7.88462,3.860765157894734E-5
8.38462,4.1649185263157944E-5
8.88462,4.34408873684211E-5
9.38462,4.2554180000000026E-5
9.88462,3.8711712631579265E-5
10.3846,3.298626105263181E-5
10.8846,2.67682347368422E-5
11.3846,2.093193263157881E-5
11.8846,1.589937157894729E-5
12.3846,1.1493929473684332E-5
12.8846,7.468514736841967E-6
13.3846,4.1124368421052585E-6
13.8846,1.7902042105263048E-6
14.3846,9.640021052631205E-7
14.8846,2.154327368420763E-6
15.3846,5.673872631579177E-6
15.8846,1.1152325263157938E-5
16.3846,1.7153485263158002E-5
16.8846,2.1967015789473368E-5
17.3846,2.493148842105269E-5
17.8846,2.6531071578947407E-5
18.3846,2.7381186315789336E-5
18.8846,2.817104842105277E-5
19.3846,2.8947326315789472E-5
