ArcLength,DeltaRD
-15.2645,-1.8138368734210524E-4
-14.7645,-1.7171763989473678E-4
-14.2645,-1.6049315421052607E-4
-13.7645,-1.5457169315789485E-4
-13.2645,-1.5011287421052633E-4
-12.7645,-1.4913207105263145E-4
-12.2645,-1.4670474105263158E-4
-11.7645,-1.3189239263157904E-4
-11.2645,-1.1007443999999997E-4
-10.7645,-8.242599263157883E-5
-10.2645,-5.716028421052621E-5
-9.76446,-4.122955578947352E-5
-9.26446,-2.3016666315789163E-5
-8.76446,2.4928957894737288E-6
-8.26446,3.462676526315802E-5
-7.76446,6.533091894736834E-5
-7.26446,8.038303578947355E-5
-6.76446,7.750769473684226E-5
-6.26446,6.273856631578963E-5
-5.76446,4.40875873684211E-5
-5.26446,2.747373157894735E-5
-4.76446,1.5182016842105325E-5
-4.26446,7.336917894736766E-6
-3.76446,3.6120726315790335E-6
-3.26446,3.1608642105263735E-6
-2.76446,4.354940000000018E-6
-2.26446,5.225271578947297E-6
-1.76446,4.629780000000054E-6
-1.26446,3.091197894736881E-6
-0.764459,2.2046873684211416E-6
-0.264459,3.636871578947473E-6
0.235541,7.565905263157743E-6
0.735541,1.1925502105263107E-5
1.23554,1.4257987368421123E-5
1.73554,1.4353712631579008E-5
2.23554,1.2722516842105522E-5
2.73554,1.0743262105263073E-5
3.23554,9.814465263157995E-6
3.73554,1.0556024210526269E-5
4.23554,1.274533999999993E-5
4.73554,1.577126526315783E-5
5.23554,1.806060210526308E-5
5.73554,1.802457052631581E-5
6.23554,1.4863383157894786E-5
6.73554,9.07728526315806E-6
7.23554,2.1532389473686913E-6
7.73554,-4.279633684210402E-6
8.23554,-9.210284210526588E-6
8.73554,-1.2091232631578812E-5
9.23554,-1.2596192631579009E-5
9.73554,-1.1141378947368379E-5
10.2355,-8.355092631578986E-6
10.7355,-4.917572631578664E-6
11.2355,-1.4553905263156369E-6
11.7355,2.003392631578821E-6
12.2355,6.675760000000039E-6
