ArcLength,DeltaRD
-23.5362,-3.032373577777777E-4
-23.0362,-2.6646618888888894E-4
-22.5362,-2.302438066666666E-4
-22.0362,-1.9203919999999993E-4
-21.5362,-1.4574435333333346E-4
-21.0362,-1.0346237111111137E-4
-20.5362,-7.205131333333319E-5
-20.0362,-4.8484871111110985E-5
-19.5362,-3.043003555555559E-5
-19.0362,-1.891440444444449E-5
-18.5362,-1.4844117777777842E-5
-18.0362,-1.7409615555555552E-5
-17.5362,-2.3780795555555616E-5
-17.0362,-3.1016620000000046E-5
-16.5362,-3.816435333333317E-5
-16.0362,-4.553574000000011E-5
-15.5362,-5.371857333333341E-5
-15.0362,-6.176863555555569E-5
-14.5362,-6.632971555555563E-5
-14.0362,-6.505370222222219E-5
-13.5362,-5.8118000000000015E-5
-13.0362,-4.732713333333331E-5
-12.5362,-3.503476888888884E-5
-12.0362,-2.322014888888886E-5
-11.5362,-1.4116137777777683E-5
-11.0362,-9.272726666666566E-6
-10.5362,-7.469306666666635E-6
-10.0362,-5.4399444444444035E-6
-9.53622,-1.806688888888455E-7
-9.03622,9.11723111111126E-6
-8.53622,2.0855862222222184E-5
-8.03622,3.193861777777774E-5
-7.53622,3.960055111111116E-5
-7.03622,4.3341333333333446E-5
-6.53622,4.513710888888895E-5
-6.03622,4.7938346666666647E-5
-5.53622,5.313698888888892E-5
-5.03622,5.9861426666666545E-5
-4.53622,6.58396888888888E-5
-4.03622,6.721268666666676E-5
-3.53622,5.997798666666646E-5
-3.03622,4.3907706666666845E-5
-2.53622,2.3128724444444618E-5
-2.03622,6.790371111111142E-6
-1.53622,6.272162222222075E-6
-1.03622,2.2988377777777747E-5
-0.536224,5.2371666666666374E-5
-0.0362243,8.411798000000008E-5
0.463776,9.378344222222212E-5
0.963776,7.969361777777765E-5
1.46378,5.833264222222226E-5
1.96378,3.792407555555557E-5
2.46378,2.455667333333333E-5
2.96378,1.6381288888888822E-5
3.46378,9.384786666666789E-6
3.96378,1.6630377777779228E-6
4.46378,-6.416302222222265E-6
4.96378,-1.3400551111111174E-5
5.46378,-1.81774555555556E-5
5.96378,-2.0356748888888747E-5
6.46378,-1.948614888888894E-5
6.96378,-1.4878742222222121E-5
7.46378,-5.0713355555552855E-6
7.96378,1.0744035555555493E-5
8.46378,3.125517777777785E-5
8.96378,5.305141555555571E-5
9.46378,7.185443777777778E-5
9.96378,8.44236288888888E-5
10.4638,8.890775333333326E-5
10.9638,8.557314000000001E-5
11.4638,7.583854888888904E-5
11.9638,6.169202222222234E-5
12.4638,4.566974666666667E-5
12.9638,2.972068888888865E-5
13.4638,1.5249075555555575E-5
13.9638,2.6209266666666307E-6
14.4638,-8.606351111110975E-6
14.9638,-1.8795275555555748E-5
15.4638,-2.8200584444444698E-5
15.9638,-3.6473773333333434E-5
16.4638,-4.408050222222198E-5
16.9638,-5.257244222222203E-5
17.4638,-6.287027555555561E-5
17.9638,-7.437239555555561E-5
18.4638,-8.432483111111102E-5
18.9638,-8.983131555555571E-5
19.4638,-8.93102155555555E-5
19.9638,-8.199928666666667E-5
20.4638,-7.043650666666663E-5
20.9638,-5.9224413333333354E-5
21.4638,-5.051106000000013E-5
21.9638,-4.6925842222222264E-5
22.4638,-4.6271837777778105E-5
22.9638,-4.6479962222222134E-5
