ArcLength,DeltaRD
-25.5673,8.893690444444476E-5
-25.0673,1.2129753777777785E-4
-24.5673,7.150498444444427E-5
-24.0673,-4.686303777777794E-5
-23.5673,-1.1985051999999989E-4
-23.0673,-1.4942563999999995E-4
-22.5673,-1.571659555555556E-4
-22.0673,-1.3940412222222213E-4
-21.5673,-9.771465333333344E-5
-21.0673,-5.229956444444421E-5
-20.5673,-1.773437111111107E-5
-20.0673,-2.0219133333332796E-6
-19.5673,-5.106360888888924E-6
-19.0673,-2.0528343999999944E-5
-18.5673,-3.499655955555562E-5
-18.0673,-3.9666799111110883E-5
-17.5673,-3.2750337777777546E-5
-17.0673,-1.822249866666669E-5
-16.5673,-3.601994222222232E-6
-16.0673,4.318622222222214E-6
-15.5673,6.40808444444575E-7
-15.0673,-1.3772554222222318E-5
-14.5673,-3.072438622222221E-5
-14.0673,-3.955638222222235E-5
-13.5673,-3.4994126666666845E-5
-13.0673,-2.02458733333335E-5
-12.5673,-3.5871511111112454E-6
-12.0673,7.568542222222098E-6
-11.5673,1.1358962222222197E-5
-11.0673,1.0430213333333278E-5
-10.5673,9.318175555555683E-6
-10.0673,1.1873235555555448E-5
-9.56728,1.9427917777777742E-5
-9.06728,3.089249333333336E-5
-8.56728,4.2687560000000113E-5
-8.06728,5.0540224444444544E-5
-7.56728,5.16367555555556E-5
-7.06728,4.6383491111111135E-5
-6.56728,3.790963333333335E-5
-6.06728,3.018784888888891E-5
-5.56728,2.5976751111111225E-5
-5.06728,2.672891777777761E-5
-4.56728,3.278355111111127E-5
-4.06728,4.3344106666666775E-5
-3.56728,5.8302286666666735E-5
-3.06728,7.927725333333325E-5
-2.56728,1.0960917555555554E-4
-2.06728,1.5188371333333338E-4
-1.56728,2.0323902666666673E-4
-1.06728,2.512867266666668E-4
-0.567279,2.8335840666666675E-4
-0.0672789,2.8566833333333336E-4
0.432721,2.519485200000004E-4
0.932721,1.9932561111111102E-4
1.43272,1.4628769777777788E-4
1.93272,9.781754222222246E-5
2.43272,6.434665777777773E-5
2.93272,4.6056473333333514E-5
3.43272,3.8209373333333526E-5
3.93272,3.6083986666666785E-5
4.43272,3.6290242222222226E-5
4.93272,3.7196211111111205E-5
5.43272,3.8453053333333226E-5
5.93272,4.024947333333348E-5
6.43272,4.304643777777793E-5
6.93272,4.6953371111110994E-5
7.43272,5.175197777777796E-5
7.93272,5.621524444444448E-5
8.43272,5.8359793333333286E-5
8.93272,5.7143315555555486E-5
9.43272,5.266569111111107E-5
9.93272,4.572742666666659E-5
10.4327,3.7608146666666615E-5
10.9327,2.9661142222222334E-5
11.4327,2.242473111111105E-5
11.9327,1.6159288888888904E-5
12.4327,1.0092939999999996E-5
12.9327,2.700355555555604E-6
13.4327,-6.4888599999998395E-6
13.9327,-1.651519777777781E-5
14.4327,-2.5990964444444487E-5
14.9327,-3.389034666666647E-5
15.4327,-3.985311333333324E-5
15.9327,-4.4821024444444634E-5
16.4327,-4.9631495555555426E-5
16.9327,-5.5044873333333464E-5
17.4327,-6.187276888888868E-5
17.9327,-7.010744888888887E-5
18.4327,-7.961500444444438E-5
18.9327,-9.021090888888892E-5
19.4327,-1.0075629777777772E-4
19.9327,-1.1014705111111133E-4
20.4327,-1.165176577777779E-4
20.9327,-1.1862055111111112E-4
21.4327,-1.1728771333333336E-4
21.9327,-1.1323535999999991E-4
22.4327,-1.0811165999999989E-4
22.9327,-1.0247856888888894E-4
23.4327,-9.774151777777772E-5
23.9327,-9.329662888888897E-5
