ArcLength,DeltaRD
-20.3041,-2.36604531111111E-4
-19.8041,-2.3577285111111125E-4
-19.3041,-2.4162644444444446E-4
-18.8041,-2.4538606444444457E-4
-18.3041,-2.4369131333333322E-4
-17.8041,-2.3894849777777777E-4
-17.3041,-2.2892068666666664E-4
-16.8041,-2.165293333333334E-4
-16.3041,-2.050954355555558E-4
-15.8041,-1.933053955555555E-4
-15.3041,-1.791450244444442E-4
-14.8041,-1.6245705777777786E-4
-14.3041,-1.4387340888888877E-4
-13.8041,-1.2587001555555547E-4
-13.3041,-1.093036400000002E-4
-12.8041,-9.234019555555569E-5
-12.3041,-7.309122444444454E-5
-11.8041,-5.45933311111111E-5
-11.3041,-4.3587128888889024E-5
-10.8041,-4.3965651111111076E-5
-10.3041,-5.319446222222242E-5
-9.80412,-6.310392000000002E-5
-9.30412,-6.611040666666679E-5
-8.80412,-5.705149777777789E-5
-8.30412,-3.18991177777776E-5
-7.80412,9.194497777777894E-6
-7.30412,5.9771693333333475E-5
-6.80412,1.0436524222222257E-4
-6.30412,1.2693335333333316E-4
-5.80412,1.1969644888888871E-4
-5.30412,8.818884888888887E-5
-4.80412,4.7189560000000146E-5
-4.30412,1.1479826666666764E-5
-3.80412,-9.410706666666542E-6
-3.30412,-1.3471342222222383E-5
-2.80412,-5.390384444444569E-6
-2.30412,6.730639999999758E-6
-1.80412,1.2906526666666687E-5
-1.30412,7.64147333333332E-6
-0.804124,-4.6209822222221695E-6
-0.304124,-2.430561999999998E-5
0.195876,-3.9309311111111224E-5
0.695876,-4.276471111111101E-5
1.19588,-3.884300444444437E-5
1.69588,-3.107904444444448E-5
2.19588,-2.154647333333325E-5
2.69588,-1.0843179999999787E-5
3.19588,2.081535555555655E-6
3.69588,1.7590517777777846E-5
4.19588,3.4976713333333305E-5
4.69588,5.15505488888888E-5
5.19588,6.169957555555538E-5
5.69588,5.941441999999988E-5
6.19588,4.2180675555555675E-5
6.69588,1.720641777777762E-5
7.19588,-6.633688888887587E-7
7.69588,-2.631477777777962E-6
8.19588,9.020862222222322E-6
8.69588,2.3637704444444256E-5
9.19588,3.175834666666662E-5
9.69588,3.0183871111111554E-5
10.1959,2.177309777777795E-5
10.6959,1.1496293333333263E-5
11.1959,2.115186666666515E-6
11.6959,-3.9159022222219056E-6
12.1959,-7.2277266666667846E-6
12.6959,-9.77606888888892E-6
13.1959,-1.1265126666666625E-5
13.6959,-1.1658588888888936E-5
14.1959,-1.1190786666666602E-5
14.6959,-9.932526666666807E-6
15.1959,-8.589626666666728E-6
15.6959,-7.74592222222239E-6
16.1959,-7.795242222222208E-6
16.6959,-9.498162222222454E-6
17.1959,-1.1996746666666767E-5
17.6959,-1.3730757777778019E-5
18.1959,-1.5005024444444417E-5
18.6959,-1.5047973333333332E-5
19.1959,-1.4056828888888871E-5
