Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-13.997,0.000688665,0.000762231,0.000721998,0.000847294,0.000746578,0.000715887,0.000758844,0.00079425,0.000669824
-13.497,0.000676908,0.0007356,0.000714328,0.000828847,0.000734215,0.000692825,0.000748501,0.000786566,0.000653222
-12.997,0.000673129,0.000723453,0.000713514,0.000820668,0.000726762,0.000682389,0.000741745,0.000785494,0.000644248
-12.497,0.000672381,0.000716531,0.000710689,0.000816188,0.000719593,0.000677845,0.000734275,0.000786686,0.000637498
-11.997,0.000676025,0.00071876,0.000706589,0.000819418,0.000714171,0.00068208,0.000728786,0.000790863,0.000634006
-11.497,0.000674706,0.000726214,0.000699706,0.000824134,0.000707962,0.000689615,0.000724489,0.000795177,0.000629995
-10.997,0.0006599,0.000732182,0.000691752,0.000824282,0.000699101,0.000691303,0.000720381,0.000797255,0.000622304
-10.497,0.000644609,0.000732758,0.000687532,0.000821287,0.000692701,0.000687404,0.000717642,0.000797021,0.0006137
-9.99704,0.000637486,0.00073154,0.00068772,0.000819836,0.000692204,0.000684022,0.00072204,0.000798458,0.000608208
-9.49704,0.000635495,0.000728184,0.000686963,0.000818185,0.000693641,0.00068167,0.000729174,0.000799331,0.000603949
-8.99704,0.000638065,0.000724613,0.000684327,0.000817672,0.000695833,0.00068127,0.000738179,0.000800047,0.00060128
-8.49704,0.000642407,0.000721391,0.000679003,0.000818369,0.000696503,0.000681961,0.000745275,0.000799916,0.000600112
-7.99704,0.000645403,0.000716799,0.000669985,0.000819042,0.000694236,0.00068104,0.000744563,0.000797479,0.000599979
-7.49704,0.000648301,0.000711228,0.000660191,0.000820071,0.000691774,0.000678395,0.000737977,0.000794791,0.000601836
-6.99704,0.000651667,0.000704433,0.000653049,0.00081958,0.00069085,0.000674737,0.000729955,0.000793319,0.000604004
-6.49704,0.000656583,0.000698611,0.000653933,0.000817688,0.000693361,0.000672728,0.000726809,0.000794793,0.000604571
-5.99704,0.000665145,0.000697922,0.000668639,0.00081765,0.000700454,0.000676353,0.00073367,0.000800775,0.0006021
-5.49704,0.000678533,0.000705448,0.00069941,0.000822769,0.000712638,0.000688622,0.00075097,0.000811507,0.000596154
-4.99704,0.000697735,0.000721241,0.000742826,0.000835037,0.000730226,0.000708842,0.000776396,0.000826423,0.000588428
-4.49704,0.000721803,0.000742385,0.00079031,0.000854347,0.00075216,0.000733102,0.000804586,0.000843986,0.000580783
-3.99704,0.000743062,0.000762753,0.000828032,0.000878232,0.000776628,0.000755002,0.000823415,0.000860161,0.000574651
-3.49704,0.00074643,0.000775294,0.000839773,0.000901842,0.000799716,0.000767753,0.000822072,0.000870087,0.000571055
-2.99704,0.00072297,0.000774301,0.000816759,0.000915811,0.000812621,0.000766257,0.000797293,0.000869816,0.000570142
-2.49704,0.000679391,0.000757257,0.00076403,0.000911044,0.000805122,0.000748538,0.000756864,0.000857667,0.000571645
-1.99704,0.000632359,0.00072662,0.000698866,0.000883972,0.000771921,0.000717454,0.000714537,0.000833256,0.000573935
-1.49704,0.00059716,0.000686697,0.000639576,0.000837751,0.000716607,0.000676519,0.000677081,0.000796183,0.000574601
-0.99704,0.000574008,0.000643352,0.000593849,0.000782624,0.00065312,0.000631757,0.000644329,0.000749492,0.000572494
-0.49704,0.000552448,0.000598334,0.000555904,0.00072536,0.000591324,0.000585355,0.000612184,0.000696372,0.000565048
0.00296022,0.000525095,0.000553226,0.00051961,0.000673051,0.000538589,0.000540937,0.000583013,0.000644293,0.000550258
0.50296,0.000497835,0.000516523,0.000488341,0.00063756,0.000503895,0.000509256,0.000565816,0.000606889,0.000530875
1.00296,0.000483831,0.000496392,0.000470932,0.000625136,0.000492422,0.00049723,0.000565586,0.000590909,0.000510319
1.50296,0.000491241,0.000495761,0.000473281,0.000633882,0.000503713,0.000504274,0.000582176,0.000594047,0.000492059
2.00296,0.000520756,0.00051767,0.00049866,0.000659111,0.000535626,0.000528941,0.000616501,0.000615865,0.000476734
2.50296,0.000562187,0.00055983,0.000545864,0.000692602,0.000582482,0.000565356,0.00066424,0.0006523,0.000465603
3.00296,0.000600846,0.000613019,0.000605662,0.000727099,0.000633186,0.000605764,0.000717159,0.000698637,0.000459945
3.50296,0.000625804,0.000664349,0.000663027,0.000755811,0.000677257,0.000640859,0.000762155,0.000746654,0.000460902
4.00296,0.000632968,0.000702265,0.000702786,0.000778527,0.000706392,0.000662461,0.000787673,0.000783957,0.000469687
4.50296,0.00062462,0.000721505,0.000716033,0.000794301,0.000716058,0.000667344,0.000792279,0.00080003,0.000486792
5.00296,0.000608243,0.00072328,0.000706374,0.000800904,0.000708114,0.000658466,0.000781692,0.00079036,0.000511402
5.50296,0.000592546,0.000711534,0.000685414,0.000796769,0.000689842,0.000643036,0.000765184,0.000762535,0.000541229
6.00296,0.000582804,0.000691597,0.00066497,0.00078186,0.000670318,0.000625961,0.000748955,0.000733105,0.000571375
6.50296,0.000578858,0.000668642,0.000651454,0.000761749,0.000654475,0.000608605,0.000733803,0.000715743,0.000595817
7.00296,0.000576971,0.000646206,0.000643446,0.000741299,0.000641488,0.000588807,0.000719341,0.000712276,0.00060998
7.50296,0.000575094,0.000628018,0.000636612,0.000722787,0.000627785,0.000566459,0.000705488,0.000715107,0.000612615
8.00296,0.000573821,0.000617176,0.000626308,0.000704246,0.000612347,0.000546469,0.00069237,0.000715289,0.000606078
8.50296,0.000574879,0.000613362,0.000611831,0.000685829,0.000598143,0.000534484,0.000681211,0.000710807,0.000598176
9.00296,0.00057813,0.000614327,0.000597753,0.000671643,0.00058915,0.000531142,0.000673222,0.00070425,0.000594007
9.50296,0.000583078,0.000617078,0.000584958,0.000661952,0.000586147,0.000534504,0.000666751,0.000696705,0.000593143
10.003,0.000589728,0.000618549,0.000575658,0.00065809,0.000588244,0.000541402,0.00066178,0.000690197,0.000596573
10.503,0.000595438,0.000617949,0.000571603,0.000660662,0.000595696,0.000547824,0.000659152,0.000683144,0.000598848
11.003,0.000596372,0.000616126,0.000568119,0.000661436,0.000604202,0.000550398,0.000654918,0.000674568,0.000594793
11.503,0.000592932,0.000614106,0.000564021,0.000659564,0.000612,0.00054953,0.000647445,0.000667018,0.000588513
12.003,0.00058156,0.000619747,0.00055973,0.000663732,0.000624872,0.000546057,0.000633431,0.000656976,0.000571902
12.503,0.000570209,0.000634165,0.000556762,0.000678749,0.000643396,0.000546185,0.000619019,0.000650223,0.000558266
