Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-28.7101,0.000630228,0.000726881,0.000677334,0.000826155,0.000681853,0.000688191,0.000749494,0.000726472,0.000806904
-28.2101,0.000625538,0.000699943,0.000659011,0.000807111,0.000668012,0.000674732,0.000739331,0.000707899,0.00078224
-27.7101,0.000625725,0.000675892,0.000645695,0.000792461,0.00065407,0.000662622,0.000729746,0.000693337,0.000760592
-27.2101,0.000626911,0.00064742,0.000630135,0.000775986,0.000636026,0.00064573,0.000716216,0.000676211,0.000732994
-26.7101,0.000631711,0.000623591,0.000617691,0.000763041,0.000618531,0.000628022,0.000702674,0.000663483,0.000706096
-26.2101,0.000637956,0.000610059,0.000610465,0.000755722,0.000606725,0.000614265,0.000692958,0.000659751,0.000686495
-25.7101,0.000645917,0.000604749,0.000608196,0.000752281,0.000601737,0.000607033,0.000689315,0.000667388,0.00067494
-25.2101,0.000655403,0.000604326,0.000611324,0.000752087,0.000601647,0.000606421,0.000692348,0.000686599,0.000671156
-24.7101,0.000665423,0.000606567,0.000618942,0.000754942,0.000605401,0.000610946,0.000701345,0.000715632,0.000674248
-24.2101,0.000674849,0.000610833,0.000629085,0.000760313,0.000612205,0.000618431,0.000715,0.00075102,0.000681545
-23.7101,0.000683907,0.000617894,0.000640723,0.000767995,0.000621691,0.000627518,0.000732429,0.000788073,0.000690899
-23.2101,0.00069519,0.000628571,0.00065523,0.000777995,0.000632887,0.000638858,0.000753614,0.000827033,0.00070112
-22.7101,0.000711132,0.000644246,0.000676201,0.000791619,0.000644087,0.000657021,0.000778829,0.000869674,0.000711366
-22.2101,0.000732626,0.000667106,0.000706877,0.000811558,0.000656177,0.00068725,0.000809484,0.000917362,0.000722628
-21.7101,0.000759859,0.000699517,0.000748631,0.000841586,0.000673282,0.000733083,0.000846849,0.000969215,0.000735557
-21.2101,0.000792987,0.000742521,0.000801738,0.000883696,0.000700385,0.000791651,0.000893195,0.00102071,0.000750922
-20.7101,0.000829797,0.000790606,0.000863286,0.000934566,0.000740547,0.000853935,0.000948885,0.00106337,0.000769003
-20.2101,0.000864188,0.000830705,0.000922876,0.000983321,0.000789806,0.000904317,0.00100777,0.00108955,0.000788614
-19.7101,0.000889124,0.000851638,0.000970189,0.00101925,0.000836553,0.000932901,0.00105928,0.00109572,0.000807126
-19.2101,0.000905211,0.00085086,0.00100152,0.00103897,0.000870413,0.000939117,0.00109548,0.0010853,0.000822569
-18.7101,0.000917757,0.000835746,0.00101806,0.00104503,0.000888994,0.000927416,0.00111527,0.00106573,0.000833411
-18.2101,0.000935247,0.000818552,0.00102603,0.00104527,0.000896652,0.00090953,0.00112773,0.00104393,0.000840106
-17.7101,0.000961394,0.000806872,0.001028,0.00104443,0.000899776,0.00089214,0.0011407,0.0010228,0.000844188
-17.2101,0.000992542,0.000803286,0.00102247,0.00104319,0.000904077,0.000880376,0.00115657,0.00100174,0.000846639
-16.7101,0.0010255,0.000806924,0.00101271,0.00104319,0.000911254,0.000876939,0.00117173,0.00098058,0.000849363
-16.2101,0.00105485,0.000816869,0.00100306,0.00104574,0.00092275,0.000881298,0.00118032,0.000962276,0.000853335
-15.7101,0.00108012,0.000834456,0.000998121,0.00105634,0.000942094,0.000894205,0.00118697,0.000947744,0.000861113
-15.2101,0.00109997,0.000861901,0.00100099,0.00107728,0.000966013,0.000914876,0.00119564,0.000937316,0.000874587
-14.7101,0.00111618,0.00090021,0.00101354,0.00110726,0.000993251,0.000945264,0.00121485,0.000931112,0.00089519
-14.2101,0.00113428,0.000949623,0.00103986,0.00114296,0.00102714,0.000988152,0.00125237,0.000933165,0.00092559
-13.7101,0.00115338,0.00100596,0.00107759,0.00117647,0.00107171,0.00104383,0.00130939,0.000948425,0.00096561
-13.2101,0.00117252,0.00106317,0.00112177,0.00120328,0.00112878,0.001111,0.00138953,0.000979448,0.00101461
