Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-19.028,0.000962189,0.000989388,0.000896991,0.000756269,0.000750932,0.000902387,0.00071867,0.000882542,0.000596248
-18.528,0.000902966,0.000972806,0.000853916,0.000802361,0.000758132,0.000881659,0.000755999,0.000925089,0.000645896
-18.028,0.000852861,0.000940106,0.000825494,0.000831255,0.000771774,0.000855403,0.000778811,0.000942371,0.000667217
-17.528,0.00081262,0.00090551,0.000808412,0.000857174,0.000784913,0.000825919,0.000793627,0.000954745,0.00068083
-17.028,0.000785376,0.000873151,0.000802566,0.000881281,0.000805901,0.000804616,0.000818735,0.000957129,0.000687052
-16.528,0.00078139,0.000852165,0.000800014,0.000917374,0.000831297,0.000798413,0.000853775,0.000958382,0.00069479
-16.028,0.000791226,0.000853626,0.000780643,0.000946925,0.000854538,0.000805773,0.000891831,0.000956221,0.000703157
-15.528,0.000794768,0.000859118,0.000756743,0.000958773,0.00086513,0.000809014,0.000908281,0.000951391,0.000704245
-15.028,0.000791182,0.000859153,0.000736947,0.000963209,0.00086645,0.000804453,0.000910421,0.000943025,0.000699873
-14.528,0.000784016,0.000854037,0.000721965,0.000965732,0.000862084,0.000794967,0.000905781,0.000931112,0.000692372
-14.028,0.000776119,0.000845099,0.000711787,0.000966039,0.00085416,0.000781688,0.000896991,0.000916483,0.000682883
-13.528,0.000768981,0.000833947,0.000706579,0.000961854,0.000843853,0.000766568,0.000885491,0.000901238,0.000672368
-13.028,0.000763934,0.000823557,0.000705474,0.000951896,0.000832612,0.000753289,0.000872605,0.000888227,0.000661911
-12.528,0.000760804,0.000815437,0.000707669,0.000937782,0.000820973,0.000745024,0.000858834,0.000879237,0.00065175
-12.028,0.000757939,0.000808595,0.000711479,0.000922949,0.000808629,0.000741623,0.000844909,0.000872618,0.000641914
-11.528,0.000753921,0.000801685,0.000716513,0.000910357,0.000796077,0.000741829,0.000831393,0.000865771,0.000631808
-11.028,0.00074783,0.000794281,0.000721979,0.000901135,0.00078465,0.000743786,0.000819538,0.000857684,0.000621193
-10.528,0.000739936,0.00078745,0.000726739,0.000894865,0.000775994,0.000745743,0.000810939,0.000848828,0.000610509
-10.028,0.000731587,0.000782585,0.000730899,0.000890438,0.000771141,0.000747278,0.000805973,0.000841559,0.000600999
-9.52798,0.000723869,0.000779806,0.000734455,0.000886832,0.000769023,0.000747559,0.000803589,0.000836927,0.000593811
-9.02798,0.000716496,0.00077808,0.000738069,0.0008834,0.000767407,0.000746147,0.000801819,0.000834651,0.000589453
-8.52798,0.000709027,0.000776722,0.000741796,0.000880019,0.000765263,0.000743299,0.000799684,0.000834402,0.000588571
-8.02798,0.000701761,0.000775387,0.000744737,0.000876883,0.000762975,0.000739807,0.000797582,0.000835623,0.000591137
-7.52798,0.000696236,0.000774479,0.000745604,0.000874199,0.000761988,0.000737077,0.000796917,0.000838175,0.000596332
-7.02798,0.000693663,0.000773764,0.00074345,0.000871886,0.000762555,0.000736668,0.000798577,0.000841139,0.000601796
