ArcLength, DeltaFA
-20.2523,0.0016467416666666457
-19.7523,9.725388888889297E-4
-19.2523,-0.0023921222222222094
-18.7523,-0.005749627777777766
-18.2523,-0.008390072222222239
-17.7523,-0.00915644166666664
-17.2523,-0.006857177777777751
-16.7523,-0.0024773333333333314
-16.2523,0.0025002222222221815
-15.7523,0.007125666666666669
-15.2523,0.01133086111111109
-14.7523,0.014979722222222241
-14.2523,0.017514527777777816
-13.7523,0.01933330555555557
-13.2523,0.02158497222222225
-12.7523,0.025065083333333404
-12.2523,0.0298080277777778
-11.7523,0.03475258333333334
-11.2523,0.03838611111111104
-10.7523,0.03987802777777777
-10.2523,0.03993491666666665
-9.75233,0.040248944444444434
-9.25233,0.04139161111111117
-8.75233,0.043157916666666685
-8.25233,0.04433747222222223
-7.75233,0.04286283333333335
-7.25233,0.03795230555555568
-6.75233,0.030328527777777836
-6.25233,0.021017305555555477
-5.75233,0.012048249999999927
-5.25233,0.005111277777777756
-4.75233,6.836388888888933E-4
-4.25233,-6.177777777778282E-4
-3.75233,0.0012187777777778186
-3.25233,0.005504916666666637
-2.75233,0.01146352777777776
-2.25233,0.017908888888888835
-1.75233,0.023963750000000006
-1.25233,0.02934122222222224
-0.752326,0.03396294444444445
-0.252326,0.03850719444444442
0.247674,0.041223944444444466
0.747674,0.04092777777777773
1.24767,0.03948030555555557
1.74767,0.038608027777777804
2.24767,0.03920883333333336
2.74767,0.04203538888888886
3.24767,0.046474472222222174
3.74767,0.05019344444444451
4.24767,0.05067047222222221
4.74767,0.04598049999999998
5.24767,0.03656008333333327
5.74767,0.024796611111111033
6.24767,0.013336388888888884
6.74767,0.00403950000000014
7.24767,-0.002805722222222362
7.74767,-0.007734027777777874
8.24767,-0.012218138888888785
8.74767,-0.016919333333333342
9.24767,-0.022405138888888843
9.74767,-0.028444083333333314
10.2477,-0.03424719444444435
10.7477,-0.03876263888888887
11.2477,-0.03992458333333343
11.7477,-0.03680363888888882
12.2477,-0.029365583333333334
12.7477,-0.01941625000000008
13.2477,-0.009140111111111127
13.7477,-3.407222222222006E-4
14.2477,0.005650861111111127
14.7477,0.00894149999999988
15.2477,0.009296916666666766
15.7477,0.0063619444444443785
16.2477,4.7469444444458997E-4
16.7477,-0.007382944444444317
17.2477,-0.01590891666666666
17.7477,-0.02377236111111103
18.2477,-0.03043516666666668
18.7477,-0.03532741666666678
19.2477,-0.038656361111111204
19.7477,-0.04013947222222214
