ArcLength,DeltaRD
-10.9135,-1.391529789272031E-4
-10.4135,-1.2998655363984698E-4
-9.91353,-1.165238141762453E-4
-9.41353,-9.582612260536393E-5
-8.91353,-6.999660153256726E-5
-8.41353,-4.502130268199233E-5
-7.91353,-3.5654164750957974E-5
-7.41353,-5.3831101532567246E-5
-6.91353,-1.0302771264367812E-4
-6.41353,-1.7608167432950188E-4
-5.91353,-2.5662804980842926E-4
-5.41353,-3.2465427969348654E-4
-4.91353,-3.639228275862066E-4
-4.41353,-3.6928152107279673E-4
-3.91353,-3.480214674329501E-4
-3.41353,-3.1277464750957855E-4
-2.91353,-2.7472941954022995E-4
-2.41353,-2.4012790613026829E-4
-1.91353,-2.1129863026819924E-4
-1.41353,-1.8802061877394637E-4
-0.913531,-1.7118951149425275E-4
-0.413531,-1.576010881226055E-4
0.086469,-1.4707206704980824E-4
0.586469,-1.3902892720306533E-4
1.08647,-1.3117772605363985E-4
1.58647,-1.2183651724137923E-4
2.08647,-1.1504588505747136E-4
2.58647,-1.1620766283524893E-4
3.08647,-1.2861729501915681E-4
3.58647,-1.5132727969348683E-4
4.08647,-1.7985637931034468E-4
4.58647,-2.0947130842911864E-4
5.08647,-2.3691019348658993E-4
5.58647,-2.613922471264369E-4
6.08647,-2.818818850574713E-4
6.58647,-2.9176834291187736E-4
7.08647,-2.831141398467431E-4
7.58647,-2.4764455172413804E-4
8.08647,-1.8721595593869725E-4
8.58647,-1.1642534674329507E-4
9.08647,-2.9302915708812852E-5
9.58647,8.79274693486587E-5
10.0865,2.0952361302681982E-4
10.5865,2.2733658812260516E-4
11.0865,1.828522049808429E-4
11.5865,1.295171724137932E-4
12.0865,6.119296992337171E-5
12.5865,-1.8083348850574956E-5
13.0865,-8.933895114942528E-5
