ArcLength,DeltaRD
-31.4028,-3.627765325670495E-5
-30.9028,-3.1888283524904065E-5
-30.4028,-3.135773754789264E-5
-29.9028,-3.0341239463601427E-5
-29.4028,-2.866659961685866E-5
-28.9028,-2.485735057471258E-5
-28.4028,-1.8069352490421623E-5
-27.9028,-9.105005747126111E-6
-27.4028,-2.0714367816106367E-7
-26.9028,7.788180076628089E-6
-26.4028,1.4365978927202987E-5
-25.9028,1.9309061302682238E-5
-25.4028,2.248674137931032E-5
-24.9028,2.3390316091954238E-5
-24.4028,2.21249367816092E-5
-23.9028,1.9135524904214806E-5
-23.4028,1.4968436781609548E-5
-22.9028,1.0101791187739555E-5
-22.4028,4.641722222222238E-6
-21.9028,-1.2715229885057553E-6
-21.4028,-7.0189061302683865E-6
-20.9028,-1.178698084291184E-5
-20.4028,-1.4941816091954192E-5
-19.9028,-1.6454881226053448E-5
-19.4028,-1.6626281609195652E-5
-18.9028,-1.603366283524897E-5
-18.4028,-1.5129402298850493E-5
-17.9028,-1.3997703065133857E-5
-17.4028,-1.2783339080459826E-5
-16.9028,-1.1661208812260284E-5
-16.4028,-1.067150191570883E-5
-15.9028,-1.014025670498101E-5
-15.4028,-1.0074273946360278E-5
-14.9028,-1.0084691570881122E-5
-14.4028,-9.186091954022958E-6
-13.9028,-6.007134099616758E-6
-13.4028,5.101666666665859E-7
-12.9028,1.0048963601532465E-5
-12.4028,2.020231800766261E-5
-11.9028,2.688834099616867E-5
-11.4028,2.5943750957854337E-5
-10.9028,1.496333141762468E-5
-10.4028,-5.742356321839317E-6
-9.90278,-3.3251017241379315E-5
-9.40278,-6.304671647509581E-5
-8.90278,-9.065078352490409E-5
-8.40278,-1.1319215900383145E-4
-7.90278,-1.289718639846744E-4
-7.40278,-1.384975536398467E-4
-6.90278,-1.436012643678161E-4
-6.40278,-1.4659014942528724E-4
-5.90278,-1.4847989080459776E-4
-5.40278,-1.4817045593869705E-4
-4.90278,-1.435972088122606E-4
-4.40278,-1.3492846743295034E-4
-3.90278,-1.2387392528735638E-4
-3.40278,-1.1297971647509575E-4
-2.90278,-1.0543018965517232E-4
-2.40278,-1.0340778735632182E-4
-1.90278,-1.0846244444444433E-4
-1.40278,-1.2081341762452106E-4
-0.902781,-1.350322969348659E-4
-0.402781,-1.4541723754789277E-4
0.0972189,-1.46142969348659E-4
0.597219,-1.3629925862068974E-4
1.09722,-1.220824003831417E-4
1.59722,-1.0804027394636028E-4
2.09722,-9.826813026819932E-5
2.59722,-9.479980268199239E-5
3.09722,-9.826902490421455E-5
3.59722,-1.0765452490421449E-4
4.09722,-1.1979830459770118E-4
4.59722,-1.2923826436781616E-4
5.09722,-1.333765670498083E-4
5.59722,-1.3206731417624538E-4
6.09722,-1.2808664176245217E-4
6.59722,-1.2168650574712639E-4
7.09722,-1.1152802107279705E-4
7.59722,-9.677083524904228E-5
8.09722,-7.719952681992342E-5
8.59722,-5.506153065134114E-5
9.09722,-3.354918582375462E-5
9.59722,-1.684353831417644E-5
10.0972,-6.938427203065085E-6
10.5972,-4.0851226053640385E-6
11.0972,-6.256316091953992E-6
11.5972,-1.1332287356321754E-5
12.0972,-1.8182363984674483E-5
12.5972,-2.5945618773946344E-5
13.0972,-3.3493584291187806E-5
13.5972,-3.995171839080473E-5
14.0972,-4.502602107279703E-5
14.5972,-4.928819540229903E-5
15.0972,-5.3529632183908164E-5
15.5972,-5.813762068965526E-5
16.0972,-6.322006513409962E-5
16.5972,-6.885843103448261E-5
17.0972,-7.49388888888888E-5
17.5972,-8.128495593869728E-5
18.0972,-8.741568965517236E-5
18.5972,-9.273597318007682E-5
19.0972,-9.694673180076624E-5
19.5972,-9.972743295019162E-5
20.0972,-1.0098167432950195E-4
20.5972,-1.0043448850574697E-4
21.0972,-9.802139463601527E-5
21.5972,-9.36417049808428E-5
22.0972,-8.765667241379313E-5
22.5972,-8.01435900383144E-5
23.0972,-7.133522413793126E-5
23.5972,-6.20110191570884E-5
24.0972,-5.3210051724138035E-5
24.5972,-4.5716819923371827E-5
25.0972,-3.998504406130276E-5
25.5972,-3.612372030651332E-5
26.0972,-3.4126818007663116E-5
26.5972,-3.454540613026828E-5
27.0972,-3.700077203065157E-5
27.5972,-4.08585555555554E-5
28.0972,-4.443407279693459E-5
28.5972,-4.58991915708813E-5
29.0972,-4.4930203065134035E-5
29.5972,-4.206386590038314E-5
30.0972,-3.857368582375496E-5
30.5972,-3.5412795019157135E-5
31.0972,-3.4228417624520766E-5
