ArcLength,DeltaRD
-29.464,1.7160670306513414E-4
-28.964,1.735833390804595E-4
-28.464,1.7685995593869704E-4
-27.964,1.8003274712643667E-4
-27.464,1.8059368965517254E-4
-26.964,1.7711135823754779E-4
-26.464,1.6939765325670508E-4
-25.964,1.58743683908046E-4
-25.464,1.4859120689655187E-4
-24.964,1.4189991570881218E-4
-24.464,1.3828595977011498E-4
-23.964,1.3623781609195366E-4
-23.464,1.3375722413793106E-4
-22.964,1.2906709195402313E-4
-22.464,1.2323696934865905E-4
-21.964,1.1677238122605367E-4
-21.464,1.0993580459770142E-4
-20.964,1.0250497126436788E-4
-20.464,9.283412835249072E-5
-19.964,8.029290804597688E-5
-19.464,6.487635057471277E-5
-18.964,4.735571647509606E-5
-18.464,2.924774329501954E-5
-17.964,1.2098574712643894E-5
-17.464,-2.6541877394636697E-6
-16.964,-1.4742293103448619E-5
-16.464,-2.4947250957854314E-5
-15.964,-3.4333858237547976E-5
-15.464,-4.316423946360167E-5
-14.964,-5.0887381226053766E-5
-14.464,-5.658216858237517E-5
-13.964,-5.919112260536401E-5
-13.464,-5.841265517241359E-5
-12.964,-5.522334291187725E-5
-12.464,-5.123897318007667E-5
-11.964,-4.866032567049834E-5
-11.464,-4.865467049808454E-5
-10.964,-5.0689101532567214E-5
-10.464,-5.387693869731791E-5
-9.96398,-5.730578160919545E-5
-9.46398,-6.141153256704974E-5
-8.96398,-6.59945459770112E-5
-8.46398,-6.983825478927206E-5
-7.96398,-7.156822988505743E-5
-7.46398,-7.187186590038291E-5
-6.96398,-7.274073371647512E-5
-6.46398,-7.427989463601524E-5
-5.96398,-7.436198084291167E-5
-5.46398,-6.749437356321831E-5
-4.96398,-4.915365517241417E-5
-4.46398,-2.079331992337172E-5
-3.96398,1.0857710727969283E-5
-3.46398,3.533956513409968E-5
-2.96398,4.534099616858235E-5
-2.46398,4.0221810344827705E-5
-1.96398,2.391347701149408E-5
-1.46398,5.08262452107223E-7
-0.963982,-2.2224678160919723E-5
-0.463982,-4.7016657088122396E-5
0.0360181,-7.291142528735616E-5
0.536018,-8.354530459770142E-5
1.03602,-7.435169540229896E-5
1.53602,-5.174891187739435E-5
2.03602,-2.0019806513409794E-5
2.53602,8.469854406130471E-6
3.03602,2.4576400383141792E-5
3.53602,2.7958940613026723E-5
4.03602,2.4050421455938577E-5
4.53602,1.8659034482758526E-5
5.03602,1.4094524904214472E-5
5.53602,7.785423371647698E-6
6.03602,-6.06431800766259E-6
6.53602,-3.217329501915703E-5
7.03602,-7.322127777777761E-5
7.53602,-1.2695443103448282E-4
8.03602,-1.8147406513409955E-4
8.53602,-2.1834220689655182E-4
9.03602,-2.2199932758620682E-4
9.53602,-1.912531455938695E-4
10.036,-1.4044484865900417E-4
10.536,-9.01824310344827E-5
11.036,-5.31590574712644E-5
11.536,-3.127520881226044E-5
12.036,-2.071625478927198E-5
12.536,-1.701934291187734E-5
13.036,-1.773388314176244E-5
13.536,-2.1236955938697664E-5
14.036,-2.4359735632183913E-5
14.536,-2.421100574712641E-5
15.036,-2.0506289272030696E-5
15.536,-1.560955363984673E-5
16.036,-1.2553409961685476E-5
16.536,-1.152138122605356E-5
17.036,-1.0049588122605342E-5
17.536,-5.405787356321952E-6
18.036,3.175931034482809E-6
18.536,1.4872475095785388E-5
19.036,2.9669047892720243E-5
19.536,4.8305498084291265E-5
20.036,7.146875287356339E-5
20.536,9.82153965517242E-5
21.036,1.2703301340996186E-4
21.536,1.5623211302681975E-4
22.036,1.8400158237547916E-4
22.536,2.0990331226053655E-4
23.036,2.3391243103448249E-4
23.536,2.570530402298849E-4
24.036,2.809696704980841E-4
24.536,3.067730804597697E-4
25.036,3.33423214559387E-4
25.536,3.583329233716472E-4
26.036,3.7659765708812284E-4
26.536,3.8485028352490446E-4
27.036,3.829151762452111E-4
27.536,3.728849501915711E-4
28.036,3.574391302681991E-4
28.536,3.398156877394635E-4
29.036,3.215143275862069E-4
29.536,3.0365205172413817E-4
