ArcLength,DeltaRD
-14.3111,-5.867307691570883E-4
-13.8111,-6.78274624521073E-4
-13.3111,-7.190495153256708E-4
-12.8111,-7.221949923371649E-4
-12.3111,-6.825238620689657E-4
-11.8111,-6.206003314176243E-4
-11.3111,-5.78857379310345E-4
-10.8111,-5.74931992337165E-4
-10.3111,-5.970813371647507E-4
-9.81114,-5.8177114559387E-4
-9.31114,-4.977877739463605E-4
-8.81114,-3.8080246168582376E-4
-8.31114,-2.705810095785441E-4
-7.81114,-1.9345404022988574E-4
-7.31114,-1.5881671839080463E-4
-6.81114,-1.6471147892720313E-4
-6.31114,-2.0382738888888882E-4
-5.81114,-2.613750402298852E-4
-5.31114,-3.177912835249042E-4
-4.81114,-3.5224627586206893E-4
-4.31114,-3.5283769540229895E-4
-3.81114,-3.224691168582374E-4
-3.31114,-2.765443199233715E-4
-2.81114,-2.3254655555555559E-4
-2.31114,-1.9935436590038324E-4
-1.81114,-1.7100071839080435E-4
-1.31114,-1.398375344827587E-4
-0.811136,-1.0866012452107282E-4
-0.311136,-6.58771800766284E-5
0.188864,-2.27002547892721E-5
0.688864,1.0009750957854337E-5
1.18886,2.828396168582379E-5
1.68886,4.1358846743294966E-5
2.18886,4.629168582375451E-5
2.68886,4.402100766283531E-5
3.18886,3.7198787356321965E-5
3.68886,2.8436455938697126E-5
4.18886,1.8961473180076458E-5
4.68886,9.728316091954015E-6
5.18886,1.3266839080460337E-6
5.68886,-5.854547892720141E-6
6.18886,-1.1475653256704963E-5
6.68886,-1.593246551724126E-5
7.18886,-2.0305697318007783E-5
7.68886,-2.5924249042145607E-5
8.18886,-3.338805747126459E-5
8.68886,-4.202616858237551E-5
9.18886,-5.041232950191556E-5
9.68886,-5.7365298850575014E-5
10.1889,-6.239725862068938E-5
10.6889,-6.575011494252875E-5
11.1889,-6.641431992337153E-5
11.6889,-6.370715517241374E-5
12.1889,-6.101451149425317E-5
12.6889,-6.25770095785443E-5
13.1889,-6.957960919540252E-5
13.6889,-8.301630076628329E-5
14.1889,-1.0154843103448244E-4
14.6889,-1.2128429501915726E-4
15.1889,-1.4058028927203088E-4
15.6889,-1.5308482950191567E-4
16.1889,-1.6260478160919534E-4
16.6889,-1.6837609961685852E-4
