ArcLength,DeltaRD
-16.083,-2.157866896551722E-4
-15.583,-2.1395077155172406E-4
-15.083,-2.105550301724138E-4
-14.583,-2.0491072844827586E-4
-14.083,-1.9741987499999987E-4
-13.583,-1.9232319396551704E-4
-13.083,-1.9231937931034478E-4
-12.583,-1.9643817241379294E-4
-12.083,-2.0185636637930996E-4
-11.583,-2.0470996982758605E-4
-11.083,-2.023197887931035E-4
-10.583,-1.9430454741379318E-4
-10.083,-1.8280925E-4
-9.58302,-1.722538879310344E-4
-9.08302,-1.6623042241379325E-4
-8.58302,-1.641717500000001E-4
-8.08302,-1.6251787500000012E-4
-7.58302,-1.599507801724136E-4
-7.08302,-1.5791484482758624E-4
-6.58302,-1.5862803448275862E-4
-6.08302,-1.6252867241379305E-4
-5.58302,-1.6887583189655194E-4
-5.08302,-1.766082327586205E-4
-4.58302,-1.846653620689656E-4
-4.08302,-1.933602801724142E-4
-3.58302,-2.025113146551723E-4
-3.08302,-2.1198095689655165E-4
-2.58302,-2.2120106034482763E-4
-2.08302,-2.295931810344827E-4
-1.58302,-2.3683333620689662E-4
-1.08302,-2.4140145258620726E-4
-0.583018,-2.444498663793104E-4
-0.0830181,-2.4656214224137935E-4
0.416982,-2.4753334051724155E-4
0.916982,-2.4758859482758603E-4
1.41698,-2.473435E-4
1.91698,-2.472386120689656E-4
2.41698,-2.4850019396551696E-4
2.91698,-2.528569698275863E-4
3.41698,-2.606290603448274E-4
3.91698,-2.708880862068965E-4
4.41698,-2.816422887931034E-4
4.91698,-2.907812629310345E-4
5.41698,-2.968708448275864E-4
5.91698,-2.996558232758619E-4
6.41698,-2.998425215517241E-4
6.91698,-2.9814956034482766E-4
7.41698,-2.954712931034482E-4
7.91698,-2.9213476293103464E-4
8.41698,-2.8791921982758623E-4
8.91698,-2.826377758620688E-4
9.41698,-2.756584612068966E-4
9.91698,-2.661056379310344E-4
10.417,-2.5363540517241373E-4
10.917,-2.380887025862069E-4
11.417,-2.193401551724137E-4
11.917,-1.972093405172414E-4
12.417,-1.7020084051724176E-4
12.917,-1.3785257327586183E-4
13.417,-1.0581066810344845E-4
13.917,-7.82059655172416E-5
14.417,-6.027608620689628E-5
14.917,-5.410584051724146E-5
15.417,-5.392921551724151E-5
15.917,-5.9937495689655154E-5
