Arc_length vs Data,025_01months_DTI_antsBM,028_01months_DTI_antsBM,031_01months_DTI_antsBM,032_02weeks_DTI_antsBM,033_01months_DTI_antsBM,034_02weeks_DTI_antsBM,035_02weeks_DTI_antsBM,036_02weeks_DTI_antsBM,Atlas
-11.0665,0.0982925,0.07103,0.0697994,0.0967764,0.0774576,0.114295,0.128469,0.0739409,0.123413
-10.5665,0.114772,0.0825605,0.0875407,0.105597,0.0863794,0.120863,0.138914,0.0833197,0.127834
-10.0665,0.130082,0.0954619,0.105941,0.115266,0.09832,0.129571,0.145441,0.0936088,0.133148
-9.56653,0.145009,0.10827,0.12377,0.125349,0.112875,0.140491,0.151115,0.105404,0.140295
-9.06653,0.160647,0.120733,0.139735,0.13537,0.129689,0.153035,0.157659,0.119196,0.150175
-8.56653,0.176181,0.131128,0.150453,0.143376,0.145612,0.164146,0.165262,0.133662,0.162529
-8.06653,0.191698,0.141065,0.158353,0.149586,0.159004,0.172455,0.175405,0.148783,0.177036
-7.56653,0.207814,0.153323,0.1681,0.156343,0.170807,0.179124,0.188915,0.165102,0.193524
-7.06653,0.225567,0.169884,0.183734,0.166704,0.182972,0.187971,0.205862,0.182559,0.211266
-6.56653,0.244892,0.189863,0.205126,0.182281,0.197055,0.201664,0.224643,0.200046,0.228648
-6.06653,0.264912,0.210671,0.228629,0.201446,0.213296,0.218649,0.243206,0.216317,0.244471
-5.56653,0.282666,0.229676,0.250488,0.220055,0.229876,0.234902,0.259282,0.230374,0.258172
-5.06653,0.293149,0.24462,0.267815,0.232626,0.243233,0.245801,0.269759,0.240714,0.269209
-4.56653,0.293126,0.253841,0.278688,0.235637,0.250323,0.249599,0.272228,0.245677,0.277679
-4.06653,0.282309,0.254617,0.280724,0.2283,0.248983,0.246189,0.264123,0.243072,0.284102
-3.56653,0.259932,0.242754,0.269232,0.211102,0.237309,0.232911,0.242624,0.229987,0.288568
-3.06653,0.223388,0.214925,0.237208,0.184031,0.213688,0.205164,0.205715,0.204599,0.292571
-2.56653,0.176253,0.174435,0.186679,0.151609,0.177977,0.165922,0.160431,0.169435,0.299016
-2.06653,0.134715,0.142597,0.144184,0.124911,0.148201,0.13625,0.125557,0.140657,0.309466
-1.56653,0.110961,0.133109,0.130986,0.112371,0.141606,0.126566,0.112256,0.129212,0.322348
-1.06653,0.104754,0.137219,0.140197,0.111208,0.154728,0.13351,0.117032,0.132356,0.332439
-0.566528,0.108647,0.14044,0.154015,0.113459,0.172038,0.143636,0.128064,0.139231,0.335484
-0.0665279,0.112028,0.122727,0.147426,0.111153,0.172634,0.142842,0.131692,0.138956,0.333122
0.433472,0.116542,0.0972678,0.131018,0.109918,0.156825,0.139955,0.130969,0.136107,0.328394
0.933472,0.126023,0.0891996,0.130901,0.1186,0.147448,0.14654,0.137298,0.139063,0.323297
1.43347,0.135112,0.101333,0.148604,0.131374,0.151346,0.155986,0.146272,0.145558,0.316866
1.93347,0.136951,0.119576,0.163777,0.134031,0.158822,0.156117,0.148649,0.14318,0.305538
2.43347,0.131294,0.128014,0.164464,0.124541,0.157671,0.147735,0.144624,0.132757,0.29185
2.93347,0.125143,0.125215,0.154958,0.112167,0.146512,0.13919,0.138894,0.121467,0.279532
3.43347,0.125699,0.120619,0.146476,0.106981,0.136254,0.140593,0.140329,0.118544,0.270376
3.93347,0.136423,0.124282,0.151786,0.113416,0.133965,0.152998,0.152025,0.126276,0.264517
4.43347,0.152442,0.132941,0.163135,0.121766,0.140553,0.165815,0.164229,0.136756,0.259475
4.93347,0.167885,0.141123,0.173454,0.126781,0.148945,0.173604,0.172414,0.144982,0.253556
5.43347,0.179329,0.145893,0.179252,0.128785,0.155494,0.175248,0.175457,0.149624,0.246302
5.93347,0.185409,0.14743,0.179697,0.129665,0.158642,0.171432,0.173432,0.150429,0.237266
6.43347,0.186359,0.147229,0.176341,0.131854,0.15805,0.16576,0.168533,0.148449,0.226274
6.93347,0.182611,0.145775,0.171175,0.136302,0.153933,0.161622,0.163552,0.144451,0.212767
7.43347,0.17366,0.142088,0.164464,0.141324,0.146196,0.159251,0.159755,0.138118,0.196784
7.93347,0.161884,0.136989,0.156943,0.1445,0.136454,0.157138,0.158433,0.130585,0.180461
8.43347,0.149471,0.131213,0.148402,0.143867,0.125464,0.153208,0.159314,0.122441,0.165036
8.93347,0.137736,0.125658,0.139306,0.139882,0.114064,0.147356,0.162018,0.11506,0.151516
9.43347,0.128317,0.12145,0.131865,0.13442,0.104856,0.142092,0.165415,0.110707,0.14112
9.93347,0.120652,0.11855,0.126335,0.128845,0.0978313,0.138195,0.168284,0.108858,0.13322
10.4335,0.112778,0.116443,0.122878,0.123392,0.0931547,0.136215,0.168982,0.109943,0.126889
10.9335,0.103387,0.115166,0.123564,0.11897,0.095378,0.138095,0.162633,0.116606,0.121883
