Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-16.083,0.0006289,0.000692054,0.000705989,0.000643003,0.000683959,0.000682274,0.000661862,0.000639155,0.000737117,0.000719316,0.000684763,0.000682367,0.000583002
-15.583,0.000630099,0.000688066,0.000700884,0.000642054,0.000682289,0.000679896,0.000660037,0.00063598,0.000733932,0.000717686,0.000683231,0.000679352,0.000581489
-15.083,0.000632415,0.000682486,0.000693787,0.000644353,0.000678407,0.000677368,0.000656493,0.000633384,0.000729858,0.000716473,0.000681222,0.000673943,0.000582187
-14.583,0.000636005,0.00067667,0.000685425,0.000650701,0.000672817,0.000675549,0.000652236,0.000631538,0.000725287,0.000716059,0.00067916,0.000666702,0.000586357
-14.083,0.000641179,0.000670885,0.000678357,0.000660012,0.000665719,0.000676011,0.000647859,0.000631669,0.000722429,0.000717721,0.000677919,0.000660058,0.000596771
-13.583,0.000647139,0.00066724,0.000678145,0.000670351,0.00065891,0.000679883,0.000644857,0.000634645,0.000724146,0.000722444,0.000679323,0.000658111,0.000613669
-13.083,0.000651616,0.000664683,0.000683581,0.000676342,0.000653123,0.000681162,0.000643422,0.000635932,0.000727273,0.000727979,0.00068165,0.00066111,0.00062968
-12.583,0.000652338,0.000659803,0.000688287,0.000675733,0.000648911,0.000675014,0.000643964,0.000631173,0.000726197,0.000732284,0.000680318,0.000664999,0.00063765
-12.083,0.000649725,0.000654615,0.000689993,0.000673624,0.000649106,0.00066632,0.000648718,0.000621628,0.00072061,0.000735475,0.000674685,0.000667797,0.00063712
-11.583,0.000647123,0.000655545,0.000693596,0.000675001,0.000658543,0.000666321,0.00065931,0.000615366,0.00071715,0.000739479,0.000670455,0.000673317,0.000634228
-11.083,0.000649046,0.000667148,0.00070695,0.000682596,0.000679338,0.000683685,0.00067353,0.000622645,0.000725933,0.000746213,0.000676045,0.00068694,0.000638272
-10.583,0.000657466,0.000686343,0.000727998,0.00069341,0.000705345,0.000711797,0.000685009,0.000642748,0.000747641,0.000754396,0.000693097,0.000706718,0.000652648
-10.083,0.000669872,0.000704897,0.000745914,0.000701596,0.000727648,0.00073642,0.000691146,0.000665065,0.000773914,0.000762423,0.000714698,0.000725955,0.000672777
-9.58302,0.000681768,0.000716861,0.000751519,0.00070412,0.000739455,0.00074801,0.000694717,0.000680254,0.000796156,0.000769736,0.000732333,0.000739607,0.000691718
-9.08302,0.000691489,0.000723365,0.000746242,0.000703158,0.000742234,0.000748587,0.000700556,0.000686306,0.000810507,0.00077676,0.000744442,0.000748075,0.000705267
-8.58302,0.000700286,0.000729439,0.00074002,0.000702888,0.000742386,0.000746305,0.000711141,0.000688846,0.000818543,0.000782423,0.000754229,0.000754552,0.000712493
-8.08302,0.000709576,0.000738128,0.000742435,0.000705154,0.000744685,0.000747472,0.000724969,0.000694548,0.000824346,0.000785734,0.000763712,0.000759394,0.000715382
-7.58302,0.000719223,0.0007491,0.000755699,0.000709542,0.000749476,0.000753634,0.000739095,0.00070365,0.000829485,0.000787498,0.000771799,0.000760637,0.000715565
-7.08302,0.000727503,0.000759586,0.000772647,0.000714326,0.000752571,0.000762028,0.000749985,0.000713464,0.000832696,0.000789005,0.000774914,0.000756992,0.00071373
-6.58302,0.000732235,0.000764742,0.000782667,0.000717255,0.00075039,0.000769191,0.000754628,0.000720345,0.000830975,0.000790401,0.000771034,0.000750191,0.000710762
-6.08302,0.000733009,0.000762684,0.000781694,0.0007171,0.00074393,0.000773849,0.000752592,0.000723071,0.000822945,0.000790641,0.000761895,0.000743389,0.000707391
-5.58302,0.000731216,0.000754114,0.000772822,0.000713698,0.000735842,0.000775832,0.000745546,0.000722976,0.000810138,0.000788914,0.000750867,0.000737884,0.000703872
-5.08302,0.000728768,0.000741071,0.000762952,0.000708797,0.000727991,0.000774403,0.00073549,0.000722186,0.000796495,0.000785883,0.000741271,0.000732923,0.000699998
