Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-20.1959,0.000686539,0.000710593,0.000730705,0.000755242,0.000648443,0.000731803,0.000643476,0.000667474,0.000772517,0.000761236,0.00073985,0.000723215,0.00071179
-19.6959,0.000674361,0.000695979,0.000726388,0.000734336,0.00064429,0.000723205,0.000644218,0.000663568,0.00076185,0.000753472,0.000730161,0.000716681,0.000701274
-19.1959,0.000669841,0.000689855,0.000720229,0.000727278,0.00064247,0.000719458,0.000647196,0.000664512,0.000758307,0.000747785,0.00072371,0.000711817,0.000694122
-18.6959,0.000672775,0.000692547,0.000714194,0.00073274,0.000644158,0.00072035,0.000653771,0.000670833,0.00076035,0.000746399,0.000721428,0.000709022,0.000690135
-18.1959,0.000688171,0.000709194,0.000714272,0.000751988,0.000653722,0.000729881,0.000667801,0.000690245,0.000769462,0.000755691,0.000727276,0.000714153,0.000692459
-17.6959,0.000722334,0.000745377,0.000726912,0.000790225,0.000677722,0.000753803,0.000696559,0.000730638,0.000789355,0.000781347,0.000744465,0.000735921,0.000705197
-17.1959,0.000779144,0.000804713,0.000760178,0.000850017,0.000721027,0.00079795,0.000746655,0.000798388,0.000823651,0.000826527,0.000775481,0.000786789,0.000734617
-16.6959,0.000844734,0.00087281,0.000814386,0.000913433,0.000773817,0.000854986,0.000809168,0.000879415,0.000867209,0.000880214,0.000815078,0.000864761,0.000779921
-16.1959,0.000893194,0.000925681,0.000871827,0.00095521,0.000815247,0.000903516,0.000860429,0.000942028,0.000908163,0.000921978,0.000850575,0.00094132,0.000827738
-15.6959,0.00090619,0.000949289,0.000914133,0.000958209,0.000831727,0.000926527,0.000880765,0.000964534,0.000934698,0.000942784,0.0008729,0.000987733,0.000864676
-15.1959,0.000881381,0.000943727,0.000931763,0.00092156,0.000824253,0.000920842,0.000867613,0.000945189,0.000939811,0.000946497,0.000879159,0.000995553,0.000884087
-14.6959,0.000832346,0.000920424,0.00092679,0.000861034,0.000804417,0.000896331,0.000835722,0.000900215,0.00092577,0.000940983,0.000872123,0.000977626,0.000888143
-14.1959,0.000784666,0.000897965,0.000913601,0.000803599,0.000785741,0.000869664,0.000807534,0.000859333,0.000901813,0.000934045,0.000859518,0.000956831,0.000885477
-13.6959,0.00075888,0.000891034,0.000906897,0.000767551,0.000774919,0.000851258,0.000794719,0.000843112,0.000877108,0.000929042,0.000847789,0.000949591,0.000882439
-13.1959,0.000759045,0.000903205,0.000907167,0.000752928,0.000770445,0.00084215,0.000793511,0.000850362,0.000858482,0.000926325,0.000835724,0.000957657,0.000877769
-12.6959,0.000771455,0.000922948,0.000901308,0.000745222,0.000763535,0.000834973,0.000792455,0.000857937,0.000846733,0.000922575,0.000814439,0.000967454,0.000865847
-12.1959,0.000777655,0.000929216,0.000877115,0.000730603,0.000745334,0.00081964,0.000782259,0.000842503,0.000839536,0.000909918,0.000781632,0.000962395,0.000843986
-11.6959,0.000767449,0.000906764,0.000832808,0.000706749,0.00071437,0.00079126,0.000760193,0.00080151,0.000830481,0.000881316,0.000745068,0.000929646,0.000813717
-11.1959,0.000743763,0.000852994,0.000779105,0.00068173,0.000679651,0.000752765,0.000728995,0.000752652,0.000812983,0.000837312,0.0007142,0.000867957,0.000780824
-10.6959,0.000716214,0.000781205,0.000729115,0.0006637,0.000653972,0.000713195,0.000693832,0.000717398,0.00078598,0.000786623,0.000694534,0.000793533,0.000750385
-10.1959,0.000692701,0.000712644,0.00069054,0.000656069,0.000642719,0.000680732,0.000661651,0.000704154,0.000754231,0.000741432,0.000684226,0.000726563,0.000726054
-9.69592,0.000678431,0.000661543,0.000664899,0.000657139,0.000640589,0.000657843,0.000636505,0.000707511,0.000725504,0.000708869,0.000677848,0.000677472,0.000709565
-9.19592,0.000672792,0.000632308,0.00065147,0.00066241,0.00063717,0.000644673,0.000619921,0.000718108,0.000704928,0.000689145,0.000674626,0.000647138,0.000700304
-8.69592,0.000672131,0.000619216,0.000647718,0.000666905,0.000624942,0.000640086,0.000611399,0.000731562,0.000693298,0.000678349,0.00067558,0.000629435,0.000697539
-8.19592,0.000672763,0.000614761,0.000650705,0.000666956,0.000604315,0.000642771,0.000608736,0.000743652,0.000688538,0.000674084,0.000679501,0.000617672,0.000700412
-7.69592,0.000672631,0.000618041,0.000659794,0.000663581,0.000580013,0.000651143,0.000609357,0.000747765,0.00068913,0.000675031,0.000682298,0.000611824,0.000708618
-7.19592,0.000673467,0.000629632,0.000675454,0.000661891,0.000559767,0.000662175,0.000610807,0.000735257,0.000693175,0.000678287,0.000679591,0.000614247,0.000721567
-6.69592,0.000677745,0.000647042,0.000696913,0.000666266,0.000551889,0.000673071,0.000612761,0.000707689,0.000697857,0.000684038,0.000673507,0.000623274,0.000737588
-6.19592,0.000683941,0.000663534,0.000723445,0.000678168,0.000562156,0.000684672,0.000620313,0.000680661,0.000704503,0.000699022,0.000672807,0.000635899,0.000755091
-5.69592,0.000688348,0.000675037,0.000753793,0.000697829,0.000594466,0.000701833,0.000637248,0.000671979,0.000716786,0.000731934,0.000688137,0.000648852,0.000774152
-5.19592,0.000690831,0.000685792,0.000792125,0.0007253,0.000647752,0.000732954,0.000663095,0.000697439,0.000737565,0.000786198,0.000725282,0.000662264,0.000797901
-4.69592,0.000695868,0.000705266,0.000846312,0.000760795,0.000717243,0.000785797,0.000696408,0.000760672,0.000770373,0.000855527,0.000781448,0.000681655,0.00083082
-4.19592,0.000710622,0.000744869,0.000914053,0.000804534,0.000796734,0.000859495,0.000738868,0.000853163,0.000811822,0.00092329,0.000851396,0.000715006,0.000876668
-3.69592,0.000737641,0.000809546,0.00098511,0.000856245,0.000871828,0.000939758,0.000794654,0.000955125,0.000854775,0.000978649,0.000925146,0.000762492,0.000933775
-3.19592,0.000772495,0.000903535,0.00104651,0.000913476,0.000932005,0.001008,0.000863503,0.00104671,0.000892338,0.00101951,0.000994109,0.000818068,0.000996853
-2.69592,0.000804945,0.00102365,0.00108664,0.000963149,0.000969179,0.00104724,0.000933897,0.00111106,0.000919617,0.00104364,0.0010513,0.000871265,0.00105382
-2.19592,0.000824855,0.00115442,0.00110853,0.000988896,0.000978756,0.00105298,0.000993458,0.00114596,0.000932111,0.00104889,0.00109714,0.000910804,0.00109449
-1.69592,0.000827991,0.00127361,0.00112643,0.000981632,0.000957372,0.00103775,0.00103577,0.00115867,0.000926862,0.00104364,0.00113641,0.000936794,0.0011113
-1.19592,0.00082064,0.00135031,0.00114724,0.000954679,0.000919442,0.00101945,0.00105557,0.00115692,0.000912093,0.00103654,0.00117004,0.000952851,0.00110716
-0.695923,0.000810723,0.00138745,0.00117318,0.000924898,0.000876535,0.00100792,0.00106158,0.00115115,0.000893522,0.00103419,0.00119957,0.000964672,0.00109366
-0.195923,0.000803099,0.00138057,0.00122297,0.000894298,0.000814176,0.00100736,0.00104403,0.00114606,0.000869276,0.0010502,0.0012388,0.000982962,0.00106232
0.304077,0.00080299,0.00132202,0.00125987,0.000877061,0.000766908,0.00100615,0.00100299,0.00114393,0.000853687,0.0010709,0.0012729,0.00100976,0.00102528
0.804077,0.00080473,0.00124741,0.00125337,0.000867536,0.000748411,0.00099597,0.000968475,0.00113683,0.000850977,0.00107904,0.0012735,0.00104549,0.00100089
1.30408,0.000801542,0.00117694,0.00122791,0.000856558,0.000741088,0.000983476,0.000939861,0.0011196,0.000856789,0.00108111,0.00125302,0.0010881,0.00098308
1.80408,0.000796071,0.00109315,0.00119361,0.000840406,0.000735344,0.000969105,0.00089959,0.00108997,0.00087293,0.00108405,0.00121814,0.00114313,0.0009614
2.30408,0.000785053,0.00101633,0.00115774,0.000820866,0.000734233,0.000959171,0.000851818,0.00104488,0.000898903,0.00108277,0.00116779,0.00119711,0.000937632
2.80408,0.000770122,0.000967782,0.00112373,0.000805191,0.000740433,0.000951273,0.000807664,0.000986567,0.000924414,0.00107325,0.0011111,0.00122113,0.00090975
3.30408,0.000762981,0.000937596,0.00108537,0.000792766,0.000750059,0.000936909,0.000773849,0.000922921,0.000938766,0.00104905,0.0010489,0.00119337,0.000877722
3.80408,0.000765423,0.000914666,0.00103339,0.000775367,0.00075349,0.000909828,0.00074901,0.000862163,0.00093546,0.00101064,0.000981206,0.00112246,0.000841733
4.30408,0.000782103,0.000893577,0.000965371,0.000752118,0.000743795,0.000866972,0.000726127,0.000810283,0.000916451,0.000963831,0.000913135,0.0010312,0.000804422
4.80408,0.000802867,0.000871132,0.000886624,0.000721647,0.000720965,0.00081458,0.000696177,0.000765206,0.000887996,0.000912233,0.000850157,0.000950047,0.000770013
5.30408,0.000814354,0.000849418,0.000805588,0.000691809,0.000690881,0.000761044,0.000661729,0.000723196,0.00085646,0.000858501,0.000797978,0.000905074,0.00074079
5.80408,0.000810331,0.000827815,0.000735609,0.000670869,0.000659806,0.000717535,0.000630136,0.000685364,0.00082739,0.000806125,0.000758865,0.000893746,0.000717732
6.30408,0.000791882,0.000804735,0.000684079,0.000658178,0.000629117,0.000687884,0.000605979,0.000656249,0.000804747,0.00075871,0.000729361,0.000902215,0.000699462
6.80408,0.000768606,0.000780912,0.000654292,0.000653586,0.000600672,0.000672719,0.000592623,0.000637875,0.000788553,0.000721692,0.000708743,0.000917136,0.000684791
7.30408,0.000746486,0.00075767,0.000642331,0.000651895,0.000578334,0.000669539,0.000589199,0.000628681,0.000774681,0.000697344,0.000696005,0.00092528,0.000672207
7.80408,0.00072854,0.000737079,0.000643265,0.000646993,0.00056515,0.000671457,0.000592542,0.000626074,0.000760404,0.00068435,0.00068958,0.000920028,0.000660926
8.30408,0.000712103,0.000721831,0.000651489,0.000637238,0.000560994,0.000677011,0.000600025,0.000627597,0.000745039,0.000678217,0.000686836,0.000904686,0.000650225
8.80408,0.000694151,0.000712511,0.000662029,0.000627738,0.000564075,0.000682331,0.000608332,0.000631287,0.000731712,0.000674836,0.000682847,0.000888762,0.000641018
9.30408,0.000674654,0.000707622,0.000671805,0.000624003,0.000572903,0.000685972,0.000616193,0.000636366,0.00072444,0.000673582,0.000677851,0.00088221,0.000633979
9.80408,0.000656173,0.000703886,0.000676772,0.000630295,0.000585943,0.000687418,0.000622232,0.000641712,0.000725208,0.000674817,0.000675934,0.000891324,0.000629734
10.3041,0.000644715,0.000699331,0.000676993,0.000644609,0.000600607,0.000686961,0.000626513,0.000648124,0.000732808,0.00068052,0.000681327,0.000914142,0.000628529
10.8041,0.000646322,0.000695052,0.000676791,0.000662005,0.00061495,0.000688569,0.000630971,0.000658891,0.000745349,0.00069276,0.000694518,0.000945857,0.000629145
11.3041,0.000663017,0.000694007,0.000681695,0.000679451,0.000627146,0.000695553,0.00063707,0.000673401,0.0007603,0.000710407,0.000711445,0.000977364,0.000630544
11.8041,0.000689475,0.000698163,0.000693347,0.000695572,0.00063851,0.000708564,0.000645676,0.000690598,0.000775575,0.000730323,0.000726686,0.000998596,0.00063166
12.3041,0.000714018,0.000706607,0.000706216,0.000709693,0.00064731,0.000722531,0.000654837,0.000707167,0.000785896,0.000747363,0.000736902,0.00100178,0.000631919
12.8041,0.000728308,0.000715302,0.000713717,0.000721755,0.000649332,0.00073145,0.000662518,0.000720256,0.000786341,0.000759346,0.000744329,0.000982872,0.000631302
13.3041,0.000731003,0.00071866,0.000713638,0.000730623,0.000642361,0.000732334,0.000667383,0.000730658,0.000777033,0.000767159,0.000751402,0.000947526,0.000629784
13.8041,0.000727025,0.000713922,0.000709011,0.000735267,0.000626848,0.000725967,0.000669164,0.000739552,0.000762707,0.000772443,0.000757212,0.000905817,0.000627564
14.3041,0.000723112,0.000702699,0.000704491,0.00073602,0.000610834,0.000715679,0.000668385,0.000746206,0.000750812,0.000774984,0.000758486,0.000869392,0.000625722
14.8041,0.000722841,0.000689797,0.000701368,0.000735107,0.000600697,0.000703441,0.000665193,0.000748648,0.000744913,0.000772803,0.000752735,0.000843424,0.000625712
15.3041,0.000725728,0.000679876,0.00069857,0.000734655,0.000597785,0.000690348,0.00065895,0.000744283,0.000743299,0.000764401,0.000741194,0.0008245,0.000628989
15.8041,0.000729263,0.00067475,0.000695541,0.000735441,0.000599265,0.000679204,0.000649298,0.000732429,0.000743047,0.000750903,0.000729152,0.000808186,0.000636651
16.3041,0.000731725,0.000674272,0.000693067,0.000735851,0.000601579,0.000673785,0.00063789,0.000715336,0.000743142,0.000735888,0.000721635,0.000793027,0.00064925
16.8041,0.000733994,0.000678037,0.000693159,0.000734306,0.00060566,0.000676256,0.000630265,0.000698496,0.000744843,0.000723902,0.000721606,0.000782882,0.000666976
17.3041,0.000738531,0.000685469,0.000698443,0.000731561,0.00061464,0.000684814,0.000633121,0.000687435,0.000749715,0.000717317,0.000729253,0.000781214,0.000689951
17.8041,0.000746021,0.000694701,0.0007088,0.000729406,0.000628149,0.000693969,0.000647142,0.000684502,0.000756756,0.000716003,0.000741155,0.000787854,0.000714499
18.3041,0.000754977,0.000704317,0.000722299,0.00072924,0.000643912,0.000700384,0.000668037,0.000687941,0.000763525,0.000717678,0.000753767,0.000798945,0.000737092
18.8041,0.00076332,0.000712733,0.000735814,0.000730743,0.000658571,0.000703787,0.000689243,0.000694269,0.000768624,0.00072026,0.000764399,0.000809902,0.000755249
19.3041,0.000771283,0.000720973,0.000749982,0.000733186,0.000672884,0.000704969,0.000710592,0.000701687,0.00077174,0.000723065,0.000773683,0.000820478,0.00077128
