Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-15.2645,0.000255822,0.00265731,0.000409068,7.21536e-07,0.00119604,0.00065066,0.00155546,0.00161315,0.000587506,0.000442848,0.000749531,4.83839e-05,4.39534e-07
-14.7645,0.000264091,0.00250393,0.000352955,3.32856e-06,0.00132354,0.000643598,0.00158442,0.00168361,0.000898017,0.000740812,0.000897477,8.27161e-05,1.17346e-06
-14.2645,0.00032667,0.00221995,0.000268981,1.81406e-05,0.00139129,0.000675442,0.00158094,0.00168183,0.00125266,0.00112668,0.00104104,0.000111891,2.76107e-06
-13.7645,0.000462306,0.00193374,0.000207732,4.83849e-05,0.00139633,0.000737048,0.00158242,0.00165439,0.00150086,0.00137741,0.0011651,0.000117198,4.80975e-06
-13.2645,0.000580347,0.00176627,0.00019432,7.80986e-05,0.00133618,0.000901125,0.00157155,0.00160911,0.00152689,0.00132018,0.00119647,0.000119945,6.19878e-06
-12.7645,0.000684016,0.00163412,0.000188177,0.000105651,0.00128684,0.0011123,0.00155711,0.00157244,0.00142898,0.00117051,0.00118376,0.000117342,7.93154e-06
-12.2645,0.000758215,0.00152513,0.000187039,0.000131684,0.00126193,0.00128973,0.00152639,0.00154877,0.0012235,0.00102688,0.0010967,0.000131126,9.96355e-06
-11.7645,0.000817975,0.00143334,0.000262125,0.000172916,0.00126085,0.00140899,0.00145395,0.00150377,0.00102056,0.000840214,0.000965247,0.000159867,1.15779e-05
-11.2645,0.000839868,0.00136462,0.000441471,0.000232807,0.00125374,0.00140992,0.00132862,0.00140912,0.000943027,0.000670811,0.00082346,0.000164934,1.27343e-05
-10.7645,0.000829404,0.00129607,0.000651055,0.000300837,0.00120611,0.00131411,0.00116811,0.00126275,0.000972222,0.000590736,0.00074654,0.00019709,1.43831e-05
-10.2645,0.00080757,0.00119068,0.000856399,0.000358156,0.00112289,0.00118991,0.0010151,0.00109448,0.00104084,0.000589541,0.000778919,0.00029172,1.87177e-05
-9.76446,0.00078018,0.00105822,0.000995584,0.000396428,0.00101494,0.00107312,0.000900231,0.000946096,0.00106713,0.000661904,0.000863905,0.000444858,2.91884e-05
-9.26446,0.000760834,0.000928368,0.00105117,0.000417512,0.000906958,0.000974791,0.00083091,0.000845839,0.00101114,0.000753875,0.000954741,0.000631901,5.21886e-05
-8.76446,0.000753134,0.000810938,0.00104802,0.000433078,0.000807981,0.000891984,0.000783182,0.000783901,0.000908437,0.000797649,0.000991194,0.00078129,9.54261e-05
-8.26446,0.00075366,0.000719333,0.000980834,0.000460987,0.000718597,0.000816444,0.000729427,0.000739621,0.000794893,0.000787609,0.0009503,0.000839301,0.000160633
-7.76446,0.000751281,0.000650391,0.000881206,0.000494272,0.000641664,0.000738737,0.000657867,0.000689232,0.000692897,0.000739924,0.000862861,0.000813576,0.000241082
-7.26446,0.000732471,0.000599482,0.000781867,0.000517952,0.000576701,0.000657753,0.000576089,0.000622712,0.00061787,0.000682985,0.000757188,0.000739701,0.000323461
-6.76446,0.000688464,0.000561201,0.000700036,0.000520309,0.000521727,0.00058282,0.000500737,0.000549191,0.000568926,0.000629953,0.000658047,0.000647959,0.000391551
-6.26446,0.000618458,0.000521544,0.000630754,0.000491931,0.000472479,0.000519746,0.000442016,0.000480826,0.000532125,0.000579842,0.000578211,0.000559184,0.00043541
-5.76446,0.000536801,0.000469846,0.000566389,0.000448302,0.000428309,0.000469788,0.000401295,0.000427821,0.00049345,0.000529459,0.000520393,0.000485725,0.000453812
-5.26446,0.000464369,0.000413729,0.000499652,0.000409192,0.000393399,0.000432217,0.000375395,0.000392827,0.000452142,0.000482502,0.00048007,0.000433849,0.000452074
-4.76446,0.000416936,0.000376835,0.000440825,0.000388408,0.000375194,0.000409134,0.000363669,0.000375763,0.000423398,0.000449743,0.000454305,0.000407366,0.000438303
-4.26446,0.000396579,0.000370792,0.000403131,0.000390244,0.000377822,0.000404303,0.000366282,0.000376531,0.00041795,0.000438676,0.00044414,0.000404055,0.00041979
-3.76446,0.000394771,0.000389524,0.000391044,0.000410116,0.000397838,0.000417401,0.000381541,0.000392757,0.000435442,0.000446956,0.000448342,0.000417252,0.000401899
-3.26446,0.000404532,0.000420956,0.000401019,0.000440152,0.000427369,0.000442394,0.000405156,0.000420787,0.000466238,0.000466676,0.000464244,0.000438829,0.000388605
-2.76446,0.000423099,0.000454346,0.000422102,0.000474079,0.000459136,0.000472266,0.000431789,0.000453193,0.000498185,0.000491073,0.000487984,0.000461625,0.000381805
-2.26446,0.00044618,0.000483041,0.000444709,0.000507546,0.000487363,0.000500612,0.000455558,0.000481478,0.00052343,0.000514412,0.000514607,0.000481662,0.000381445
-1.76446,0.000468317,0.000505117,0.000463248,0.00053657,0.000508493,0.000522668,0.00047203,0.000500473,0.000541935,0.000532841,0.000536543,0.000497342,0.000385502
-1.26446,0.000486097,0.000521601,0.000478023,0.000556083,0.000521434,0.000536193,0.000481757,0.00050996,0.000558095,0.000546051,0.000547537,0.000509798,0.000392224
-0.764459,0.000501173,0.000534598,0.000491731,0.000564674,0.000528351,0.000543622,0.000488777,0.00051419,0.000573739,0.000556513,0.000549772,0.000520727,0.000400666
-0.264459,0.00052022,0.000546604,0.000508539,0.00056594,0.000532728,0.000550321,0.000497156,0.000517954,0.000589914,0.00056754,0.000548472,0.000532371,0.000411724
0.235541,0.000540614,0.000557025,0.000526457,0.000566085,0.000536571,0.000560754,0.000507254,0.000523692,0.000601317,0.000578539,0.000548402,0.000543179,0.000426217
0.735541,0.000554011,0.000563556,0.000537805,0.000568728,0.000538388,0.00057465,0.000513555,0.000529933,0.00060475,0.000585972,0.000548123,0.000551336,0.000443101
1.23554,0.000554539,0.0005658,0.000538586,0.000571768,0.000536852,0.000587465,0.000513735,0.000533605,0.000603198,0.000587835,0.000543879,0.000556757,0.000460353
1.73554,0.000546367,0.000566992,0.000535015,0.000573214,0.000534775,0.000598007,0.000512851,0.000535951,0.000603381,0.000587181,0.00053837,0.000561999,0.000481178
2.23554,0.000535383,0.000567876,0.000533723,0.000573931,0.000536188,0.000603825,0.000514771,0.000537424,0.00060899,0.000586415,0.000536498,0.000567293,0.0005028
2.73554,0.000526804,0.000569404,0.000538809,0.000577716,0.000542523,0.000604914,0.000520058,0.000538542,0.000618904,0.000586594,0.000540336,0.000572078,0.000522054
3.23554,0.000521531,0.000570591,0.000547208,0.000585589,0.000550068,0.000601426,0.000523988,0.000538454,0.000628499,0.000585401,0.000546106,0.000574937,0.000535607
3.73554,0.000517463,0.000570331,0.000552879,0.000593744,0.000553702,0.00059418,0.000522323,0.00053609,0.000632127,0.000581588,0.000549517,0.000575016,0.000541595
4.23554,0.000513571,0.000569136,0.000552906,0.000597654,0.000552209,0.000585401,0.00051649,0.000533324,0.000629644,0.000575768,0.000550408,0.000573096,0.000541753
4.73554,0.000511303,0.000568828,0.000550863,0.000595124,0.000548584,0.00057889,0.00051288,0.00053375,0.000624565,0.000571005,0.000552586,0.000571216,0.000539356
5.23554,0.00051199,0.000570903,0.00055089,0.000588246,0.000546432,0.000578212,0.000516655,0.000539786,0.000621064,0.000570721,0.00055928,0.000571919,0.00053644
5.73554,0.00051537,0.000575506,0.000556628,0.000581418,0.000547769,0.00058416,0.000529317,0.000551578,0.000623143,0.000576555,0.00057029,0.000577798,0.000532736
6.23554,0.000520494,0.000582903,0.000571437,0.000578694,0.000554484,0.000594621,0.000548461,0.000567757,0.000633373,0.000590623,0.000584076,0.000591672,0.000527432
6.73554,0.000527716,0.000593377,0.000597699,0.000583044,0.000569362,0.000606577,0.000570109,0.000587089,0.000653026,0.000613248,0.000598983,0.000617238,0.000520594
7.23554,0.000539244,0.00060607,0.000632998,0.00059587,0.000594382,0.000616928,0.000591263,0.000608669,0.000679288,0.000641398,0.000613848,0.000658681,0.000513521
7.73554,0.000557734,0.000620933,0.000667669,0.000617792,0.000626531,0.000625472,0.000612455,0.000631531,0.000707191,0.00067037,0.000630786,0.00072052,0.000508137
8.23554,0.00058553,0.000646252,0.000689299,0.000650235,0.00066068,0.000641151,0.000640043,0.000655872,0.000735418,0.000696255,0.000657547,0.000807146,0.000507026
8.73554,0.000625011,0.000696398,0.000683596,0.00069612,0.000696424,0.000679346,0.000686556,0.000690452,0.000771245,0.000718927,0.000707575,0.000917027,0.000512009
9.23554,0.000678757,0.000786256,0.000643308,0.000761715,0.000744404,0.000749839,0.000764335,0.000750718,0.000834892,0.000735549,0.00078869,0.0010448,0.000525181
9.73554,0.000743602,0.000910082,0.000604118,0.000847576,0.000814766,0.000844569,0.000870625,0.000840266,0.000934464,0.000747893,0.000885736,0.00116742,0.000545369
10.2355,0.000811522,0.00103987,0.000585771,0.000948479,0.000905231,0.000941519,0.00098974,0.000948644,0.00106196,0.000766943,0.000973317,0.00125802,0.000569714
10.7355,0.000874711,0.0011526,0.000597317,0.00104639,0.001002,0.00102193,0.00110225,0.0010514,0.00119622,0.000784007,0.00103531,0.00130771,0.000594177
11.2355,0.000926302,0.00123735,0.000641183,0.0011294,0.00108793,0.00107887,0.00119549,0.00113548,0.00131333,0.000802372,0.00107114,0.001322,0.000615525
11.7355,0.000968675,0.00129675,0.000685805,0.00119891,0.00116203,0.00111811,0.00127342,0.00120008,0.00141607,0.000823405,0.00108903,0.00131,0.00063462
12.2355,0.00100569,0.00134424,0.000740016,0.00124018,0.00122273,0.00114099,0.00134116,0.00124311,0.00150178,0.00080967,0.00110176,0.00127732,0.000651693
