Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-11.0665,0.00084831,0.000714253,0.000720516,0.000755702,0.000689948,0.00072489,0.000699374,0.000652364,0.000787456,0.000733687,0.000705154,0.000696473,0.000771163
-10.5665,0.000835033,0.000714752,0.000713501,0.000758756,0.000689724,0.000724493,0.000691199,0.000657146,0.000773625,0.000735271,0.000706286,0.000691005,0.00075135
-10.0665,0.000819694,0.000714308,0.000707975,0.000760462,0.000689682,0.00072646,0.000683372,0.000663608,0.000766131,0.00074041,0.000707808,0.000687281,0.000736991
-9.56653,0.000802138,0.000712442,0.00070269,0.000762328,0.000690343,0.000730055,0.000676254,0.000668036,0.00076169,0.000745509,0.00070958,0.000684653,0.000725912
-9.06653,0.000781553,0.000709009,0.000697399,0.00076474,0.000689224,0.000734146,0.000670435,0.000670616,0.000758979,0.000749722,0.000711575,0.000682271,0.000714144
-8.56653,0.000758056,0.00070473,0.000693904,0.000769064,0.000687959,0.000737599,0.000668172,0.000671369,0.000758296,0.000752494,0.000713208,0.000681325,0.000703099
-8.06653,0.000730413,0.000700115,0.0006931,0.000774683,0.000688358,0.000740199,0.000669756,0.000670419,0.000757449,0.000753354,0.00071422,0.000681681,0.000692457
-7.56653,0.000699499,0.000694941,0.000694177,0.000778657,0.000691927,0.000742082,0.000673568,0.000668398,0.000754675,0.000751842,0.000714221,0.000682623,0.000682619
-7.06653,0.000672236,0.00068876,0.000695158,0.000777123,0.000699105,0.000743445,0.000676637,0.00066549,0.000748668,0.000747031,0.000712682,0.00068296,0.000675146
-6.56653,0.000658204,0.000681473,0.000693775,0.000768855,0.000706629,0.000744164,0.000675838,0.000662119,0.000739649,0.000740001,0.000710092,0.000681021,0.000670013
-6.06653,0.000659014,0.000673959,0.000689704,0.000756982,0.000710255,0.000743226,0.000670042,0.000659037,0.000729366,0.000733087,0.000707455,0.000676097,0.000665374
-5.56653,0.00066633,0.000667719,0.000685328,0.000744568,0.000707274,0.000739354,0.000660916,0.000656303,0.000720009,0.000728562,0.00070604,0.000668762,0.000659573
