Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-14.9789,0.000402583,0.00146631,0.00192698,7.38416e-07,0.0016328,0.00153509,0.0014922,0.00242188,0.00169555,0.00157077,0.00105262,0.00141143,5.12317e-07
-14.4789,0.000476063,0.00146397,0.00192299,5.537e-07,0.00161245,0.00152285,0.00149155,0.00237806,0.00169094,0.00153736,0.00100459,0.00137619,1.03859e-06
-13.9789,0.000543665,0.00142208,0.00190222,9.55603e-07,0.00158778,0.0014955,0.0014808,0.00226606,0.00166641,0.00158602,0.000921875,0.00137056,2.04234e-06
-13.4789,0.000627463,0.00137711,0.00186004,1.97909e-06,0.00155313,0.00142932,0.00145935,0.00210572,0.00163183,0.00160388,0.000783655,0.00137371,3.20771e-06
-12.9789,0.000775711,0.00132789,0.00177207,3.91799e-06,0.00149902,0.00134015,0.00142456,0.00189745,0.0015916,0.00160314,0.000570849,0.00135249,4.58099e-06
-12.4789,0.00094443,0.00129058,0.00163677,7.7185e-06,0.00143153,0.00133046,0.00138844,0.00170829,0.00153007,0.00155291,0.000371963,0.00131256,6.25614e-06
-11.9789,0.00107425,0.00127573,0.00149315,1.66894e-05,0.00135207,0.00137545,0.00136055,0.00159928,0.00143458,0.00144734,0.000292264,0.00122861,7.41929e-06
-11.4789,0.00115304,0.00126551,0.00132679,5.46833e-05,0.00121409,0.0014256,0.00132129,0.00153184,0.00123285,0.00127703,0.000333153,0.00105856,9.08074e-06
-10.9789,0.00114974,0.00125323,0.00112991,0.000160056,0.000993973,0.0014017,0.00123713,0.00145475,0.000942706,0.00101809,0.000449038,0.00079829,1.15204e-05
-10.4789,0.00109153,0.00122475,0.0010231,0.000287539,0.000830777,0.00130149,0.00113798,0.00134333,0.000766721,0.000821268,0.000613664,0.000574155,1.49061e-05
-9.97891,0.00101625,0.00116695,0.00103766,0.000404978,0.000729556,0.00118092,0.00104931,0.00119516,0.000707893,0.000757284,0.000784949,0.000449422,2.04244e-05
-9.47891,0.000941767,0.00108038,0.0011405,0.000500081,0.000696754,0.00107245,0.000988692,0.00102108,0.000734435,0.000815986,0.000938123,0.000473438,2.96757e-05
-8.97891,0.000881228,0.000991316,0.00128098,0.000572564,0.00072445,0.0010066,0.000956472,0.000844041,0.000802502,0.000958411,0.00107354,0.000629289,4.59658e-05
-8.47891,0.00084311,0.000947415,0.00136678,0.000628717,0.000765542,0.000992361,0.000936034,0.000708773,0.000843742,0.00107612,0.00113139,0.000817363,7.33687e-05
-7.97891,0.000826163,0.000953006,0.0013569,0.000672739,0.000805819,0.00100619,0.000906923,0.000628742,0.000872654,0.00111057,0.00111308,0.000955314,0.000119578
-7.47891,0.000817924,0.000974807,0.00128395,0.000698924,0.000818798,0.00100967,0.000857623,0.000598303,0.000891437,0.00107671,0.00105169,0.000988085,0.000188575
-6.97891,0.000803979,0.000968493,0.00118747,0.000707183,0.000794361,0.000970202,0.000795938,0.000600804,0.000889542,0.000999991,0.000973097,0.000942077,0.000273528
-6.47891,0.000782608,0.000925009,0.00109309,0.000708233,0.000746537,0.000895461,0.000736178,0.000619711,0.000878112,0.000919912,0.00090035,0.00087513,0.000358951
-5.97891,0.00075649,0.000867204,0.00101727,0.000711779,0.000702894,0.000819209,0.000687993,0.000642852,0.000868751,0.00085075,0.000847335,0.000812726,0.000424975
-5.47891,0.000731638,0.000818342,0.000968581,0.000720906,0.000673765,0.000768546,0.000657255,0.00066546,0.000871823,0.000802197,0.000814718,0.000768119,0.000460884
-4.97891,0.000710536,0.000783208,0.000938683,0.000727572,0.000657834,0.000748858,0.000641283,0.000682657,0.000874751,0.000772404,0.000796667,0.000744931,0.000468359
-4.47891,0.000687852,0.000749772,0.000907492,0.00072262,0.000647577,0.000742689,0.000630118,0.000688336,0.000861369,0.000748523,0.000781828,0.000734068,0.000457187
-3.97891,0.000656182,0.000709969,0.000861839,0.000703342,0.000636199,0.000730455,0.000617303,0.000678021,0.000830448,0.000722307,0.000762551,0.000725196,0.000438836
-3.47891,0.000613286,0.000662664,0.000798026,0.000672201,0.00061802,0.000703267,0.00059908,0.000651296,0.0007867,0.000692505,0.000733178,0.000709184,0.000420873
-2.97891,0.000568412,0.000618574,0.000724517,0.000638338,0.000592299,0.000664838,0.000574862,0.000614797,0.000737613,0.000661248,0.00069704,0.000682822,0.000407331
-2.47891,0.000537417,0.000590869,0.000657565,0.000610516,0.000564914,0.000626826,0.000548856,0.000580867,0.000693684,0.00063338,0.000663419,0.00065201,0.000400014
-1.97891,0.000529785,0.000583242,0.000608105,0.000592226,0.000544744,0.000598344,0.000528602,0.000560787,0.000662889,0.000614456,0.000640597,0.000624606,0.000398759
-1.47891,0.000539934,0.000588263,0.000581781,0.000583698,0.000538908,0.000585215,0.000522793,0.000557973,0.000650598,0.000608606,0.000631564,0.000607932,0.000402187
-0.978906,0.000555112,0.000595732,0.000576951,0.000582849,0.000546353,0.000587837,0.000531237,0.000569184,0.000655359,0.000616537,0.000631574,0.000603533,0.000408135
-0.478906,0.000567737,0.000601824,0.000583615,0.000589556,0.000562954,0.000602596,0.000548547,0.000589433,0.000668757,0.000633874,0.000634728,0.000608454,0.00041589
0.021094,0.000577704,0.0006095,0.000596585,0.000606219,0.000584541,0.000624812,0.000567493,0.000612496,0.000681994,0.000653944,0.00063806,0.000619813,0.000425771
0.521094,0.000587771,0.000621536,0.000607215,0.000626982,0.000603252,0.000642643,0.000582028,0.000629233,0.000689425,0.000666333,0.000643087,0.000629404,0.00043814
1.02109,0.000594955,0.000633491,0.000610344,0.000639524,0.000612874,0.000648946,0.000588674,0.000634125,0.000690789,0.00066677,0.000647774,0.000630899,0.000452581
1.52109,0.000596809,0.000640312,0.00060599,0.000638559,0.000613821,0.000646951,0.000586375,0.000629295,0.00068589,0.000659742,0.000649581,0.000624192,0.000470478
2.02109,0.000592938,0.000635906,0.00059303,0.000625594,0.000606713,0.000638575,0.000572932,0.000617154,0.000670951,0.000647289,0.000644393,0.000610423,0.000491638
2.52109,0.000587042,0.000620244,0.0005751,0.000610059,0.000595244,0.000627321,0.000551721,0.000602225,0.000647893,0.000631945,0.000629386,0.000595045,0.000513149
3.02109,0.000582013,0.000601176,0.000557088,0.000599813,0.0005837,0.000615284,0.000531784,0.000585813,0.000624572,0.000613965,0.000607576,0.000580891,0.000532232
3.52109,0.000576576,0.000587532,0.000542716,0.000597364,0.000573703,0.000602859,0.000518655,0.000568521,0.000609987,0.000593113,0.000584161,0.000567982,0.000545881
4.02109,0.000568864,0.000584006,0.000534039,0.000598706,0.000565189,0.000591281,0.000511711,0.000552754,0.000607735,0.000572082,0.000563458,0.000556205,0.000553185
4.52109,0.000558602,0.000587566,0.00053063,0.00059961,0.000557615,0.000582115,0.000508435,0.000540259,0.00061332,0.000554138,0.000548155,0.000546732,0.000555074
5.02109,0.000550274,0.000592548,0.000532043,0.000600393,0.000551865,0.000576547,0.000508499,0.000533327,0.000621084,0.000543527,0.000539044,0.000543312,0.000553404
5.52109,0.000547422,0.00059578,0.000537303,0.000600204,0.000549627,0.000576008,0.000512332,0.000532203,0.000627969,0.000541247,0.000536856,0.000546831,0.000549097
6.02109,0.000548414,0.000597347,0.000544722,0.000598255,0.000550843,0.000580514,0.000518712,0.000535175,0.000631799,0.00054532,0.000542693,0.000554475,0.000541746
6.52109,0.000551163,0.000600048,0.000553953,0.000597215,0.000555209,0.00058904,0.000526527,0.000541957,0.000632974,0.000554103,0.000556468,0.000564112,0.000531678
7.02109,0.000554554,0.000605013,0.000563149,0.00060117,0.000562699,0.000600195,0.000537254,0.000552194,0.000635743,0.000566153,0.000577225,0.000577878,0.000521
