Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-30.7621,0.000722187,0.000726739,0.000754146,0.000688567,0.0007094,0.000768957,0.000723723,0.000703475,0.000809256,0.000777636,0.000751656,0.000735012,0.000716691
-30.2621,0.000722144,0.000727745,0.000756401,0.000685438,0.000714089,0.000766781,0.000727793,0.0007031,0.000806951,0.000780324,0.000746807,0.000738825,0.000710959
-29.7621,0.000719429,0.000729881,0.000757445,0.000685453,0.000716984,0.000764286,0.000727021,0.000705558,0.00080284,0.000781192,0.000744142,0.000742504,0.000705169
-29.2621,0.000711969,0.000733683,0.000756799,0.000684608,0.000713154,0.000756663,0.000719044,0.000717554,0.000794408,0.00078044,0.00073764,0.000744305,0.000696876
-28.7621,0.000704551,0.000738076,0.000756153,0.000688291,0.000704808,0.000747356,0.000708074,0.000729491,0.000786858,0.000778969,0.000728979,0.000751713,0.000690992
-28.2621,0.000698243,0.000741459,0.000752057,0.000687641,0.000692885,0.000737607,0.000704026,0.000735323,0.000783762,0.000778338,0.000723418,0.000753426,0.000686326
-27.7621,0.000691659,0.000743043,0.000746616,0.000678236,0.000681572,0.000728845,0.000708562,0.000739772,0.000783115,0.000784389,0.000723468,0.000745844,0.000679334
-27.2621,0.000684999,0.000746812,0.000747814,0.000665537,0.000673295,0.000721055,0.000718706,0.000743563,0.000782405,0.0007945,0.00073014,0.0007357,0.000670676
-26.7621,0.00067768,0.000749627,0.000756138,0.000653035,0.00066673,0.00071368,0.000726807,0.000742798,0.000778335,0.000803123,0.000736496,0.00072498,0.000660486
-26.2621,0.000668413,0.00074911,0.000768614,0.00064337,0.000661869,0.000706931,0.000728449,0.00073702,0.000769956,0.000809304,0.000738899,0.000715991,0.000649474
-25.7621,0.000657611,0.000745928,0.000780618,0.000637996,0.000658811,0.000701518,0.000722505,0.000726417,0.000758889,0.000812421,0.000736419,0.000709613,0.000638157
-25.2621,0.000645762,0.000740085,0.000784439,0.000636106,0.000657206,0.000696972,0.000708619,0.000710907,0.000746877,0.000811778,0.000728434,0.000704525,0.000626419
-24.7621,0.000636346,0.000734241,0.000775949,0.000636428,0.000657657,0.000692549,0.000691474,0.00069377,0.000738177,0.000806873,0.000719366,0.000700228,0.000615221
-24.2621,0.000632063,0.000728777,0.0007578,0.000635764,0.000659258,0.000686397,0.000675717,0.000675862,0.000734162,0.000795444,0.00071207,0.000695394,0.000603979
-23.7621,0.000631779,0.000720369,0.000736145,0.000630053,0.000659021,0.000677367,0.000663239,0.000657188,0.000731897,0.000776402,0.000705334,0.000687681,0.000591565
-23.2621,0.00062967,0.000705521,0.000714836,0.000616825,0.000652793,0.000666246,0.000651457,0.000637492,0.000725669,0.000751343,0.000693484,0.000674401,0.000576104
-22.7621,0.000618024,0.00068299,0.000690536,0.000596422,0.00063626,0.000653481,0.000634709,0.000614849,0.000709082,0.000721341,0.0006693,0.000654308,0.00055644
-22.2621,0.000593174,0.000654294,0.000657918,0.000568879,0.000609076,0.000637686,0.000609274,0.000587632,0.000679023,0.000685132,0.000631555,0.0006275,0.000532752
-21.7621,0.000556772,0.00062115,0.000615668,0.000535425,0.000574666,0.000616454,0.000575251,0.000555996,0.000638564,0.000643715,0.000587952,0.000594816,0.000506625
-21.2621,0.000515227,0.00058451,0.000569872,0.000501656,0.00053895,0.000588493,0.000537019,0.000523238,0.000595849,0.000602381,0.000549106,0.000559175,0.000480026
-20.7621,0.000477089,0.000546137,0.000529821,0.000472497,0.00050941,0.000557217,0.000501149,0.000495193,0.000558412,0.000567368,0.000522248,0.000525573,0.00045537
-20.2621,0.000448128,0.000509987,0.000500332,0.000450269,0.000489616,0.000527994,0.000471929,0.000474571,0.00052967,0.000540632,0.000506055,0.000497994,0.00043375
-19.7621,0.000429618,0.00048143,0.000479915,0.000432747,0.000479655,0.000504177,0.00045131,0.000459955,0.000508211,0.000518104,0.000492289,0.000477758,0.000415036
-19.2621,0.000419702,0.000463738,0.000465356,0.000415901,0.000476756,0.000486302,0.000439229,0.000447694,0.00049304,0.000495853,0.000475525,0.000463722,0.000398965
