Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-23.5362,0.00112109,0.00126534,0.00130626,0.00153817,0.00150292,0.00155865,0.00137087,0.00131066,0.00131609,0.00143135,0.00149899,0.00128907,0.000482641
-23.0362,0.00112227,0.00126944,0.00134147,0.00156837,0.00149067,0.00155328,0.00140184,0.00135487,0.00133364,0.00145836,0.00149359,0.00130579,0.000469075
-22.5362,0.00112627,0.00127345,0.00136295,0.00156346,0.00146606,0.00151974,0.00142024,0.00139744,0.00133833,0.0014537,0.00147257,0.0013099,0.00046316
-22.0362,0.00111929,0.00126335,0.00137211,0.00152025,0.00142676,0.00144633,0.00141818,0.00142284,0.0013235,0.00141378,0.00142818,0.00129311,0.000470114
-21.5362,0.00108217,0.00121883,0.00135984,0.00142172,0.00135765,0.00131656,0.00138253,0.00141294,0.00127355,0.00131568,0.00134437,0.00123572,0.000492863
-21.0362,0.0010044,0.00112333,0.0013044,0.0012632,0.00126004,0.00114915,0.00129602,0.00133748,0.00117455,0.00115401,0.00122755,0.00112228,0.000533106
-20.5362,0.000890954,0.000982988,0.00119975,0.00108177,0.00114458,0.000996786,0.00116452,0.00119515,0.00103676,0.000971969,0.00110139,0.000968473,0.000577192
-20.0362,0.000774826,0.000845492,0.001061,0.000922745,0.00102203,0.000902433,0.00101542,0.00103177,0.000888738,0.000823464,0.000987091,0.00081374,0.000606043
-19.5362,0.000689635,0.000762023,0.000916377,0.00080795,0.000902649,0.000870793,0.000875331,0.000893554,0.000764939,0.000738522,0.000893297,0.00069747,0.000614471
-19.0362,0.000646849,0.000751737,0.000797224,0.000742599,0.000803525,0.000880218,0.000766241,0.00080442,0.000688904,0.000713963,0.000822656,0.000642763,0.000608729
