Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-28.5681,0.000678221,0.000748931,0.000751204,0.000708657,0.00069471,0.000742546,0.000697979,0.000715453,0.000783164,0.000802311,0.000753237,0.000776992,0.000689453
-28.0681,0.000678758,0.000754763,0.00075607,0.00070608,0.0007022,0.000753044,0.000704753,0.000735144,0.000792691,0.000815208,0.000757864,0.000783067,0.000685772
-27.5681,0.000681638,0.000767486,0.000765927,0.000705396,0.000716576,0.000772098,0.000719767,0.000758134,0.00081441,0.000838325,0.000767804,0.000789403,0.000681828
-27.0681,0.000684072,0.000778133,0.000773201,0.000704625,0.00073093,0.000791223,0.000735659,0.000776256,0.000837649,0.000860356,0.000779772,0.000793946,0.000676647
-26.5681,0.000686261,0.000782822,0.000776461,0.00070259,0.000739754,0.000804487,0.000746088,0.000784674,0.000855702,0.000873943,0.00078798,0.000795249,0.000669598
-26.0681,0.000688158,0.000781798,0.000776669,0.000700075,0.000743474,0.000812363,0.000750186,0.000784858,0.000869954,0.000878528,0.000790759,0.000793379,0.000661126
-25.5681,0.000689352,0.000775548,0.000773162,0.000696846,0.000741266,0.000813664,0.000746486,0.00077821,0.000877639,0.000872494,0.00078682,0.000788702,0.000651024
-25.0681,0.000689127,0.00076694,0.000766774,0.000693189,0.000733624,0.000808955,0.000735998,0.000766756,0.000875686,0.000857441,0.000776514,0.000782537,0.000639653
-24.5681,0.000685885,0.000760353,0.0007595,0.00069055,0.000723636,0.000799824,0.000723581,0.000754261,0.000862143,0.000839383,0.000764705,0.000778156,0.000628749
-24.0681,0.000678951,0.000758394,0.000754388,0.000689747,0.000714065,0.00078858,0.000714497,0.000743425,0.000839904,0.000824139,0.00075612,0.000776937,0.000618298
-23.5681,0.000669147,0.000761439,0.000754161,0.000690262,0.000707456,0.000777701,0.000710874,0.00073608,0.00081861,0.0008156,0.000751044,0.000777844,0.000607067
-23.0681,0.000658523,0.000766131,0.000755993,0.000689204,0.000702616,0.000767115,0.000709552,0.000731717,0.000803294,0.00081114,0.000743558,0.0007757,0.000593163
-22.5681,0.00064746,0.000763501,0.00075032,0.000681323,0.000693572,0.000752157,0.000701542,0.000722862,0.000788743,0.00080176,0.00072603,0.000762575,0.000575069
-22.0681,0.000633232,0.000745072,0.000728117,0.000662457,0.000674366,0.00072637,0.000677621,0.000700647,0.000765949,0.000778505,0.000695048,0.000732831,0.000553024
-21.5681,0.000612335,0.000707776,0.000688487,0.000632507,0.000643519,0.000687542,0.000636806,0.000662536,0.00072945,0.000738116,0.000655748,0.000688788,0.000528986
-21.0681,0.000584636,0.000657857,0.00064073,0.000595909,0.000604734,0.000642347,0.000588549,0.000616665,0.000684111,0.000687916,0.000620293,0.000641858,0.00050544
-20.5681,0.000554805,0.000607025,0.000596426,0.000558926,0.000565591,0.000601849,0.000545925,0.000576732,0.000638667,0.000639668,0.000595087,0.000602963,0.000483851
-20.0681,0.000529543,0.000564707,0.000561862,0.000526489,0.000532867,0.000573777,0.000516562,0.000551034,0.000598834,0.000600298,0.000577134,0.000576041,0.000464737
-19.5681,0.000512402,0.000535325,0.000537205,0.000499669,0.000510263,0.000557181,0.000498574,0.000538051,0.000569401,0.000569032,0.000559382,0.000556091,0.000447863
-19.0681,0.000501741,0.000517549,0.000518615,0.000476606,0.000497775,0.00054477,0.000484973,0.000529288,0.00055197,0.000541345,0.000537879,0.000536148,0.000432562
-18.5681,0.00049392,0.000507283,0.00050342,0.000455226,0.000490534,0.000531084,0.000471112,0.00051709,0.000543672,0.000515355,0.000515842,0.000515232,0.000418734
-18.0681,0.000486818,0.0004997,0.000490673,0.000434886,0.000482953,0.00051545,0.000457216,0.000499494,0.000538456,0.000492568,0.000497757,0.000496904,0.000407534
-17.5681,0.000481086,0.000493344,0.000481081,0.000418068,0.000472335,0.000502175,0.000447284,0.00048092,0.00053113,0.000475952,0.00048475,0.000485379,0.000401538
-17.0681,0.000479397,0.000490594,0.000477384,0.000408908,0.000460979,0.000496311,0.000445007,0.00046808,0.00052361,0.000467668,0.00047699,0.000482576,0.000403949
-16.5681,0.000485453,0.00049594,0.000483108,0.000412781,0.000454719,0.000501417,0.000452849,0.000466792,0.000523292,0.000470781,0.000477753,0.00048933,0.000417183
-16.0681,0.000502015,0.00051243,0.000501435,0.000433585,0.000459703,0.000518683,0.000470595,0.000479695,0.000536862,0.000488901,0.000492395,0.000506549,0.000441644
-15.5681,0.000529741,0.000539325,0.000533657,0.000470334,0.000479669,0.000547029,0.000495157,0.000506414,0.000565778,0.000522521,0.000523085,0.000534889,0.000475461
-15.0681,0.000564505,0.000571765,0.00057491,0.000515484,0.000511775,0.000581205,0.00052061,0.000542417,0.000603771,0.000565796,0.00056389,0.000570869,0.000512945
-14.5681,0.000595564,0.000600998,0.000613312,0.000555742,0.000544004,0.000610822,0.000536843,0.000578634,0.000639476,0.000607635,0.00060097,0.000602776,0.000544398
-14.0681,0.000611929,0.000618725,0.000636787,0.000579721,0.000562216,0.000626252,0.000536878,0.000605522,0.00066295,0.000638536,0.000621925,0.000618078,0.000560608
-13.5681,0.000610158,0.000622728,0.000641644,0.000585585,0.000561333,0.00062575,0.000522965,0.000619445,0.000671129,0.000655191,0.000624935,0.000614167,0.000558452
-13.0681,0.00059752,0.000619693,0.000635556,0.000580578,0.00055044,0.000617175,0.000507444,0.000623292,0.000667605,0.000660459,0.000620006,0.000601399,0.00054429
-12.5681,0.000586302,0.000617777,0.000629796,0.000574972,0.000544588,0.000612069,0.00050331,0.000622227,0.000660107,0.000658785,0.000619553,0.00059446,0.000528397
-12.0681,0.0005817,0.000618445,0.000627422,0.000571785,0.000547947,0.000612739,0.000511576,0.000617122,0.000650667,0.000651563,0.000624114,0.000596013,0.000516392
-11.5681,0.000579265,0.000617047,0.000622313,0.00056571,0.000551459,0.000613689,0.000521743,0.000604143,0.000637791,0.00063852,0.000624287,0.00059606,0.000506728
-11.0681,0.000571432,0.00060801,0.000607154,0.000551512,0.000543177,0.000608136,0.000522781,0.000581665,0.000620118,0.000620444,0.000611556,0.00058383,0.00049505
-10.5681,0.000554655,0.000590948,0.000581205,0.000527931,0.000519123,0.000593522,0.000512264,0.000552893,0.000597731,0.000598758,0.000585601,0.000557356,0.000479293
-10.0681,0.000532705,0.000570017,0.00055091,0.000499447,0.000486971,0.00057407,0.000497022,0.000524092,0.000574302,0.000574909,0.000554046,0.000524959,0.000461436
-9.56807,0.000512501,0.000550142,0.000524607,0.000472433,0.000457321,0.00055466,0.00048514,0.000499802,0.000552351,0.000549951,0.000524636,0.000495309,0.000445356
-9.06807,0.000500258,0.00053718,0.000508251,0.000452767,0.000438317,0.000540248,0.00047981,0.000482612,0.000535823,0.000527493,0.000503517,0.000474004,0.000434431
-8.56807,0.000498881,0.000536789,0.000503934,0.000444962,0.000433865,0.0005346,0.000480247,0.000474399,0.000529029,0.000513408,0.000495623,0.000464129,0.000430242
-8.06807,0.000507122,0.000549491,0.000510109,0.000450346,0.000443762,0.000538784,0.000484084,0.000476237,0.000534282,0.000511515,0.000502311,0.000466526,0.000431654
-7.56807,0.000520102,0.000568049,0.000522142,0.000465577,0.000463788,0.000550231,0.000488817,0.000486533,0.000549673,0.000521152,0.000519481,0.000480338,0.000435228
-7.06807,0.000530966,0.00058087,0.000533918,0.000483296,0.00048636,0.000563331,0.000491674,0.000500116,0.000568214,0.000537043,0.000538875,0.000500698,0.000437043
-6.56807,0.000533925,0.000580229,0.000539652,0.000495458,0.000503717,0.000571999,0.000489865,0.000510367,0.000580991,0.000551551,0.000552183,0.000518437,0.000434833
-6.06807,0.000526795,0.000567889,0.000536667,0.00049732,0.000510514,0.000571773,0.000482266,0.000512849,0.000581579,0.000557987,0.000555172,0.000524977,0.000428856
-5.56807,0.000511021,0.000552825,0.000526964,0.00048941,0.000506293,0.000561644,0.000469903,0.000507708,0.000569147,0.00055296,0.000547936,0.000517881,0.000421577
-5.06807,0.000490236,0.000541535,0.000515208,0.000475898,0.000494784,0.000544543,0.000455528,0.00049783,0.000547479,0.000537435,0.000533403,0.000501597,0.000416369
-4.56807,0.000470247,0.00053341,0.000506168,0.000462295,0.000481444,0.000526001,0.000443039,0.000486595,0.000522313,0.000516733,0.000517106,0.000485572,0.000415585
-4.06807,0.000456631,0.000523809,0.000502281,0.000453543,0.000471092,0.000511805,0.000436321,0.000477712,0.000499532,0.000498514,0.000503987,0.000476289,0.000420015
-3.56807,0.00045306,0.000511884,0.000503516,0.000451939,0.000466197,0.000504402,0.000438247,0.000472814,0.000484659,0.000489269,0.000495022,0.000474207,0.00042879
