ArcLength,DeltaFA
-13.997,0.02349760775862067
-13.497,0.02329164655172425
-12.997,0.027897517241379288
-12.497,0.03488598706896548
-11.997,0.04416599137931035
-11.497,0.04841562499999996
-10.997,0.0410430603448276
-10.497,0.03424523706896557
-9.99704,0.0345585603448276
-9.49704,0.03978105172413793
-8.99704,0.04790578017241373
-8.49704,0.054924676724137894
-7.99704,0.057438064655172344
-7.49704,0.055959857758620696
-6.99704,0.05257215948275856
-6.49704,0.050068211206896585
-5.99704,0.051492534482758645
-5.49704,0.059113663793103455
-4.99704,0.07295072844827591
-4.49704,0.0905411508620689
-3.99704,0.1080040301724138
-3.49704,0.12170868103448276
-2.99704,0.12990454741379306
-2.49704,0.13212533620689648
-1.99704,0.1278224698275861
-1.49704,0.11483125862068966
-0.99704,0.09183680172413805
-0.49704,0.06294733620689646
0.00296022,0.04087687499999998
0.50296,0.03976331034482744
1.00296,0.06555324137931051
1.50296,0.110279400862069
2.00296,0.16574531034482742
2.50296,0.22076921120689663
3.00296,0.26608547413793104
3.50296,0.29511402586206903
4.00296,0.30560476293103467
4.50296,0.29987282758620704
5.00296,0.2833683103448276
5.50296,0.26196659051724147
6.00296,0.23880287068965522
6.50296,0.21415335344827585
7.00296,0.1871249568965517
7.50296,0.1586960086206896
8.00296,0.13126697413793093
8.50296,0.1060578879310344
9.00296,0.08489610344827589
9.50296,0.06657354310344826
10.003,0.050039176724137935
10.503,0.03851794396551725
11.003,0.03213646982758617
11.503,0.02459562068965515
12.003,-0.00396675431034485
12.503,-0.03858523534482755
