ArcLength, DeltaFA
-10.6204,0.00964333836206896
-10.1204,0.01097936853448278
-9.62041,0.01229794655172417
-9.12041,0.014447139224137956
-8.62041,0.01630213749999998
-8.12041,0.01746602155172411
-7.62041,0.01865284913793097
-7.12041,0.019963262931034398
-6.62041,0.02345390086206897
-6.12041,0.02897061637931031
-5.62041,0.035581245689655205
-5.12041,0.04361024999999996
-4.62041,0.05256102586206901
-4.12041,0.06160646551724136
-3.62041,0.06906245689655185
-3.12041,0.07297836594827589
-2.62041,0.07327544741379308
-2.12041,0.07127400431034478
-1.62041,0.06833963793103454
-1.12041,0.06482134051724137
-0.620412,0.06142935344827588
-0.120412,0.05820481465517238
0.379588,0.056171530172413886
0.879588,0.05574684482758627
1.37959,0.056484836206896594
1.87959,0.058101245689655134
2.37959,0.05972691379310349
2.87959,0.06019862499999998
3.37959,0.05935181465517242
3.87959,0.05837851293103449
4.37959,0.0591660775862069
4.87959,0.06241343965517239
5.37959,0.06723542672413793
5.87959,0.07189617112068958
6.37959,0.07538613965517232
6.87959,0.07779197068965513
7.37959,0.07919153491379312
7.87959,0.07940766206896561
8.37959,0.0778004370689655
8.87959,0.07421573663793099
9.37959,0.06890065172413792
9.87959,0.06358210215517246
10.3796,0.06003809051724132
10.8796,0.05696605387931036
11.3796,0.05450018491379305
