ArcLength, DeltaFA
-30.7621,-0.031768237068965505
-30.2621,-0.018385073275862085
-29.7621,-0.004229737068965483
-29.2621,0.01681530172413792
-28.7621,0.03807474137931033
-28.2621,0.04989886637931035
-27.7621,0.05343554741379303
-27.2621,0.05383683620689653
-26.7621,0.054907056034482815
-26.2621,0.059182081896551664
-25.7621,0.06818927586206894
-25.2621,0.08181618965517234
-24.7621,0.09747349137931033
-24.2621,0.11284828448275872
-23.7621,0.1281103706896552
-23.2621,0.14552444396551723
-22.7621,0.1648287198275863
-22.2621,0.18263376724137936
-21.7621,0.19472297844827602
-21.2621,0.2002608793103448
-20.7621,0.201465198275862
-20.2621,0.201155603448276
-19.7621,0.20043635775862068
-19.2621,0.199210525862069
-18.7621,0.19790106465517288
-18.2621,0.19678550000000006
-17.7621,0.19548914655172378
-17.2621,0.19386041810344867
-16.7621,0.19113867241379334
-16.2621,0.1856837931034485
-15.7621,0.17443571982758616
-15.2621,0.15451321551724134
-14.7621,0.13048378017241385
-14.2621,0.11418178448275867
-13.7621,0.11824108189655169
-13.2621,0.1433921250000001
-12.7621,0.17152352155172418
-12.2621,0.18390839655172403
-11.7621,0.17291883189655155
-11.2621,0.14623323706896546
-10.7621,0.11989316810344836
-10.2621,0.1028062974137931
-9.76212,0.09701496120689646
-9.26212,0.10080374999999986
-8.76212,0.1109042327586206
-8.26212,0.12512354741379328
-7.76212,0.1434762284482759
-7.26212,0.16618874137931028
-6.76212,0.1905879353448276
-6.26212,0.2110191594827585
-5.76212,0.22347423275862088
-5.26212,0.22834549568965523
-4.76212,0.229834780172414
-4.26212,0.2316870991379309
-3.76212,0.23513851293103416
-3.26212,0.2397960301724137
-2.76212,0.24534622413793128
-2.26212,0.2507427499999999
-1.76212,0.2536594525862071
-1.26212,0.25179722844827596
-0.762117,0.24534390948275864
-0.262117,0.23507021120689653
0.237883,0.22445640086206886
0.737883,0.21580701293103416
1.23788,0.2091771336206899
1.73788,0.199781771551724
2.23788,0.1918238491379312
2.73788,0.19070263793103448
3.23788,0.20041259482758633
3.73788,0.21979021120689685
4.23788,0.24163846551724127
4.73788,0.2574882844827585
5.23788,0.2604741379310345
5.73788,0.24814974137931023
6.23788,0.2241369310344828
6.73788,0.19559793965517244
7.23788,0.16949952586206893
7.73788,0.15019769396551735
8.23788,0.1363959612068965
8.73788,0.12626006034482762
9.23788,0.11914132327586188
9.73788,0.11648372413793118
10.2379,0.11969300862068954
10.7379,0.12890072844827577
11.2379,0.14403221982758618
11.7379,0.16448430172413797
12.2379,0.18855971120689635
12.7379,0.2137915215517241
13.2379,0.2372998836206896
13.7379,0.25809599137931033
14.2379,0.2775424741379311
14.7379,0.29804014224137937
15.2379,0.3218959396551724
15.7379,0.347916525862069
16.2379,0.3727571939655174
16.7379,0.3934071896551723
17.2379,0.4058314577586208
17.7379,0.4050457543103448
18.2379,0.38599539827586216
18.7379,0.34703486206896555
19.2379,0.2926024827586209
19.7379,0.23175723275862062
20.2379,0.17318792672413802
20.7379,0.12198521982758614
21.2379,0.07861514655172397
21.7379,0.04068137500000002
22.2379,0.005326435344827518
22.7379,-0.0349582068965516
23.2379,-0.0568467807881774
23.7379,-0.04042454137931037
24.2379,-0.012055365517241456
24.7379,0.022721622641509454
25.2379,0.0314062888888888
25.7379,0.07254756097560969
26.2379,0.09281561904761901
26.7379,0.09811834408602152
27.2379,0.06547639999999999
27.7379,0.08590896666666667
28.2379,0.08535995833333343
28.7379,0.09217542424242423
29.2379,0.1704159685714286
