ArcLength,DeltaFA
-28.5681,0.056892140948275896
-28.0681,0.06259399137931032
-27.5681,0.07136589655172412
-27.0681,0.08188733620689656
-26.5681,0.09415687500000003
-26.0681,0.10854974999999997
-25.5681,0.12496079741379304
-25.0681,0.14151394827586208
-24.5681,0.1544118750000001
-24.0681,0.1634540905172413
-23.5681,0.1729670344827586
-23.0681,0.187992495689655
-22.5681,0.2100391724137932
-22.0681,0.2349693405172416
-21.5681,0.25631890086206893
-21.0681,0.2700774612068965
-20.5681,0.2763528189655174
-20.0681,0.2779309051724139
-19.5681,0.2774034353448274
-19.0681,0.27627258189655163
-18.5681,0.27394750862068956
-18.0681,0.2693110905172414
-17.5681,0.26145771551724173
-17.0681,0.2495058534482758
-16.5681,0.23193393103448262
-16.0681,0.20612325862068942
-15.5681,0.17047134913793116
-15.0681,0.13222569827586222
-14.5681,0.11018193965517231
-14.0681,0.11841512931034473
-13.5681,0.1525222068965518
-13.0681,0.19075094827586217
-12.5681,0.21198136206896537
-12.0681,0.212169176724138
-11.5681,0.1997079612068965
-11.0681,0.1832089568965517
-10.5681,0.1646470172413792
-10.0681,0.1441749008620692
-9.56807,0.12326618965517244
-9.06807,0.10384713362068976
-8.56807,0.08772716810344827
-8.06807,0.07733139224137908
-7.56807,0.07688556896551735
-7.06807,0.09002448275862063
-6.56807,0.11549658189655165
-6.06807,0.14537468534482778
-5.56807,0.1692902887931036
-5.06807,0.18087212499999994
-4.56807,0.18119438362068951
-4.06807,0.17600067672413788
-3.56807,0.17028074568965512
-3.06807,0.1656991422413796
-2.56807,0.16195173275862063
-2.06807,0.15895014224137927
-1.56807,0.15756498706896577
-1.06807,0.15922515948275862
-0.568071,0.16514993965517244
-0.0680714,0.18018559482758612
0.431929,0.1999224698275865
0.931929,0.2171423750000001
1.43193,0.22909638362068963
1.93193,0.23729839224137916
2.43193,0.24218122413793114
2.93193,0.24858274568965505
3.43193,0.2624032758620691
3.93193,0.2853545215517243
4.43193,0.3130978318965519
4.93193,0.33586877586206904
5.43193,0.34502537931034494
5.93193,0.3391059844827586
6.43193,0.32387164224137943
6.93193,0.30782867586206897
7.43193,0.2961655181034481
7.93193,0.28803643793103456
8.43193,0.280074099137931
8.93193,0.27111767241379325
9.43193,0.26364138793103453
9.93193,0.2610300818965517
10.4319,0.2621147155172414
10.9319,0.2639257672413795
11.4319,0.2637641336206897
11.9319,0.2617024051724139
12.4319,0.2597652931034483
12.9319,0.25816671120689644
13.4319,0.25599701724137935
13.9319,0.25337635775862066
14.4319,0.252474982758621
14.9319,0.2587756637931034
15.4319,0.2730890418719211
15.9319,0.305043721674877
16.4319,0.33741463546798023
16.9319,0.3569481133004927
17.4319,0.3544811206896552
17.9319,0.3308854334975371
18.4319,0.2920327512315273
18.9319,0.24496637192118226
19.4319,0.20300611206896557
19.9319,0.1558490603448277
20.4319,0.11335145689655168
20.9319,0.07697513793103444
21.4319,0.044858271551724144
21.9319,0.014245625000000012
22.4319,-0.015198439655172424
22.9319,-0.05864150689655173
23.4319,-0.05630143965517248
23.9319,-0.024528957894736858
24.4319,0.017275791666666734
24.9319,0.0705585581395349
25.4319,0.1228937235772358
25.9319,0.1590684796747967
26.4319,0.17112026666666674
26.9319,0.17088729999999996
27.4319,0.15947204999999998
27.9319,0.13538013333333332
