ArcLength, DeltaFA
-12.5745,0.07674320689655173
-12.0745,0.06216404310344825
-11.5745,0.06153748706896556
-11.0745,0.06668987500000001
-10.5745,0.07300806034482757
-10.0745,0.07936249999999997
-9.57454,0.08289500431034486
-9.07454,0.0832672887931035
-8.57454,0.08517777155172415
-8.07454,0.09326490517241381
-7.57454,0.10672356465517241
-7.07454,0.11815205172413787
-6.57454,0.11995528017241378
-6.07454,0.11150187068965514
-5.57454,0.09941012499999993
-5.07454,0.0902147629310345
-4.57454,0.0874160732758622
-4.07454,0.0912291551724137
-3.57454,0.09945282327586216
-3.07454,0.10850849137931035
-2.57454,0.11538518965517253
-2.07454,0.11998040948275848
-1.57454,0.12403572413793104
-1.07454,0.1277852499999999
-0.574536,0.13131564224137932
-0.0745358,0.13533321551724134
0.425464,0.14297075431034476
0.925464,0.16017264224137917
1.42546,0.18745075431034494
1.92546,0.2255908017241381
2.42546,0.2655487198275861
2.92546,0.29655031465517234
3.42546,0.31007921271929817
3.92546,0.3065168969298247
4.42546,0.2897957258771928
4.92546,0.2656264583333333
5.42546,0.2369419310344829
5.92546,0.20266476724137933
6.42546,0.16094708879310332
6.92546,0.09533802506265684
7.42546,0.04690218546365918
7.92546,0.005234839285714249
8.42546,0.0063118415094338964
8.92546,-1.6843800000002074E-4
9.42546,0.00475025777777785
9.92546,0.024469789743589737
10.4255,0.04387798750000002
10.9255,0.06356496551724139
11.4255,0.07441730769230778
11.9255,0.07355492000000002
12.4255,0.0650611923076923
12.9255,0.05608242592592594
