ArcLength,DeltaRD
-27.3023,-7.14619722222222E-5
-26.8023,-4.281572222222211E-5
-26.3023,-2.482574999999995E-5
-25.8023,-1.2320944444444218E-5
-25.3023,-8.522583333333417E-6
-24.8023,-1.2543916666666786E-5
-24.3023,-1.6946888888888815E-5
-23.8023,-1.7253583333333303E-5
-23.3023,-1.350699999999995E-5
-22.8023,-9.761416666666722E-6
-22.3023,-7.767499999999949E-6
-21.8023,-9.094638888888914E-6
-21.3023,-1.4208138888888926E-5
-20.8023,-1.953252777777781E-5
-20.3023,-2.3540555555555398E-5
-19.8023,-2.5890750000000023E-5
-19.3023,-2.9070000000000072E-5
-18.8023,-3.559394444444452E-5
-18.3023,-4.386861111111112E-5
-17.8023,-5.166927777777773E-5
-17.3023,-5.676716666666668E-5
-16.8023,-6.000580555555566E-5
-16.3023,-6.216627777777778E-5
-15.8023,-6.234291666666657E-5
-15.3023,-6.041433333333333E-5
-14.8023,-5.709538888888893E-5
-14.3023,-5.483377777777774E-5
-13.8023,-5.462288888888876E-5
-13.3023,-5.478577777777763E-5
-12.8023,-5.2998583333333416E-5
-12.3023,-4.8769388888888804E-5
-11.8023,-4.3828805555555734E-5
-11.3023,-4.0431416666666725E-5
-10.8023,-3.974955555555561E-5
-10.3023,-4.144044444444458E-5
-9.80233,-4.405024999999999E-5
-9.30233,-4.606177777777775E-5
-8.80233,-4.6229222222222185E-5
-8.30233,-4.411097222222231E-5
-7.80233,-4.077463888888888E-5
-7.30233,-3.7837416666666593E-5
-6.80233,-3.632113888888891E-5
-6.30233,-3.6315638888888876E-5
-5.80233,-3.680988888888893E-5
-5.30233,-3.682274999999998E-5
-4.80233,-3.62253611111112E-5
-4.30233,-3.57403333333333E-5
-3.80233,-3.646722222222211E-5
-3.30233,-3.8927305555555645E-5
-2.80233,-4.219583333333346E-5
-2.30233,-4.4853972222222134E-5
-1.80233,-4.60336944444444E-5
-1.30233,-4.578666666666672E-5
-0.802329,-4.436505555555553E-5
-0.302329,-4.202669444444457E-5
0.197671,-3.958436111111118E-5
0.697671,-3.803288888888889E-5
1.19767,-3.757997222222226E-5
1.69767,-3.686447222222216E-5
2.19767,-3.5332083333333405E-5
2.69767,-3.3724083333333185E-5
3.19767,-3.218099999999994E-5
3.69767,-3.1808527777777676E-5
4.19767,-3.292738888888895E-5
4.69767,-3.538563888888903E-5
5.19767,-4.0268944444444405E-5
5.69767,-4.707897222222209E-5
6.19767,-5.555447222222202E-5
6.69767,-6.422416666666678E-5
7.19767,-7.165033333333319E-5
7.69767,-7.765219444444426E-5
8.19767,-8.307658333333342E-5
8.69767,-8.895336111111108E-5
9.19767,-9.537444444444442E-5
9.69767,-1.0066522222222218E-4
10.1977,-1.0315025000000007E-4
10.6977,-1.0289327777777784E-4
11.1977,-1.0124324999999986E-4
11.6977,-1.0180825000000008E-4
12.1977,-1.0438974999999991E-4
12.6977,-1.0862358333333332E-4
13.1977,-1.1232224999999985E-4
13.6977,-1.1245375000000014E-4
14.1977,-1.1092658333333337E-4
14.6977,-1.073580277777778E-4
15.1977,-1.0275488888888886E-4
15.6977,-9.94551111111109E-5
16.1977,-1.0035852777777758E-4
16.6977,-1.0791188888888907E-4
17.1977,-1.1980080555555562E-4
17.6977,-1.290466944444444E-4
18.1977,-1.2843091666666674E-4
18.6977,-1.1690488888888896E-4
19.1977,-9.986411111111105E-5
19.6977,-8.286566666666675E-5
20.1977,-6.855222222222222E-5
20.6977,-5.7228277777777764E-5
21.1977,-4.6940277777777865E-5
21.6977,-3.563983333333318E-5
22.1977,-2.2658083333333343E-5
22.6977,-8.65652777777776E-6
23.1977,4.64088888888891E-6
23.6977,1.6635916666666705E-5
24.1977,2.562358333333347E-5
24.6977,3.3362249999999974E-5
