ArcLength,DeltaRD
-44.7134,-2.1207777777777705E-5
-44.2134,-2.286191666666683E-5
-43.7134,-2.608275000000001E-5
-43.2134,-3.165333333333335E-5
-42.7134,-3.715661111111104E-5
-42.2134,-4.1232166666666675E-5
-41.7134,-4.190994444444444E-5
-41.2134,-3.951125000000008E-5
-40.7134,-3.475055555555561E-5
-40.2134,-2.8443194444444445E-5
-39.7134,-2.283455555555545E-5
-39.2134,-1.810391666666651E-5
-38.7134,-1.3965055555555388E-5
-38.2134,-1.056099999999986E-5
-37.7134,-8.053444444444408E-6
-37.2134,-6.968222222222169E-6
-36.7134,-7.675777777777794E-6
-36.2134,-9.947194444444437E-6
-35.7134,-1.3219916666666696E-5
-35.2134,-1.6865638888888864E-5
-34.7134,-2.0328694444444345E-5
-34.2134,-2.3126833333333378E-5
-33.7134,-2.4602694444444528E-5
-33.2134,-2.4407416666666825E-5
-32.7134,-2.2859500000000027E-5
-32.2134,-2.1105472222222258E-5
-31.7134,-2.034522222222224E-5
-31.2134,-2.1034694444444402E-5
-30.7134,-2.2996055555555553E-5
-30.2134,-2.5667361111111008E-5
-29.7134,-2.8516083333333313E-5
-29.2134,-3.128108333333337E-5
-28.7134,-3.386080555555556E-5
-28.2134,-3.609163888888898E-5
-27.7134,-3.759016666666647E-5
-27.2134,-3.784050000000009E-5
-26.7134,-3.657608333333326E-5
-26.2134,-3.410483333333341E-5
-25.7134,-3.100997222222203E-5
-25.2134,-2.737261111111105E-5
-24.7134,-2.3070388888889117E-5
-24.2134,-1.9093999999999882E-5
-23.7134,-1.7309972222222074E-5
-23.2134,-1.926724999999998E-5
-22.7134,-2.3922916666666624E-5
-22.2134,-2.8207249999999905E-5
-21.7134,-2.89162499999999E-5
-21.2134,-2.596449999999991E-5
-20.7134,-2.1700722222222388E-5
-20.2134,-1.865325000000018E-5
-19.7134,-1.830194444444439E-5
-19.2134,-2.0022527777777827E-5
-18.7134,-2.224411111111113E-5
-18.2134,-2.4311361111110908E-5
-17.7134,-2.638644444444456E-5
-17.2134,-2.881497222222216E-5
-16.7134,-3.162555555555552E-5
-16.2134,-3.396066666666673E-5
-15.7134,-3.570383333333332E-5
-15.2134,-3.770249999999998E-5
-14.7134,-4.0408694444444464E-5
-14.2134,-4.316608333333337E-5
-13.7134,-4.462400000000005E-5
-13.2134,-4.407580555555561E-5
-12.7134,-4.1536583333333247E-5
-12.2134,-3.737866666666677E-5
-11.7134,-3.336216666666679E-5
-11.2134,-3.196574999999994E-5
-10.7134,-3.4581388888888756E-5
-10.2134,-4.124177777777797E-5
-9.71343,-4.919005555555555E-5
-9.21343,-5.4741888888888896E-5
-8.71343,-5.411638888888886E-5
-8.21343,-4.593130555555561E-5
-7.71343,-3.335816666666673E-5
-7.21343,-2.2812694444444316E-5
-6.71343,-2.193819444444437E-5
-6.21343,-3.348558333333333E-5
-5.71343,-5.50576388888888E-5
-5.21343,-8.226344444444431E-5
-4.71343,-1.1189405555555557E-4
-4.21343,-1.450847777777778E-4
-3.71343,-1.837351111111114E-4
-3.21343,-2.256250555555553E-4
-2.71343,-2.5967363888888904E-4
-2.21343,-2.7283919444444414E-4
-1.71343,-2.6976688888888877E-4
-1.21343,-2.7061049999999997E-4
-0.713433,-2.886501666666667E-4
-0.213433,-3.4814802777777796E-4
0.286567,-4.1619261111111106E-4
0.786567,-4.403232777777776E-4
1.28657,-4.07115861111111E-4
1.78657,-3.332969166666668E-4
2.28657,-2.3937533333333338E-4
2.78657,-1.5374961111111116E-4
3.28657,-8.755949999999981E-5
3.78657,-3.968113888888896E-5
4.28657,-5.657055555555656E-6
4.78657,1.5418944444444424E-5
5.28657,2.134052777777798E-5
5.78657,1.1262305555555631E-5
6.28657,-1.036980555555551E-5
6.78657,-3.3480333333333386E-5
7.28657,-4.891072222222223E-5
7.78657,-5.456058333333329E-5
8.28657,-5.423611111111091E-5
8.78657,-5.337688888888887E-5
