ArcLength, DeltaFA
-18.7941,0.017287034722222178
-18.2941,-9.529583333333924E-4
-17.7941,6.206805555555583E-4
-17.2941,0.005965999999999999
-16.7941,0.01298036111111106
-16.2941,0.023813763888888895
-15.7941,0.034846194444444395
-15.2941,0.04472620833333335
-14.7941,0.054477944444444454
-14.2941,0.06510808333333336
-13.7941,0.07437938333333333
-13.2941,0.08179255694444444
-12.7941,0.08848503333333335
-12.2941,0.09665982361111115
-11.7941,0.10744114027777774
-11.2941,0.12002076111111112
-10.7941,0.1327526944444444
-10.2941,0.1428561111111111
-9.79409,0.14848586111111112
-9.29409,0.15021651388888893
-8.79409,0.15053233333333332
-8.29409,0.15217723611111125
-7.79409,0.15620636111111114
-7.29409,0.16134902777777782
-6.79409,0.16620300000000002
-6.29409,0.17017984722222218
-5.79409,0.17205976388888886
-5.29409,0.17082615277777777
-4.79409,0.16589818055555552
-4.29409,0.1582826527777777
-3.79409,0.1497285138888888
-3.29409,0.1405928055555556
-2.79409,0.13035180555555556
-2.29409,0.11853726388888894
-1.79409,0.10712383333333336
-1.29409,0.09919947222222217
-0.794094,0.09651662499999994
-0.294094,0.09882263888888884
0.205906,0.10775637222222223
0.705906,0.12215280138888888
1.20591,0.1372197388888889
1.70591,0.1544469861111111
2.20591,0.16740095833333327
2.70591,0.1735324444444445
3.20591,0.1747736805555556
3.70591,0.17486912500000001
4.20591,0.1770611805555556
4.70591,0.1829268472222222
5.20591,0.19190166666666672
5.70591,0.20108918055555558
6.20591,0.2066765694444445
6.70591,0.20571148611111115
7.20591,0.19742406944444443
7.70591,0.18348529166666674
8.20591,0.16687195833333332
8.70591,0.15248804166666668
9.20591,0.147215625
9.70591,0.15665340277777778
10.2059,0.17836804166666664
10.7059,0.20104623611111108
11.2059,0.20989369444444445
11.7059,0.19431611111111102
12.2059,0.15853604166666657
12.7059,0.1148096666666667
13.2059,0.07440209722222227
13.7059,0.0422187361111111
14.2059,0.021267569444444467
14.7059,0.010885263888888913
15.2059,0.00986873611111111
15.7059,0.013225263888888894
16.2059,0.01260041666666667
16.7059,0.004138833333333369
17.2059,-0.00998552777777778
17.7059,-0.025018361111111137
18.2059,-0.03967766666666661
