ArcLength, DeltaFA
-13.335,0.02567723611111103
-12.835,0.03461206944444442
-12.335,0.04282754166666669
-11.835,0.04858280555555555
-11.335,0.04913273611111113
-10.835,0.04634979166666667
-10.335,0.043986958333333326
-9.83502,0.04228679166666666
-9.33502,0.04132977777777777
-8.83502,0.040526111111111096
-8.33502,0.03936999999999993
-7.83502,0.03765893055555555
-7.33502,0.03539527777777782
-6.83502,0.0327456388888889
-6.33502,0.02959091666666669
-5.83502,0.025484347222222203
-5.33502,0.01998574999999997
-4.83502,0.013416527777777798
-4.33502,0.006741972222222226
-3.83502,9.398472222222898E-4
-3.33502,-0.0028130138888888268
-2.83502,-0.0016280000000000738
-2.33502,0.008765305555555547
-1.83502,0.030061861111111032
-1.33502,0.05785105555555553
-0.835016,0.08223248611111106
-0.335016,0.10305331944444451
0.164984,0.12006483333333323
0.664984,0.13803100000000013
1.16498,0.15791686111111103
1.66498,0.17730119444444442
2.16498,0.19167775000000004
2.66498,0.19730987500000008
3.16498,0.19366977777777772
3.66498,0.18301668055555553
4.16498,0.16821745833333326
4.66498,0.15268313888888888
5.16498,0.14076969444444437
5.66498,0.13610112500000002
6.16498,0.13995008333333342
6.66498,0.14807730555555546
7.16498,0.15310223611111115
7.66498,0.14892898611111108
8.16498,0.1359429999999999
8.66498,0.1206163611111111
9.16498,0.10634373611111109
9.66498,0.09497791666666672
10.165,0.08436502777777782
10.665,0.06475940277777778
11.165,0.05342633333333335
11.665,0.06431023611111114
