ArcLength,DeltaFA
-10.6204,-0.0410062375
-10.1204,-0.04089291805555553
-9.62041,-0.04014486111111114
-9.12041,-0.03912097361111112
-8.62041,-0.03958577361111108
-8.12041,-0.04334310833333335
-7.62041,-0.04880164166666667
-7.12041,-0.05300600833333334
-6.62041,-0.053820558333333365
-6.12041,-0.05152656388888888
-5.62041,-0.04734405277777777
-5.12041,-0.040461877777777766
-4.62041,-0.031116288888888927
-4.12041,-0.021489566666666682
-3.62041,-0.01322086111111112
-3.12041,-0.0077204041666666945
-2.62041,-0.004899391666666697
-2.12041,-0.0033269527777777808
-1.62041,-0.002270511111111151
-1.12041,-0.0015690694444444875
-0.620412,-6.89361111111092E-4
-0.120412,5.731805555555525E-4
0.379588,0.0017679861111110917
0.879588,0.002424111111111099
1.37959,0.0028935277777777935
1.87959,0.00433840277777775
2.37959,0.006606722222222222
2.87959,0.009114791666666705
3.37959,0.01115569722222226
3.87959,0.012516786111111122
4.37959,0.014285099999999995
4.87959,0.017215533333333324
5.37959,0.021137447222222217
5.87959,0.025033334722222245
6.37959,0.027375700000000003
6.87959,0.027642077777777746
7.37959,0.026010295833333322
7.87959,0.02304832777777778
8.37959,0.018903480555555602
8.87959,0.01365608472222224
9.37959,0.007187711111111134
9.87959,7.128402777777931E-4
10.3796,-0.003933613888888923
10.8796,-0.006646231944444414
11.3796,-0.005570098611111116
