ArcLength, DeltaFA
-29.464,-0.131396082375479
-28.964,-0.12889734482758622
-28.464,-0.1284524463601532
-27.964,-0.12653904597701157
-27.464,-0.12064339463601531
-26.964,-0.10937100383141768
-26.464,-0.09188457088122606
-25.964,-0.06893044636015333
-25.464,-0.04342579310344816
-24.964,-0.018517768199233703
-24.464,0.002826130268199306
-23.964,0.019104063218390865
-23.464,0.029777649425287378
-22.964,0.03564361877394648
-22.464,0.03702106321839094
-21.964,0.03491450191570877
-21.464,0.03064800000000001
-20.964,0.025376521072796893
-20.464,0.02051868582375474
-19.964,0.017126482758620776
-19.464,0.016291176245210592
-18.964,0.019295806513409897
-18.464,0.026453982758620598
-17.964,0.037127093869731675
-17.464,0.04910164559386959
-16.964,0.05943461685823764
-16.464,0.06621101532567056
-15.964,0.06926033524904215
-15.464,0.07041226245210722
-14.964,0.0715493908045978
-14.464,0.07328016283524902
-13.964,0.07418839272030647
-13.464,0.0725074233716475
-12.964,0.06816640229885065
-12.464,0.06269819731800752
-11.964,0.05876414367816102
-11.464,0.05764752298850573
-10.964,0.05854277586206891
-10.464,0.059451354406130336
-9.96398,0.05936396360153273
-9.46398,0.05987968773946356
-8.96398,0.06351979310344827
-8.46398,0.07242359578544061
-7.96398,0.08661542720306512
-7.46398,0.10512007471264381
-6.96398,0.1262955785440612
-6.46398,0.1465308026819924
-5.96398,0.16062020306513408
-5.46398,0.16273795977011485
-4.96398,0.1497227490421455
-4.46398,0.12416837356321836
-3.96398,0.09375823946360151
-3.46398,0.06734000574712617
-2.96398,0.04970751340996171
-2.46398,0.03943880842911901
-1.96398,0.030548111111111054
-1.46398,0.019829819923371628
-0.963982,0.009491128352490497
-0.463982,0.0015884367816091927
0.0360181,0.0018093793103450828
0.536018,0.00963904789272041
1.03602,0.016463971264367938
1.53602,0.020173392720306382
2.03602,0.020540266283524677
2.53602,0.019256693486589982
3.03602,0.02028500574712655
3.53602,0.02479132375478943
4.03602,0.030440204980842822
4.53602,0.034307191570881135
5.03602,0.0353651149425287
5.53602,0.034711626436781606
6.03602,0.035051582375478896
6.53602,0.038213961685823805
7.03602,0.04477415325670486
7.53602,0.0533551781609195
8.03602,0.06000454406130268
8.53602,0.05991355172413787
9.03602,0.05101876819923362
9.53602,0.03578004214559394
10.036,0.020018649425287305
10.536,0.009196507662835196
11.036,0.004868306513410026
11.536,0.005673814176245129
12.036,0.009706743295019082
12.536,0.016232984674329515
13.036,0.025368906130268182
13.536,0.03646992528735632
14.036,0.04725230651341
14.536,0.05516210727969348
15.036,0.05968679118773945
15.536,0.06208264750957862
16.036,0.06357870498084281
16.536,0.06351353639846744
17.036,0.060362800766283475
17.536,0.05374246934865906
18.036,0.045173710727969385
18.536,0.03666973371647514
19.036,0.028541409961685915
19.536,0.019993894636015364
20.036,0.010504710727969213
20.536,5.516302681992657E-4
21.036,-0.009531745210727971
21.536,-0.019813281609195432
22.036,-0.03081942911877389
22.536,-0.04312078352490423
23.036,-0.05643482375478931
23.536,-0.07048177011494244
24.036,-0.08506812452107276
24.536,-0.10080901724137925
25.036,-0.11804833524904212
25.536,-0.1366282720306514
26.036,-0.15466028352490424
26.536,-0.17019592337164755
27.036,-0.18198196168582365
27.536,-0.18942036206896543
28.036,-0.19285078927203075
28.536,-0.19336908237547892
29.036,-0.19097626245210722
29.536,-0.18577992030651344
