Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-13.5243,0.192569,0.0887624,0.0745415,0.0946976,0.139627,0.121485,0.106469,0.121022,0.165853,0.138745,0.119056,0.117539,0.124024
-13.0243,0.196364,0.0925622,0.0753426,0.092843,0.12332,0.110642,0.0990162,0.105196,0.15494,0.130199,0.119291,0.112853,0.124928
-12.5243,0.193727,0.0978947,0.0772262,0.0918187,0.10918,0.100701,0.093755,0.0943698,0.138852,0.121431,0.120524,0.104467,0.126276
-12.0243,0.183655,0.106422,0.0794672,0.0896698,0.0937961,0.0911037,0.0897651,0.0875188,0.120113,0.112541,0.124413,0.093699,0.127611
-11.5243,0.164086,0.119141,0.0810936,0.0866599,0.0822735,0.0839264,0.0888367,0.0915343,0.105466,0.106763,0.129721,0.0899111,0.129257
-11.0243,0.143134,0.130187,0.0817983,0.0843287,0.0805327,0.0824574,0.0917147,0.106478,0.10768,0.108349,0.134053,0.102503,0.131253
-10.5243,0.128093,0.137488,0.0856643,0.0826082,0.0850141,0.0845393,0.0944646,0.123343,0.124067,0.114612,0.137175,0.127322,0.133628
-10.0243,0.119628,0.142176,0.0965344,0.0828044,0.0906834,0.0876624,0.0946074,0.13786,0.14309,0.120153,0.140517,0.152129,0.135933
-9.52426,0.116382,0.145207,0.115387,0.0846521,0.0937028,0.0904541,0.0919854,0.150477,0.157843,0.123397,0.144501,0.170426,0.138193
-9.02426,0.11692,0.148675,0.138235,0.087401,0.092394,0.090464,0.0878823,0.159832,0.160426,0.12153,0.148292,0.179181,0.138894
-8.52426,0.119164,0.154206,0.159067,0.0916015,0.0880192,0.0860433,0.0842819,0.167733,0.151015,0.114402,0.149247,0.181678,0.139479
-8.02426,0.121148,0.162471,0.172392,0.0992601,0.0836496,0.0782702,0.0823328,0.174001,0.135709,0.106742,0.147213,0.182041,0.139271
-7.52426,0.122171,0.170783,0.178027,0.11286,0.0809717,0.0707198,0.0815953,0.177341,0.118389,0.103068,0.145144,0.181058,0.138449
-7.02426,0.123384,0.174993,0.180341,0.132294,0.0794596,0.0671453,0.0811434,0.179367,0.106842,0.10726,0.14416,0.177846,0.139061
-6.52426,0.12625,0.17279,0.183626,0.150887,0.0782343,0.0699129,0.0810854,0.179689,0.101186,0.118009,0.145007,0.174061,0.139549
-6.02426,0.130314,0.166276,0.187797,0.158855,0.0776394,0.0793687,0.0829045,0.177663,0.0988779,0.129131,0.146109,0.169855,0.140286
-5.52426,0.13543,0.159294,0.189825,0.151966,0.0803628,0.0938368,0.0900085,0.172828,0.10065,0.138954,0.147091,0.163823,0.141733
-5.02426,0.142581,0.152896,0.188261,0.139928,0.0890314,0.111366,0.103888,0.166551,0.105543,0.149223,0.150112,0.155009,0.144585
-4.52426,0.151109,0.147994,0.183641,0.13728,0.103112,0.128588,0.122394,0.16151,0.116441,0.16067,0.154664,0.145846,0.149671
-4.02426,0.158628,0.145303,0.177834,0.149837,0.118207,0.141026,0.138789,0.160602,0.132103,0.170535,0.15901,0.143533,0.155952
-3.52426,0.163238,0.145108,0.171664,0.173615,0.129919,0.147793,0.147456,0.165199,0.148782,0.174608,0.16171,0.15432,0.162221
-3.02426,0.165135,0.146652,0.165564,0.197641,0.136189,0.151914,0.150939,0.173346,0.164511,0.171892,0.161849,0.177961,0.168188
-2.52426,0.166298,0.148759,0.160783,0.213485,0.137974,0.155821,0.15588,0.180787,0.176921,0.16451,0.159476,0.206762,0.173489
-2.02426,0.167971,0.151231,0.159554,0.220007,0.137662,0.159958,0.166842,0.183342,0.184699,0.156739,0.156005,0.229749,0.178171
-1.52426,0.169563,0.154848,0.161366,0.219988,0.135802,0.163796,0.182254,0.180035,0.188451,0.152354,0.15364,0.239078,0.181482
-1.02426,0.169818,0.159546,0.164207,0.217396,0.132747,0.165547,0.194644,0.175198,0.188652,0.152213,0.155099,0.235758,0.182675
-0.524263,0.167924,0.165179,0.166139,0.214876,0.128706,0.165594,0.199783,0.173891,0.188326,0.154636,0.161252,0.225854,0.182728
-0.0242627,0.164859,0.17246,0.165668,0.214664,0.123886,0.165357,0.198214,0.182647,0.189951,0.157509,0.172766,0.21254,0.182659
0.475737,0.163301,0.179378,0.162843,0.217877,0.12135,0.165848,0.194114,0.196713,0.192008,0.157685,0.183145,0.200679,0.1822
0.975737,0.16591,0.18417,0.158842,0.223515,0.121386,0.166832,0.191678,0.204941,0.192192,0.155268,0.186525,0.194942,0.181537
1.47574,0.171461,0.186317,0.154252,0.230976,0.122305,0.166645,0.189889,0.205851,0.188807,0.153373,0.184638,0.194988,0.179439
1.97574,0.178946,0.185834,0.149208,0.239002,0.123051,0.164409,0.186599,0.20081,0.182782,0.152258,0.180271,0.200174,0.175761
2.47574,0.1856,0.181893,0.144049,0.242604,0.123042,0.160148,0.181042,0.19443,0.176949,0.149832,0.176438,0.208634,0.171547
2.97574,0.189331,0.175645,0.138761,0.238692,0.122329,0.154252,0.173271,0.191043,0.175004,0.143837,0.173773,0.214212,0.167293
3.47574,0.190703,0.170218,0.133804,0.228159,0.11948,0.147811,0.164172,0.189397,0.177228,0.134055,0.170392,0.213354,0.163267
3.97574,0.189842,0.166331,0.12993,0.215153,0.113223,0.140657,0.153711,0.186418,0.181065,0.12481,0.163863,0.20776,0.15947
4.47574,0.188211,0.164092,0.128693,0.204909,0.104868,0.133572,0.141921,0.179575,0.182733,0.117835,0.154526,0.202286,0.156009
4.97574,0.186615,0.161056,0.129997,0.199447,0.0972597,0.128821,0.130169,0.169429,0.179628,0.111812,0.144869,0.200846,0.152883
5.47574,0.184909,0.155177,0.132657,0.198186,0.0930121,0.127998,0.122653,0.157739,0.172159,0.104515,0.137394,0.203072,0.150062
5.97574,0.18297,0.147689,0.134967,0.199532,0.0932791,0.131166,0.121238,0.146314,0.162573,0.0957095,0.132902,0.205208,0.147579
6.47574,0.179766,0.140048,0.136005,0.20076,0.096439,0.136552,0.123885,0.136991,0.152543,0.0882183,0.129724,0.203309,0.14545
6.97574,0.173607,0.13305,0.134707,0.198654,0.100636,0.141481,0.127116,0.129088,0.142249,0.0844697,0.1266,0.194627,0.143249
7.47574,0.165341,0.127089,0.131634,0.192581,0.105464,0.144685,0.126579,0.122397,0.13283,0.0851693,0.124025,0.179797,0.141104
7.97574,0.157186,0.123074,0.128941,0.183821,0.109965,0.145505,0.122454,0.117011,0.12602,0.0893385,0.123851,0.160952,0.138856
8.47574,0.153539,0.12308,0.128757,0.175223,0.113567,0.143567,0.117308,0.113836,0.124695,0.0958145,0.127994,0.144152,0.13686
8.97574,0.157741,0.128708,0.133862,0.167226,0.116836,0.139482,0.111887,0.113614,0.130169,0.100874,0.134934,0.135136,0.135131
9.47574,0.167377,0.137436,0.142784,0.15802,0.119369,0.133713,0.107455,0.115824,0.14176,0.102111,0.140492,0.133612,0.13372
9.97574,0.176329,0.145571,0.151027,0.147258,0.11975,0.129114,0.106169,0.118878,0.155146,0.100728,0.142649,0.134433,0.132769
