Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-20.2523,0.140267,0.119593,0.0965629,0.160228,0.151101,0.119051,0.138295,0.139637,0.149439,0.160322,0.169731,0.119714,0.126843
-19.7523,0.138406,0.123661,0.101548,0.162866,0.153755,0.12407,0.144543,0.139045,0.15346,0.162157,0.175521,0.11892,0.135332
-19.2523,0.133324,0.123159,0.0999902,0.160283,0.150954,0.122644,0.145647,0.137039,0.1513,0.160801,0.172998,0.113692,0.142746
-18.7523,0.126771,0.120168,0.0969552,0.154738,0.145968,0.119163,0.142894,0.1339,0.147161,0.156035,0.166654,0.107229,0.14893
-18.2523,0.118721,0.11526,0.0934762,0.146756,0.138568,0.114681,0.13555,0.128394,0.141432,0.14687,0.157441,0.100445,0.153551
-17.7523,0.110678,0.110561,0.0910327,0.137185,0.12974,0.110345,0.123096,0.12012,0.134812,0.133154,0.146726,0.0946636,0.15576
-17.2523,0.107118,0.110366,0.0945632,0.130541,0.125023,0.110077,0.111097,0.112526,0.132721,0.120938,0.140796,0.0952776,0.155416
-16.7523,0.110204,0.116218,0.105031,0.130891,0.128192,0.115652,0.107198,0.109928,0.139223,0.116984,0.144196,0.103613,0.154827
-16.2523,0.119829,0.126391,0.119856,0.140708,0.139294,0.126464,0.11738,0.115134,0.15556,0.125289,0.157459,0.116174,0.156674
-15.7523,0.133407,0.137391,0.136035,0.1597,0.15432,0.140321,0.140729,0.126762,0.179075,0.143635,0.17725,0.128767,0.161389
-15.2523,0.14859,0.148875,0.151651,0.184574,0.169134,0.155106,0.171295,0.141553,0.204638,0.164443,0.198705,0.139075,0.167838
-14.7523,0.16294,0.162249,0.166327,0.207882,0.18205,0.168504,0.202018,0.155947,0.227414,0.180094,0.216289,0.147496,0.175104
-14.2523,0.172738,0.175936,0.178371,0.220539,0.192377,0.177655,0.223944,0.165785,0.24302,0.185464,0.225623,0.153987,0.182457
-13.7523,0.17621,0.186546,0.185296,0.220318,0.200169,0.181871,0.23204,0.168834,0.251411,0.180052,0.227145,0.157523,0.18988
-13.2523,0.175273,0.19069,0.187682,0.213401,0.206235,0.18305,0.228959,0.16648,0.254978,0.169805,0.2251,0.158144,0.198197
-12.7523,0.174379,0.189044,0.189125,0.209344,0.213949,0.184539,0.222327,0.16475,0.25595,0.16336,0.225977,0.160071,0.208229
-12.2523,0.177933,0.186295,0.193517,0.213535,0.225918,0.18931,0.220817,0.16945,0.255842,0.166154,0.232613,0.167935,0.22088
-11.7523,0.187275,0.188535,0.203263,0.224971,0.241574,0.198911,0.228536,0.18194,0.257004,0.179646,0.242777,0.183719,0.236264
-11.2523,0.200832,0.20022,0.217944,0.239678,0.257727,0.213149,0.244328,0.198873,0.261568,0.200553,0.253204,0.205956,0.25339
-10.7523,0.215918,0.219745,0.234964,0.253333,0.270556,0.229848,0.264637,0.216709,0.269897,0.223431,0.261548,0.230503,0.270836
-10.2523,0.229542,0.241349,0.250177,0.263394,0.279488,0.245792,0.284281,0.233659,0.280121,0.243419,0.267617,0.253822,0.286876
-9.75233,0.240011,0.258115,0.260091,0.269354,0.285296,0.258476,0.298276,0.247483,0.288648,0.258175,0.27315,0.273177,0.300013
-9.25233,0.247248,0.266755,0.264143,0.272663,0.287796,0.266804,0.304708,0.256519,0.294595,0.267933,0.278882,0.286834,0.309013
-8.75233,0.25283,0.269387,0.265581,0.275891,0.287469,0.271843,0.305603,0.25995,0.298157,0.273846,0.284318,0.295412,0.313524
-8.25233,0.259553,0.270751,0.268494,0.279443,0.287138,0.275638,0.305731,0.258989,0.299687,0.276832,0.289757,0.301834,0.314026
-7.75233,0.267773,0.274405,0.272691,0.28284,0.289874,0.279601,0.308986,0.256106,0.301133,0.277421,0.296487,0.307729,0.311078
-7.25233,0.275176,0.280308,0.274106,0.285553,0.295587,0.284082,0.314978,0.255252,0.303053,0.276944,0.305415,0.313055,0.305279
-6.75233,0.278485,0.286427,0.270802,0.286928,0.301173,0.287686,0.32145,0.257799,0.304241,0.276358,0.315342,0.317562,0.297409
-6.25233,0.276515,0.290645,0.264476,0.285139,0.304,0.28747,0.325613,0.261039,0.303402,0.275218,0.32361,0.320426,0.288214
-5.75233,0.27173,0.291972,0.257298,0.277768,0.303841,0.282416,0.326454,0.261124,0.298717,0.272518,0.326674,0.319321,0.278012
-5.25233,0.266189,0.290149,0.250259,0.264021,0.300025,0.273705,0.32371,0.254643,0.289511,0.266783,0.323952,0.313175,0.266367
-4.75233,0.259526,0.284448,0.242499,0.246692,0.291454,0.263456,0.315072,0.24243,0.276284,0.259017,0.316463,0.300996,0.252875
-4.25233,0.249558,0.273944,0.233376,0.229501,0.27783,0.252822,0.300356,0.228613,0.257651,0.25032,0.306315,0.284692,0.237333
-3.75233,0.235062,0.25832,0.223599,0.214045,0.260781,0.240143,0.280866,0.215543,0.233975,0.239171,0.294749,0.270204,0.219922
-3.25233,0.218521,0.239604,0.21343,0.200923,0.243634,0.226364,0.259905,0.203511,0.209245,0.224643,0.280276,0.259925,0.20239
-2.75233,0.204288,0.220843,0.202615,0.19097,0.227783,0.213636,0.241237,0.193134,0.188851,0.209305,0.263152,0.251831,0.187322
-2.25233,0.196003,0.20506,0.192496,0.186118,0.212881,0.204538,0.225812,0.185718,0.177628,0.196245,0.24563,0.242297,0.177717
-1.75233,0.19402,0.194094,0.184383,0.186849,0.199823,0.199923,0.21345,0.181902,0.175982,0.188229,0.229909,0.229853,0.17642
-1.25233,0.195754,0.188319,0.179664,0.190809,0.191599,0.197589,0.204647,0.181766,0.180078,0.184583,0.219479,0.217599,0.181909
-0.752326,0.198083,0.186954,0.177876,0.194285,0.187764,0.195707,0.199098,0.183799,0.18429,0.182331,0.21275,0.209231,0.190188
-0.252326,0.200218,0.192152,0.17859,0.195845,0.190878,0.193602,0.196345,0.189136,0.187063,0.180613,0.206404,0.202299,0.203664
0.247674,0.203192,0.203578,0.182419,0.195085,0.197387,0.192376,0.198118,0.195724,0.186984,0.181857,0.201598,0.190902,0.217595
0.747674,0.20796,0.215344,0.188616,0.195714,0.20008,0.193034,0.204212,0.199961,0.186061,0.186754,0.199974,0.176194,0.227987
