Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-28.7688,0.3809,0.406028,0.392076,0.368627,0.415884,0.437431,0.452696,0.391757,0.413137,0.412633,0.434308,0.515873,0.35821
-28.2688,0.387638,0.42194,0.40758,0.380809,0.437332,0.456032,0.472976,0.405112,0.428481,0.430386,0.444728,0.544865,0.382542
-27.7688,0.391018,0.431505,0.418126,0.386313,0.450788,0.468968,0.485444,0.413996,0.438156,0.442317,0.451487,0.565344,0.403544
-27.2688,0.395731,0.440044,0.43005,0.389523,0.463226,0.481969,0.496477,0.422706,0.448748,0.453753,0.460633,0.583083,0.427238
-26.7688,0.396574,0.440126,0.436149,0.38537,0.466234,0.487467,0.498067,0.425325,0.451775,0.457761,0.46603,0.588488,0.4481
-26.2688,0.392075,0.431001,0.434362,0.375254,0.459075,0.482719,0.48954,0.419619,0.445642,0.451959,0.464987,0.579476,0.462238
-25.7688,0.381911,0.415457,0.424342,0.362234,0.44587,0.468922,0.474298,0.407255,0.431669,0.438004,0.455128,0.559773,0.470426
-25.2688,0.365473,0.395473,0.406796,0.348525,0.429757,0.448234,0.455684,0.389055,0.41152,0.417865,0.435567,0.532334,0.473734
-24.7688,0.34394,0.373751,0.383892,0.335272,0.41365,0.423777,0.436352,0.366859,0.388233,0.39391,0.409503,0.499968,0.471698
-24.2688,0.318856,0.351469,0.358586,0.321681,0.396336,0.398175,0.415928,0.342465,0.363258,0.368772,0.382124,0.464446,0.462978
-23.7688,0.292564,0.329908,0.333752,0.307499,0.376607,0.373922,0.393797,0.317794,0.337714,0.345308,0.358435,0.428605,0.448988
-23.2688,0.267504,0.308512,0.308949,0.291276,0.352714,0.350977,0.368321,0.293293,0.310846,0.324161,0.33748,0.393775,0.430584
-22.7688,0.247055,0.288854,0.28502,0.274753,0.326562,0.330028,0.341891,0.270001,0.284878,0.306038,0.316934,0.362281,0.409183
-22.2688,0.232575,0.271149,0.262772,0.259356,0.300939,0.311364,0.316414,0.248316,0.26209,0.289538,0.295383,0.335381,0.386018
-21.7688,0.223501,0.254846,0.243516,0.244353,0.27739,0.293226,0.29101,0.228974,0.242973,0.272384,0.273569,0.312387,0.361129
-21.2688,0.218377,0.240357,0.230061,0.23075,0.2582,0.274915,0.266017,0.214685,0.227603,0.255228,0.255235,0.291791,0.335913
-20.7688,0.214586,0.227057,0.221666,0.218378,0.243567,0.256307,0.242529,0.206095,0.214176,0.239207,0.242338,0.272325,0.311537
-20.2688,0.210461,0.215525,0.216433,0.208637,0.233279,0.239083,0.223968,0.202371,0.202124,0.226009,0.233359,0.255016,0.289562
-19.7688,0.205081,0.205762,0.212322,0.202586,0.225222,0.225917,0.212536,0.200747,0.191209,0.216166,0.225753,0.24173,0.270652
-19.2688,0.199345,0.198427,0.209345,0.200456,0.21843,0.218531,0.208013,0.198974,0.182766,0.210107,0.218073,0.234384,0.256617
-18.7688,0.194745,0.192693,0.209174,0.201122,0.214417,0.21644,0.207695,0.197424,0.177861,0.207776,0.210027,0.232465,0.248449
-18.2688,0.19243,0.186296,0.211652,0.202173,0.216412,0.217168,0.209731,0.197041,0.176867,0.208903,0.203082,0.233082,0.24532
-17.7688,0.192645,0.177921,0.215418,0.202835,0.224627,0.219467,0.215043,0.197849,0.180526,0.212136,0.198731,0.235433,0.246116
-17.2688,0.194197,0.167963,0.217776,0.203396,0.236332,0.222541,0.225039,0.19975,0.187946,0.21622,0.196928,0.239597,0.249188
-16.7688,0.195659,0.158738,0.217069,0.206099,0.249049,0.226626,0.239737,0.201732,0.19744,0.219635,0.197406,0.244027,0.253281
-16.2688,0.195986,0.152191,0.213936,0.21164,0.260105,0.231586,0.255996,0.205215,0.206084,0.220276,0.197138,0.248422,0.257251
-15.7688,0.194889,0.147978,0.208837,0.219383,0.270932,0.236352,0.269129,0.211532,0.211552,0.216291,0.193291,0.251475,0.259162
-15.2688,0.192243,0.144522,0.202456,0.228285,0.284622,0.24122,0.277421,0.219909,0.212894,0.207179,0.184916,0.253505,0.258216
-14.7688,0.187212,0.14112,0.195275,0.236053,0.301175,0.24513,0.28069,0.22804,0.210234,0.194145,0.172977,0.256959,0.25362
-14.2688,0.179378,0.137324,0.188281,0.241101,0.318739,0.248962,0.280049,0.233386,0.204357,0.179455,0.161763,0.261326,0.245994
-13.7688,0.169947,0.135061,0.182427,0.241652,0.331617,0.253542,0.276903,0.23604,0.19683,0.167547,0.155689,0.2645,0.237002
-13.2688,0.161426,0.13677,0.178471,0.237568,0.33335,0.259713,0.272811,0.239142,0.190233,0.161421,0.156814,0.265721,0.227543
-12.7688,0.155079,0.144275,0.175333,0.229863,0.322543,0.266662,0.26921,0.245392,0.187857,0.161965,0.163353,0.265623,0.220209
-12.2688,0.151463,0.157252,0.173264,0.221232,0.305438,0.270567,0.268249,0.254388,0.192656,0.168408,0.17101,0.266792,0.215489
-11.7688,0.150558,0.174106,0.172776,0.215085,0.291011,0.268846,0.270099,0.264837,0.204868,0.176841,0.177212,0.271319,0.213891
-11.2688,0.154459,0.191398,0.17492,0.212971,0.28648,0.26226,0.274022,0.272094,0.223001,0.183912,0.181407,0.278145,0.214882
-10.7688,0.165907,0.205972,0.180506,0.215519,0.291229,0.253915,0.278242,0.273499,0.244001,0.187822,0.186751,0.284106,0.217453
-10.2688,0.184045,0.215184,0.187403,0.221423,0.299212,0.247385,0.280422,0.267463,0.264288,0.186766,0.195066,0.284695,0.220506
-9.7688,0.203825,0.217995,0.19454,0.227116,0.303151,0.243825,0.280271,0.25518,0.280078,0.181938,0.204117,0.277474,0.22256
-9.2688,0.217996,0.214742,0.198882,0.228933,0.299253,0.241024,0.276808,0.239891,0.28714,0.176195,0.208832,0.262447,0.222498
-8.7688,0.221416,0.207399,0.197858,0.224379,0.286833,0.235284,0.268464,0.223917,0.284769,0.172063,0.204273,0.242107,0.21826
