Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-28.5681,0.166422,0.179487,0.128781,0.144565,0.146168,0.145163,0.161397,0.152629,0.1283,0.125313,0.162996,0.130351,0.125576
-28.0681,0.165311,0.172268,0.126433,0.131348,0.132913,0.13233,0.157224,0.140237,0.118413,0.114883,0.147623,0.12346,0.131074
-27.5681,0.157544,0.157757,0.119391,0.118089,0.119481,0.117985,0.146552,0.125309,0.107206,0.104034,0.132302,0.116146,0.136885
-27.0681,0.14929,0.143787,0.112774,0.109902,0.110013,0.106337,0.134949,0.114575,0.0985909,0.0964021,0.122203,0.112009,0.144076
-26.5681,0.143936,0.135283,0.109434,0.108708,0.107649,0.100834,0.12799,0.110729,0.0954492,0.0941015,0.118554,0.112712,0.15483
-26.0681,0.141856,0.132054,0.109785,0.114224,0.111806,0.100916,0.12667,0.112689,0.0970306,0.0976603,0.121182,0.11879,0.169183
-25.5681,0.144263,0.13454,0.114619,0.125953,0.121653,0.106368,0.131946,0.119612,0.102789,0.106597,0.128967,0.130532,0.187996
-25.0681,0.150996,0.141318,0.123733,0.142191,0.135647,0.11587,0.14298,0.130197,0.111565,0.119285,0.139356,0.145966,0.210998
-24.5681,0.160628,0.149115,0.134505,0.159006,0.149163,0.126016,0.155478,0.141535,0.120739,0.132412,0.14835,0.15978,0.234454
-24.0681,0.171922,0.155834,0.14302,0.173013,0.15843,0.134005,0.165661,0.151499,0.128868,0.142105,0.15313,0.167022,0.257157
-23.5681,0.183658,0.159906,0.147401,0.182967,0.162593,0.138632,0.17184,0.158376,0.134283,0.146381,0.155431,0.168435,0.28057
-23.0681,0.194975,0.163634,0.151849,0.192567,0.167439,0.144273,0.176475,0.164106,0.141731,0.151246,0.16313,0.172711,0.307683
-22.5681,0.208419,0.176051,0.165903,0.20959,0.183603,0.159622,0.188107,0.177027,0.160531,0.168137,0.184922,0.189289,0.341002
-22.0681,0.229879,0.206287,0.197616,0.240028,0.217772,0.191988,0.216837,0.205868,0.196007,0.205161,0.225896,0.223098,0.380096
-21.5681,0.265241,0.257362,0.246947,0.284416,0.267407,0.241995,0.266639,0.253045,0.247283,0.261491,0.282944,0.271981,0.421975
-21.0681,0.314518,0.321867,0.303917,0.33701,0.323347,0.300844,0.330618,0.311571,0.30445,0.325193,0.344111,0.327395,0.462991
-20.5681,0.370274,0.387308,0.358405,0.389945,0.37696,0.357748,0.395067,0.369766,0.358809,0.384014,0.399378,0.382148,0.501016
-20.0681,0.422108,0.444109,0.405695,0.437678,0.423752,0.405573,0.44893,0.418838,0.407554,0.433797,0.444911,0.432117,0.535182
-19.5681,0.463076,0.488603,0.445991,0.479286,0.461797,0.443773,0.489456,0.456394,0.448656,0.475934,0.482317,0.476067,0.565458
-19.0681,0.493545,0.521786,0.482775,0.51637,0.490539,0.47575,0.520517,0.485707,0.481477,0.512955,0.515851,0.514854,0.592251
-18.5681,0.517118,0.546052,0.516263,0.551021,0.51189,0.50395,0.546273,0.51212,0.506458,0.545608,0.546372,0.548654,0.615294
-18.0681,0.536487,0.564957,0.544386,0.58412,0.529628,0.527951,0.567583,0.538147,0.526151,0.573474,0.572494,0.575808,0.632808
-17.5681,0.551842,0.579029,0.564258,0.612229,0.545942,0.544469,0.582018,0.561245,0.542981,0.594281,0.592601,0.593688,0.641326
-17.0681,0.560383,0.585609,0.571868,0.62969,0.558625,0.549573,0.586651,0.575091,0.553427,0.604604,0.603985,0.60038,0.636211
-16.5681,0.556719,0.578655,0.563257,0.628586,0.561429,0.539566,0.577486,0.571711,0.5497,0.598333,0.601271,0.592575,0.612528
-16.0681,0.534822,0.551668,0.534225,0.600715,0.546267,0.511434,0.550838,0.545412,0.52391,0.568308,0.576621,0.565427,0.566451
-15.5681,0.490474,0.501914,0.481749,0.543434,0.50692,0.46315,0.505329,0.494317,0.472755,0.5114,0.52509,0.515115,0.497238
-15.0681,0.429101,0.434996,0.412213,0.465826,0.447247,0.399745,0.448982,0.425799,0.403678,0.434488,0.453294,0.447443,0.413965
-14.5681,0.371378,0.36871,0.343892,0.390821,0.387975,0.338434,0.404778,0.358368,0.335078,0.355524,0.382921,0.384486,0.338349
-14.0681,0.339922,0.323987,0.296536,0.341725,0.354262,0.299569,0.393461,0.311575,0.286332,0.29364,0.337779,0.350577,0.294282
-13.5681,0.34113,0.309041,0.276777,0.325086,0.355121,0.289999,0.415975,0.29168,0.264798,0.257853,0.325269,0.351873,0.292483
-13.0681,0.358876,0.311298,0.273204,0.328758,0.37302,0.297516,0.447056,0.289977,0.264162,0.244122,0.329927,0.369559,0.320797
-12.5681,0.369019,0.312737,0.270997,0.333565,0.379714,0.302264,0.455584,0.292935,0.268959,0.244134,0.329019,0.376433,0.356764
-12.0681,0.36559,0.310954,0.27048,0.335233,0.36986,0.301412,0.437269,0.297979,0.277102,0.256791,0.320161,0.369635,0.387558
-11.5681,0.363157,0.318487,0.283982,0.34699,0.362054,0.307352,0.414748,0.315707,0.29682,0.286293,0.320239,0.369318,0.415644
-11.0681,0.378622,0.348312,0.321462,0.380509,0.3789,0.331762,0.412827,0.353876,0.334589,0.332875,0.345851,0.395607,0.44884
-10.5681,0.415761,0.398484,0.37842,0.435398,0.426142,0.374532,0.438106,0.409745,0.389012,0.390183,0.397365,0.450688,0.489264
-10.0681,0.462727,0.454202,0.439194,0.497414,0.486806,0.422606,0.475496,0.470615,0.446351,0.447843,0.458541,0.515944,0.530684
-9.56807,0.504342,0.500977,0.489088,0.549886,0.541203,0.464223,0.505909,0.523206,0.494474,0.497598,0.512794,0.573043,0.564986
