Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-20.1959,0.135701,0.138329,0.124511,0.167763,0.170497,0.11668,0.17068,0.141869,0.155519,0.161861,0.151544,0.0963597,0.124365
-19.6959,0.141098,0.142938,0.127873,0.170781,0.167418,0.119521,0.174926,0.140752,0.160266,0.164434,0.164005,0.0962932,0.130588
-19.1959,0.142351,0.143975,0.129267,0.171492,0.162719,0.119708,0.175003,0.139926,0.161124,0.16352,0.169999,0.094704,0.138755
-18.6959,0.13764,0.139997,0.127378,0.168125,0.154326,0.116501,0.169701,0.136922,0.157447,0.158098,0.169448,0.0905158,0.1469
-18.1959,0.128883,0.132412,0.122703,0.160935,0.143581,0.111133,0.159053,0.131444,0.150029,0.148458,0.162948,0.0860901,0.153494
-17.6959,0.11641,0.121506,0.114783,0.149251,0.130503,0.103601,0.142568,0.121961,0.138751,0.134207,0.150441,0.0820206,0.157665
-17.1959,0.103184,0.109962,0.105542,0.134664,0.117674,0.0954812,0.123107,0.108966,0.126375,0.117848,0.135234,0.0807111,0.157995
-16.6959,0.097968,0.105847,0.101578,0.125147,0.113493,0.0924656,0.111617,0.0997143,0.122067,0.108585,0.127994,0.0873914,0.15482
-16.1959,0.103529,0.111699,0.107589,0.126196,0.12057,0.0977356,0.115712,0.100286,0.130778,0.111705,0.134924,0.10235,0.153011
-15.6959,0.11797,0.124995,0.124787,0.139479,0.136751,0.111978,0.135331,0.111659,0.151796,0.127862,0.154472,0.123025,0.155195
-15.1959,0.137734,0.141405,0.150341,0.163089,0.157356,0.133212,0.163923,0.130547,0.180102,0.151794,0.179991,0.144719,0.161176
-14.6959,0.159525,0.158505,0.178413,0.190929,0.178584,0.157363,0.192974,0.152238,0.209084,0.174647,0.204401,0.162774,0.169523
-14.1959,0.178839,0.175055,0.201008,0.213472,0.197816,0.178453,0.214999,0.170955,0.233154,0.18841,0.222364,0.174577,0.178341
-13.6959,0.191116,0.189297,0.212805,0.224077,0.213436,0.192068,0.227501,0.182116,0.250244,0.19083,0.232466,0.1805,0.186477
-13.1959,0.193972,0.198739,0.213813,0.223031,0.224051,0.197613,0.23144,0.184862,0.25957,0.18547,0.235471,0.181746,0.194019
-12.6959,0.190192,0.203054,0.210792,0.21798,0.229951,0.198776,0.230682,0.183945,0.260875,0.179637,0.235052,0.181394,0.202098
-12.1959,0.186994,0.206046,0.21135,0.218241,0.234653,0.200428,0.230464,0.186843,0.255884,0.178555,0.236279,0.183665,0.212039
-11.6959,0.190657,0.21248,0.218838,0.227485,0.242374,0.206186,0.234851,0.197284,0.249282,0.183316,0.24225,0.191927,0.225058
-11.1959,0.201962,0.223909,0.231864,0.242397,0.25245,0.216971,0.245322,0.211868,0.246848,0.192972,0.253076,0.207357,0.240854
-10.6959,0.217019,0.237663,0.245539,0.256633,0.259854,0.23089,0.258831,0.224918,0.252274,0.205225,0.265826,0.226508,0.258184
-10.1959,0.230622,0.250022,0.25538,0.264498,0.261238,0.24471,0.269813,0.233994,0.263543,0.217463,0.276102,0.24376,0.274732
-9.69592,0.239131,0.259752,0.259003,0.264347,0.258638,0.25515,0.275954,0.240248,0.274281,0.228517,0.281408,0.25646,0.28855
-9.19592,0.242339,0.26646,0.256562,0.25884,0.257545,0.260158,0.278731,0.244918,0.279778,0.237901,0.281707,0.264774,0.298577
-8.69592,0.243021,0.269971,0.250537,0.252536,0.261238,0.260988,0.280486,0.247293,0.279364,0.244568,0.278422,0.270493,0.304543
-8.19592,0.244416,0.269816,0.243318,0.248909,0.266653,0.259826,0.281718,0.246417,0.275898,0.247365,0.273878,0.274396,0.306493
-7.69592,0.24786,0.26474,0.23718,0.248651,0.269225,0.258063,0.280898,0.243239,0.27246,0.246649,0.270359,0.274882,0.304522
-7.19592,0.251115,0.256269,0.232447,0.249272,0.26797,0.256637,0.276822,0.240532,0.270899,0.245193,0.267838,0.270743,0.29925
-6.69592,0.249517,0.247205,0.227546,0.248092,0.265887,0.255252,0.270469,0.23999,0.270397,0.244902,0.26534,0.263763,0.291665
-6.19592,0.24201,0.23904,0.223843,0.243423,0.265275,0.25318,0.263413,0.241213,0.268733,0.244444,0.262461,0.256852,0.282614
-5.69592,0.232198,0.232501,0.222685,0.23528,0.264051,0.249541,0.255372,0.241505,0.263978,0.241992,0.259963,0.251645,0.272248
-5.19592,0.223629,0.227005,0.223751,0.225914,0.258445,0.243288,0.24627,0.237495,0.255002,0.23687,0.259794,0.248175,0.260067
-4.69592,0.217133,0.223165,0.225228,0.217071,0.248129,0.234158,0.236898,0.228517,0.241978,0.231012,0.260923,0.245318,0.246118
-4.19592,0.209725,0.221637,0.223212,0.208956,0.236507,0.222517,0.226828,0.216124,0.225971,0.22549,0.25998,0.242697,0.230246
-3.69592,0.20014,0.221531,0.216229,0.200562,0.227252,0.210178,0.216091,0.203607,0.20934,0.218333,0.254651,0.240802,0.213224
-3.19592,0.189809,0.220356,0.207907,0.190786,0.219448,0.199434,0.204015,0.193392,0.193789,0.208327,0.245624,0.239954,0.195751
-2.69592,0.180533,0.215545,0.202839,0.18207,0.211001,0.192701,0.191378,0.185946,0.1822,0.196858,0.235739,0.240331,0.179929
-2.19592,0.174848,0.206933,0.203005,0.179425,0.202847,0.191505,0.182013,0.181466,0.177223,0.187624,0.229509,0.242312,0.16857
-1.69592,0.175173,0.196664,0.206683,0.186519,0.198524,0.195215,0.179114,0.181194,0.179931,0.182908,0.228187,0.243048,0.164242
-1.19592,0.179555,0.188648,0.21027,0.19888,0.199409,0.200768,0.18155,0.184367,0.186864,0.181822,0.229846,0.241194,0.166446
-0.695923,0.186878,0.184433,0.212219,0.211803,0.204287,0.206435,0.187213,0.189393,0.195328,0.182841,0.233067,0.237427,0.172269
-0.195923,0.199137,0.188928,0.213495,0.227274,0.216478,0.214594,0.198671,0.197343,0.208491,0.186263,0.238289,0.228878,0.185899
0.304077,0.209974,0.205684,0.218589,0.240322,0.230813,0.223472,0.212834,0.204054,0.221142,0.193927,0.245884,0.219646,0.204559
0.804077,0.217506,0.225829,0.227509,0.250833,0.241005,0.229624,0.224146,0.207084,0.229757,0.203727,0.253962,0.210721,0.218325
1.30408,0.224649,0.243488,0.236723,0.261978,0.248323,0.233896,0.233367,0.210606,0.235592,0.213671,0.25932,0.200007,0.227331
1.80408,0.23467,0.264836,0.247501,0.278869,0.256794,0.23969,0.246221,0.218476,0.24234,0.227346,0.264137,0.184296,0.237548
2.30408,0.248139,0.287327,0.25696,0.300148,0.26437,0.246144,0.261382,0.232118,0.249183,0.242657,0.267457,0.165789,0.245923
2.80408,0.264224,0.307202,0.264169,0.319988,0.270497,0.254238,0.276513,0.250914,0.25544,0.257662,0.271316,0.150231,0.253063
3.30408,0.280618,0.324273,0.271289,0.334711,0.277509,0.265056,0.29097,0.270134,0.261149,0.272023,0.279513,0.143726,0.260208
3.80408,0.297643,0.335917,0.281355,0.346457,0.288901,0.279324,0.306401,0.28622,0.267882,0.285529,0.292124,0.149518,0.268522
4.30408,0.313939,0.339723,0.296377,0.357298,0.305889,0.297492,0.324407,0.300093,0.27703,0.29687,0.305532,0.16719,0.279114
4.80408,0.330908,0.337849,0.315671,0.371133,0.326731,0.316991,0.346678,0.315851,0.289038,0.306418,0.316212,0.1918,0.291752
5.30408,0.349119,0.334321,0.337358,0.388232,0.349054,0.335459,0.370166,0.33626,0.302188,0.31634,0.323819,0.215165,0.305687
5.80408,0.366625,0.334164,0.357673,0.404087,0.371756,0.349166,0.390733,0.359561,0.312809,0.327658,0.33104,0.232284,0.319444
6.30408,0.38105,0.338648,0.373264,0.414814,0.395095,0.357293,0.406293,0.380581,0.318332,0.339594,0.340601,0.243034,0.331979
6.80408,0.389907,0.345694,0.380857,0.417509,0.416179,0.359678,0.413841,0.395024,0.319126,0.348554,0.349929,0.250393,0.342373
7.30408,0.394063,0.352582,0.380178,0.414157,0.430399,0.356424,0.412968,0.401814,0.319399,0.352304,0.355879,0.258577,0.350778
7.80408,0.395675,0.356335,0.371557,0.410232,0.434273,0.350597,0.404766,0.401542,0.322021,0.352346,0.357897,0.26961,0.358005
8.30408,0.397505,0.355505,0.357368,0.408382,0.42882,0.342968,0.391562,0.395527,0.327103,0.351054,0.356619,0.282784,0.364627
8.80408,0.400827,0.350703,0.341334,0.404884,0.418186,0.335664,0.377207,0.385955,0.332499,0.349218,0.35454,0.294483,0.370161
9.30408,0.404269,0.342989,0.326029,0.396212,0.405619,0.329838,0.363217,0.374537,0.335381,0.345448,0.351224,0.301597,0.373971
