Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-14.4637,0.150134,0.241623,0.191036,0.161753,0.258223,0.243034,0.243144,0.214985,0.24249,0.210325,0.18523,0.239534,0.213758
-13.9637,0.166593,0.253895,0.195999,0.180987,0.257816,0.246221,0.260205,0.236148,0.253108,0.225117,0.20647,0.250952,0.220727
-13.4637,0.189608,0.264579,0.204151,0.206196,0.264511,0.252446,0.282541,0.259842,0.262452,0.243603,0.229655,0.26805,0.232375
-12.9637,0.221407,0.276786,0.217452,0.237048,0.27937,0.263612,0.308216,0.28578,0.27477,0.262596,0.258354,0.290542,0.248841
-12.4637,0.269384,0.297419,0.24256,0.281009,0.308787,0.285536,0.343681,0.324342,0.299944,0.291267,0.300833,0.325121,0.274533
-11.9637,0.316731,0.324078,0.277265,0.321568,0.34501,0.314892,0.37662,0.362517,0.334545,0.319578,0.340488,0.359738,0.301415
-11.4637,0.35193,0.357354,0.314455,0.35188,0.375348,0.345408,0.402595,0.395761,0.37231,0.342882,0.372758,0.390919,0.32009
-10.9637,0.371803,0.390269,0.340549,0.370997,0.39256,0.367937,0.420639,0.419749,0.40161,0.359399,0.395859,0.420726,0.325782
-10.4637,0.378611,0.413116,0.34682,0.378596,0.399095,0.374273,0.428864,0.427264,0.412087,0.367934,0.407135,0.445647,0.317075
-9.96372,0.377593,0.417248,0.336639,0.377137,0.400169,0.366806,0.423626,0.416677,0.407371,0.370397,0.406687,0.459339,0.296886
-9.46372,0.372978,0.406838,0.327297,0.370635,0.399389,0.35315,0.410029,0.400122,0.399796,0.370783,0.40049,0.45714,0.273718
-8.96372,0.36682,0.391224,0.327923,0.362883,0.396005,0.342941,0.395445,0.388836,0.392647,0.371383,0.392995,0.443137,0.253615
-8.46372,0.362452,0.380193,0.336018,0.357021,0.389444,0.340961,0.386361,0.385417,0.388556,0.371681,0.393239,0.430789,0.241216
-7.96372,0.359867,0.381021,0.344419,0.351839,0.386715,0.344292,0.384837,0.386815,0.384298,0.374601,0.399635,0.428546,0.237563
-7.46372,0.35988,0.389643,0.346988,0.349225,0.388222,0.35075,0.388125,0.386575,0.380446,0.380824,0.407471,0.437213,0.243124
-6.96372,0.359028,0.400978,0.34678,0.34924,0.392323,0.356861,0.393162,0.384182,0.379773,0.38792,0.413867,0.447332,0.257261
-6.46372,0.357688,0.407427,0.342873,0.351968,0.392622,0.361664,0.397818,0.383687,0.379791,0.390686,0.417985,0.450247,0.278373
-5.96372,0.359133,0.406499,0.33545,0.35389,0.385671,0.361092,0.402781,0.386224,0.381208,0.388267,0.421391,0.443936,0.302997
-5.46372,0.364497,0.398199,0.327637,0.351982,0.375622,0.357589,0.409045,0.390298,0.381194,0.385088,0.424171,0.430361,0.327044
