Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-16.083,0.219241,0.210027,0.215983,0.243005,0.212378,0.221405,0.216002,0.209019,0.23529,0.202977,0.22774,0.210968,0.305782
-15.583,0.220861,0.208544,0.218061,0.242386,0.209572,0.22597,0.221706,0.209644,0.238012,0.202648,0.224313,0.210457,0.309176
-15.083,0.221903,0.208049,0.223809,0.243987,0.21013,0.230311,0.230771,0.209148,0.242373,0.204666,0.222699,0.214762,0.30936
-14.583,0.223913,0.208196,0.232596,0.247732,0.21483,0.233004,0.242792,0.209557,0.247988,0.209011,0.224991,0.224278,0.304649
-14.083,0.228002,0.211322,0.242274,0.254359,0.224889,0.231785,0.257665,0.211702,0.252228,0.215817,0.2326,0.237838,0.29116
-13.583,0.235171,0.220659,0.249455,0.262617,0.241449,0.226274,0.272768,0.217955,0.252624,0.225547,0.245903,0.253548,0.269301
-13.083,0.246364,0.237951,0.255628,0.272978,0.263083,0.227843,0.288091,0.233339,0.253649,0.239517,0.263,0.268955,0.251783
-12.583,0.261138,0.261653,0.264325,0.2856,0.284757,0.245205,0.303759,0.256394,0.261396,0.256929,0.281344,0.283557,0.249712
-12.083,0.275244,0.281852,0.274351,0.295666,0.299146,0.271038,0.315655,0.277887,0.274527,0.272838,0.297122,0.296682,0.261419
-11.583,0.282083,0.28818,0.279452,0.296908,0.298861,0.289215,0.318149,0.286878,0.284006,0.280545,0.30447,0.303006,0.273726
-11.083,0.277133,0.2772,0.272217,0.285852,0.280776,0.285712,0.30854,0.276916,0.278646,0.277145,0.297672,0.29619,0.27048
-10.583,0.263062,0.255418,0.255926,0.269072,0.252176,0.265623,0.292801,0.255691,0.259619,0.267846,0.279013,0.278075,0.248898
-10.083,0.246519,0.233228,0.239009,0.256038,0.222321,0.243613,0.276669,0.235453,0.236333,0.257409,0.256091,0.255505,0.219197
-9.58302,0.231255,0.214941,0.223731,0.248992,0.196406,0.226174,0.260455,0.22105,0.214552,0.245352,0.234534,0.233698,0.192452
-9.08302,0.215897,0.19868,0.208104,0.243677,0.17432,0.211267,0.242084,0.20885,0.19566,0.228248,0.213547,0.213092,0.172878
-8.58302,0.197211,0.18292,0.189688,0.234467,0.155118,0.194836,0.221238,0.193135,0.178665,0.205124,0.189925,0.191501,0.158466
-8.08302,0.175926,0.167467,0.168811,0.221227,0.138929,0.176828,0.200296,0.171829,0.163647,0.180373,0.166444,0.169021,0.146456
-7.58302,0.156027,0.153221,0.149257,0.20782,0.127169,0.15969,0.181479,0.147552,0.151223,0.159982,0.149238,0.14877,0.136398
-7.08302,0.141135,0.141718,0.134355,0.195913,0.121006,0.145679,0.166,0.125935,0.141984,0.148328,0.143044,0.13498,0.129947
-6.58302,0.133008,0.136375,0.127198,0.187753,0.120058,0.137249,0.156088,0.113911,0.138158,0.145986,0.148272,0.130617,0.128422
-6.08302,0.130279,0.138906,0.128242,0.184042,0.122342,0.134402,0.152698,0.112708,0.140389,0.150512,0.160253,0.134791,0.130615
