Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-21.4606,0.139674,0.158749,0.138734,0.163,0.130414,0.150409,0.155647,0.157905,0.149694,0.141291,0.166218,0.156365,0.130342
-20.9606,0.15878,0.19147,0.173247,0.17729,0.164865,0.179883,0.18336,0.177682,0.186779,0.190466,0.192738,0.195025,0.130073
-20.4606,0.17007,0.207288,0.192277,0.185885,0.183547,0.19304,0.201498,0.190642,0.204658,0.214467,0.207113,0.215317,0.131188
-19.9606,0.174963,0.217217,0.20309,0.191598,0.195298,0.200848,0.212681,0.201199,0.213726,0.227023,0.216756,0.228922,0.138519
-19.4606,0.177788,0.224875,0.210874,0.196146,0.204647,0.208972,0.22069,0.210929,0.220737,0.236955,0.224723,0.240737,0.151232
-18.9606,0.179529,0.230874,0.217914,0.19962,0.212089,0.217483,0.227378,0.220472,0.227416,0.245699,0.23115,0.251924,0.168327
-18.4606,0.179332,0.236728,0.224512,0.203648,0.216782,0.226832,0.233649,0.230369,0.234314,0.253381,0.236701,0.262284,0.191416
-17.9606,0.177211,0.241895,0.229092,0.208424,0.214639,0.234661,0.238199,0.239523,0.239705,0.258345,0.241395,0.270083,0.217634
-17.4606,0.174817,0.245587,0.232302,0.214071,0.206119,0.238758,0.240262,0.246472,0.240899,0.259738,0.244521,0.275223,0.241491
-16.9606,0.175374,0.248411,0.236148,0.220046,0.200007,0.240963,0.241404,0.250805,0.23892,0.259745,0.246881,0.280141,0.261219
-16.4606,0.180611,0.252027,0.240971,0.226132,0.20275,0.243467,0.243911,0.251851,0.236832,0.260195,0.249458,0.286064,0.276952
-15.9606,0.189595,0.256443,0.246142,0.230661,0.213246,0.246749,0.247865,0.250841,0.236683,0.261479,0.252369,0.291686,0.289456
-15.4606,0.200341,0.260591,0.250989,0.234066,0.224199,0.249597,0.252676,0.249528,0.238796,0.262497,0.255242,0.296093,0.300336
-14.9606,0.211576,0.263043,0.255796,0.235638,0.228848,0.251843,0.257991,0.249915,0.241494,0.262403,0.258086,0.299471,0.311889
-14.4606,0.222346,0.263584,0.260234,0.233604,0.228097,0.253626,0.262643,0.251452,0.242697,0.261749,0.259907,0.301738,0.324531
-13.9606,0.229083,0.263176,0.263097,0.229638,0.226636,0.255426,0.265457,0.253637,0.241658,0.260378,0.260396,0.303213,0.337241
-13.4606,0.229661,0.263443,0.263153,0.224437,0.226385,0.257325,0.266328,0.257591,0.238912,0.258239,0.260561,0.303715,0.348856
-12.9606,0.225355,0.262934,0.260853,0.220695,0.227028,0.258975,0.265442,0.261812,0.236153,0.256175,0.26034,0.303147,0.357001
-12.4606,0.220285,0.26048,0.258597,0.220155,0.228525,0.260456,0.265282,0.265135,0.234679,0.255753,0.260527,0.303832,0.361287
-11.9606,0.220907,0.258428,0.258628,0.223017,0.232954,0.263153,0.268518,0.267014,0.235691,0.258634,0.26447,0.308028,0.36276
-11.4606,0.229522,0.259516,0.262435,0.230783,0.243656,0.268525,0.275779,0.269154,0.240979,0.265929,0.273807,0.317396,0.363525
-10.9606,0.244331,0.265937,0.270016,0.243392,0.260582,0.277497,0.285716,0.275353,0.251066,0.276915,0.288058,0.330853,0.366051
-10.4606,0.262574,0.277062,0.280631,0.261278,0.2807,0.29019,0.297206,0.285574,0.265584,0.289294,0.304829,0.344969,0.372557
-9.96065,0.281211,0.290609,0.292097,0.282708,0.299939,0.303903,0.308731,0.296316,0.281282,0.300972,0.321027,0.356945,0.383387
-9.46065,0.298745,0.30336,0.301942,0.301958,0.313011,0.314698,0.317402,0.303421,0.292796,0.30947,0.333786,0.366019,0.396204
-8.96065,0.313564,0.312316,0.308482,0.315166,0.318358,0.320593,0.321865,0.305239,0.298242,0.313081,0.341268,0.372993,0.408791
-8.46065,0.324947,0.31576,0.3112,0.319638,0.317734,0.321179,0.321246,0.302968,0.298282,0.311861,0.342929,0.376837,0.418785
-7.96065,0.333191,0.314062,0.310224,0.316468,0.3144,0.31803,0.316654,0.298241,0.294905,0.307138,0.339423,0.375602,0.424614
-7.46065,0.337629,0.310701,0.306532,0.309231,0.312137,0.31232,0.310981,0.292638,0.289972,0.301227,0.33316,0.367527,0.426116
-6.96065,0.337209,0.308536,0.30364,0.301409,0.31198,0.306136,0.307658,0.286978,0.284746,0.296612,0.327767,0.35449,0.424655
-6.46065,0.331547,0.307378,0.302205,0.294876,0.31171,0.300545,0.307676,0.280979,0.280068,0.29453,0.323947,0.34086,0.421591
-5.96065,0.324006,0.306334,0.302441,0.291167,0.310252,0.295897,0.309472,0.27532,0.277379,0.295838,0.320755,0.33033,0.418615
-5.46065,0.32052,0.306352,0.306045,0.291376,0.309884,0.293777,0.31233,0.272256,0.279609,0.301355,0.318842,0.327746,0.417953
